"","Features","L1","varL1","L2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1495","OneMonthBefore+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","47.8172304685117","1773.94930120214","62.5508411010387","5","6","7","8","5.13146960853466","-6.71301570416444","180.261715797383"
"1496","OneMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","45.3330920112878","1549.29747940554","58.9514935131047","6","5","7","7","1.4929553400103","-12.8620425864049","174.714258908624"
"1497","OneMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log","53.5499449219624","1406.13483329072","64.4713388387561","5","4","7","8","-6.27248638351343","-17.9138453760583","202.090994848072"
"1498","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","44.8721698911826","1831.1873859673","60.7626535618701","6","5","7","8","150.807905315525","57.9499065312591","192.755807268233"
"1499","OneMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log","45.2201070885548","1604.44919279707","59.2925221128068","6","5","7","7","5.08251818174034","-2.98473996537987","174.067165349044"
"1500","OneMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","41.0964716400691","1854.67450685089","58.2154470841688","6","6","9","8","22.7420876777187","5.4558992873194","190.832461468486"
"1501","OneMonthBefore+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","43.3740007258046","1630.28854079913","58.1010765938231","7","5","8","7","8.24760537046047","16.4947771759567","185.111441009648"
"1502","OneMonthBefore+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","49.6811302623964","1736.31460385675","63.7168456873943","6","4","7","7","-2.24608222291968","-15.3700106025431","173.01988721908"
"1503","OneMonthBefore+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","46.7770370751152","1508.80051130817","59.7591694461404","6","5","7","7","1.5916117246826","-7.80102985766491","175.628374176627"
"1504","OneMonthBefore+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","46.0767064382199","1592.89154488472","59.8599487053312","5","6","7","8","8.70046676949675","-6.32619954231956","200.371509059099"
"1505","OneMonthBefore+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","47.8572411546013","1730.7649888083","62.2643566095719","5","5","7","8","10.4919982615014","1.89573458604348","187.160307033568"
"1506","OneMonthBefore+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","45.4500954881008","1642.47559681764","59.7604702984644","7","5","8","7","17.1556483078956","177.702101386276","181.432462447024"
"1507","OneMonthBefore+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","41.3429645289159","1972.51803637082","59.3075227047895","7","7","9","9","44.8797424614756","112.576063777421","201.315772484961"
"1508","OneMonthBefore+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","44.5451871431256","1597.17067618168","58.7226261116555","6","5","8","7","6.181125390204","3.38976025461442","176.427913657103"
"1509","OneMonthBefore+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","49.4055415449638","1781.78529982295","63.8295443102606","6","4","7","7","-0.718678232670964","-14.6504529582909","177.05079359766"
"1510","OneMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log","43.41736480269","1522.15768830325","57.2745910564872","6","5","7","7","1.59775466268804","-11.0272243715266","197.698080214059"
"1511","OneMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","46.9894464356922","1827.75648043159","62.3173452317123","6","5","7","8","6.90414471092732","-3.5514158288238","181.228681385474"
"1512","OneMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta","43.6848856545911","1483.2081410945","57.1662198971093","6","5","7","7","2.84216945471937","-2.52301564875138","200.311461470792"
"1513","OneMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log","41.8326423888143","1643.28789912614","57.0641499550817","6","5","9","7","9.75830957330155","1.45498576591347","195.343126222981"
"1514","OneMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","41.9072046863777","1938.03867399856","59.4369351143823","7","6","9","9","67.3959506931004","76.981351771117","200.172541387703"
"1515","OneMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","41.9036575240627","1821.10598886049","58.5257521980656","7","5","9","7","18.445698638669","-4.91329687649049","216.915809950958"
"1516","OneMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log","43.7103592725954","1490.23690784119","57.2419951311429","6","5","7","7","2.91219773341579","-1.34880728219881","199.964246799004"
"1517","OneMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta","40.3530766739042","1937.06825876921","58.3439517081399","6","7","9","9","119.906585618103","33.1070029295715","202.82956926277"
"1518","OneMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log","44.4480945341892","1583.31060208732","58.5405941175318","5","5","7","7","3.73307811753092","-8.65570337711123","183.017029675906"
"1519","OneMonthBefore+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","46.5896186136485","1822.3401416667","61.9763747387639","5","7","7","9","13.9396510027971","1.77519655107986","184.851388679364"
"1520","OneMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","42.7903412813802","1581.82392461603","57.2801760752213","6","5","8","6","7.75145736046779","-5.41806018403564","183.568024307685"
"1521","OneMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log","48.4759110506453","1411.47567884032","60.3636203171554","5","5","7","8","2.53863665674554","-8.90095401531522","206.387274726286"
"1522","OneMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","44.3396809618028","1794.12230619044","60.0884300161218","6","6","7","8","109.749848085091","204.86919726987","197.794220009102"
"1523","OneMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log","44.0086317533713","1492.79893223764","57.4905095648114","6","5","8","7","4.27789789850582","-9.59041591703668","182.77121458351"
"1524","OneMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta","40.3891451732138","1891.16551037606","58.0073394695389","6","7","9","9","53.6519848971236","71.4705885241249","196.299976770151"
"1525","OneMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","42.481357807173","1586.98519437085","57.0911743557123","7","5","9","7","11.3882606962736","3.68736754668723","187.365442695852"
"1526","OneMonthBefore+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","49.5982243008406","1737.32197233039","63.6594768679365","6","4","7","7","-1.99958283223375","-15.2874119953672","173.32672507019"
"1527","OneMonthBefore+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","47.7077240541809","1442.65020279916","59.9871343455892","5","4","7","6","-0.480152389883204","-13.1118114316943","183.348166816886"
"1528","OneMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","44.0693661966981","1457.60224222804","57.2559553731113","7","6","8","8","6.64779520184831","-3.14655115071616","200.441528479412"
"1529","OneMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","48.0278988955982","1728.27656543537","62.3773403620382","5","5","7","8","10.1802015059169","-0.851106665097371","188.40037627949"
"1530","OneMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","45.1460635917795","1508.85011535302","58.4917059383061","6","3","8","5","4.03950543431398","-15.1288588313765","189.84522580137"
"1531","OneMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","41.733115911328","1952.468012599","59.4257125203456","7","6","9","9","39.403713888211","54.3759597791852","201.936994788893"
"1532","OneMonthBefore+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumPopularTweets_Week2_Log","43.0009290936509","1629.33272013495","57.8155247003279","7","4","8","6","7.64154590361106","19.9522654176362","178.085321398608"
"1533","OneMonthBefore+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta+NumPopularTweets_Week2_LogDelta","48.1117995045898","1828.21430668239","63.171262184863","6","4","7","7","4.44305071038381","-12.1527815526603","182.422955441366"
"1534","OneMonthBefore+NumVerifiedTweets_Month1_Log","43.459092992036","1545.32021415522","57.4911844836468","6","5","8","7","7.26223933894996","6.49880653860867","196.531441083773"
"1535","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta","47.2117391603397","1672.53520894347","61.3360056525432","5","5","7","7","4.81952669338587","-6.20907872524331","176.284906723502"
"1536","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month1_LogDelta","45.0506413555221","1470.6829715601","58.1178659605401","5","5","7","7","3.0899831260632","-9.07817893075852","192.144369275759"
"1537","OneMonthBefore+NumVerifiedTweets_Month2_Log","46.2498151176514","1779.91825998119","61.4055138951953","5","5","7","8","45.6662269885067","48.5205493801747","190.165660336261"
"1538","OneMonthBefore+NumVerifiedTweets_Month2_LogDelta","45.8538295734658","1697.26976127392","60.4847443662742","5","4","7","7","16.8155078992454","12.4010001537382","179.469620891421"
"1539","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Month2_LogDelta","43.7037401186728","1537.01616992258","57.6103149570993","6","5","9","7","14.1032956847341","4.01694280896657","195.64239510137"
"1540","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log","45.2220536432632","1473.21508929107","58.2707585406065","5","5","7","7","2.92509046854689","-9.42764607077473","191.789230573523"
"1541","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta","46.0730094875628","1670.46875209137","60.4482028350841","5","4","7","7","21.4905576170929","24.5952894702849","178.683489521101"
"1542","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta","43.9555937944806","1685.1828486406","58.9647790669362","6","4","8","7","15.8013282367454","63.540162831745","196.792428837349"
"1543","OneMonthBefore+NumVerifiedTweets_Week1_Log","43.7519346815856","1597.66150045205","58.1270576449796","5","5","7","7","6.0354133585622","2.1814799083076","197.180380594847"
"1544","OneMonthBefore+NumVerifiedTweets_Week1_LogDelta","46.8970734577717","1762.9773968419","61.7689089483972","5","7","7","9","11.1868872334655","1.01438353577281","182.564706467553"
"1545","OneMonthBefore+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week1_LogDelta","44.4797179453384","1578.46130800698","58.5266449932843","5","5","7","7","5.52769637210741","-4.4200243888117","197.548842289825"
"1546","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week1_Log","43.600961344085","1530.04894148104","57.4768535425582","5","5","7","7","4.89478718331335","1.60257094181094","195.205453869255"
"1547","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week1_LogDelta","47.3024864761344","1683.4201498241","61.4870747731882","5","5","7","7","6.25939737952121","-2.93366228331519","171.271099499887"
"1548","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week1_LogDelta","45.3726912974256","1482.45445199083","58.4602231997371","5","5","7","7","3.36928093317265","-8.61676726860421","188.016370622155"
"1549","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log","45.1308376292134","1600.38811774964","59.1930312315979","5","5","7","7","6.54036259900748","-5.08871363678697","195.300473694659"
"1550","OneMonthBefore+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.0278296011213","1704.93814889148","60.6747152247709","5","4","7","7","13.8002912898207","5.83407571829141","178.979626534112"
"1551","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta","43.497677030435","1587.20669306519","57.8531535500626","6","5","9","7","16.9678250388258","9.24626192194852","189.725033298688"
"1552","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log","45.5177469371375","1447.92555465044","58.3020615244109","5","5","7","7","2.32921070770498","-10.0640555817045","189.468142858205"
"1553","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.3469581121202","1660.92433603156","60.5851013116445","5","4","7","7","13.1324356795204","7.32002052904509","173.001029238305"
"1554","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta","44.0655727868728","1734.27330048055","59.4266373815286","6","4","9","7","28.8579258774758","40.3026803036411","191.865235442234"
"1555","OneMonthBefore+NumVerifiedTweets_Week2_Log","43.5431869230566","1488.65432762901","57.1017418976237","6","5","8","7","8.67579567544583","49.7839611636431","198.436829909893"
"1556","OneMonthBefore+NumVerifiedTweets_Week2_LogDelta","49.1790732659801","1683.41684668378","62.9421429311139","5","5","7","8","3.56227724309278","-11.1949081167769","178.638184503331"
"1557","OneMonthBefore+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Week2_LogDelta","47.4428152687931","1467.03387402088","59.9633368969292","5","4","7","7","1.77481786625588","-7.49967012628982","194.29125412216"
"1558","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week2_Log","43.9667681284047","1479.23478550096","57.3501693083765","6","5","8","7","8.03925397920444","41.6510222114438","198.433366943989"
"1559","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.9345089573808","1660.81356427208","63.3708735834596","5","5","7","8","1.22203596165367","-12.4572154131004","178.122626845215"
"1560","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.3317420028855","1579.62201959648","61.5137719241005","5","4","7","7","0.989894380994119","-10.777731122111","194.001859364842"
"1561","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week2_Log","45.7464313928453","1401.2647885631","58.1139286920942","5","5","7","7","2.8101346631521","-6.65040247990226","194.683545574256"
"1562","OneMonthBefore+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.9393372974323","1665.34827411085","61.0726668583451","5","5","7","8","9.45873240462121","1.91625942624214","179.278314959861"
"1563","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week2_LogDelta","46.1326046120783","1509.25182544077","59.2595819111283","5","5","8","7","4.57173370638684","-9.09816300498142","196.659285654092"
"1564","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week2_Log","45.654061638002","1412.34793305056","58.128698729711","5","5","7","7","2.14219181459324","-9.74527021664005","193.680430406467"
"1565","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.8189792073696","1664.55359860553","61.7454093124062","5","5","7","8","7.05123936728944","-2.51001990630402","179.287006477945"
"1566","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week2_LogDelta","44.7282733414281","1692.21372932135","59.5971002201456","6","4","8","7","42.2376380564334","633.296629118988","197.379974455548"
"1567","OneMonthBefore+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log","43.9072734294551","1478.48283677519","57.2985566460406","6","5","8","7","8.53017206463955","49.9152855545448","198.046280896047"
"1568","OneMonthBefore+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","49.9817396177735","1716.55731443466","63.8097576142083","5","4","7","8","3.98331677996812","-11.2313262626445","177.127007381864"
"1569","OneMonthBefore+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.0683355661062","1596.66585687363","61.4343165738549","5","4","7","7","2.28324307010647","0.0251507206877233","192.631141216368"
"1570","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log","44.0438161033017","1475.66214891554","57.3807288217398","6","5","8","7","6.76994049605709","17.5246838889155","197.774930838192"
"1571","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","50.0730694241559","1673.38114639504","63.5707873089922","5","5","7","8","0.256545938920664","-12.5613597044867","172.829306335298"
"1572","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","48.5922485317109","1571.93216523687","61.6615312451885","5","4","7","7","0.733221558527633","-11.1677137885957","189.709943105415"
"1573","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log","45.709897582857","1408.00262739868","58.1383162135844","5","5","7","7","2.79390285567373","-6.92804081714266","195.16452663518"
"1574","OneMonthBefore+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.7574077474609","1705.41452724691","62.0005374551993","5","5","7","8","8.7756130078745","0.41521460097063","176.817437853179"
"1575","OneMonthBefore+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","45.5291504489798","1526.62344272006","58.9262960239249","5","5","8","7","5.60253796565496","-9.36008857204147","188.271706197168"
"1576","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log","45.8564272415048","1405.35853339293","58.2327849379736","5","5","7","7","1.70662865641901","-10.6033224084272","191.908083953559"
"1577","OneMonthBefore+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","47.9448393259504","1674.92520459061","61.9197522782452","5","4","7","7","7.96101276035224","-1.86909044075365","173.541655220676"
"1578","OneMonthBefore+NumVerifiedTweets_Month1_Log+NumVerifiedTweets_Month2_Log+NumVerifiedTweets_Week1_Log+NumVerifiedTweets_Week2_Log+NumVerifiedTweets_Month1_LogDelta+NumVerifiedTweets_Month2_LogDelta+NumVerifiedTweets_Week1_LogDelta+NumVerifiedTweets_Week2_LogDelta","45.0882511915507","1665.43520753239","59.6623778921893","5","3","8","6","9.56872621806453","-0.629561997292142","191.644331863057"
"1579","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log","43.9837789591463","1560.71361001192","58.0105762257019","6","5","8","7","9.1399804933067","23.93715216578","196.877205511146"
"1580","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","46.6655144819708","1701.80641113763","61.1364003853393","5","6","7","8","8.50973821490181","-1.45703930084407","180.195431283363"
"1581","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta","44.4113944082425","1527.93245918894","58.077333853587","6","5","8","7","8.43540743051061","6.28304698310738","197.786781779324"
"1582","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log","45.736972009084","1775.24164764579","60.9850428567123","5","5","7","8","35.3738316740451","42.8551471546445","193.682703320179"
"1583","OneMonthBefore+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","45.5651594084621","1733.71113217322","60.542703576985","5","5","7","8","19.3297060858671","17.6762782302941","179.769963199805"
"1584","OneMonthBefore+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","43.7020040927287","1576.5200618092","57.9224356507272","6","5","9","7","12.6503847908226","-1.57118352710345","198.661868303937"
"1585","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log","44.3742329188178","1529.66652113417","58.0626115342149","5","5","7","7","6.235991054897","4.28114175630945","197.901078874376"
"1586","OneMonthBefore+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","45.4879334743474","1721.31398149144","60.3905890140769","5","5","7","8","19.7198470175347","18.9232317153329","182.640592682373"
"1587","OneMonthBefore+NumTweets_Month1_Log+NumVerifiedTweets_Month1_Log+NumTweets_Month2_Log+NumVerifiedTweets_Month2_Log+NumTweets_Month1_LogDelta+NumVerifiedTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumVerifiedTweets_Month2_LogDelta","43.7454562841162","2239.81441111473","62.9827607817728","8","7","8","7","10.0088497637033","5.75805351674743","206.570849394344"
"1588","OneMonthBefore+NumTweets_Week1_Log+NumVerifiedTweets_Week1_Log","43.6385810984123","1610.68715888008","58.1445525329425","6","5","8","7","9.59671343662485","32.4843967897863","197.731829374761"
"1589","OneMonthBefore+NumTweets_Week1_LogDelta+NumVerifiedTweets_Week1_LogDelta","46.4048021377144","1842.79348012379","61.9889749731399","5","6","7","9","22.4573244502713","7.8691358581071","183.578505561014"
