"","Features","L1","L2","Win1","Win2","WeightedWin1","WeightedWin2","Prediction"
"1067","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumDistinctUsers_Week2_Absolute+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta","48.0545621777348","60.7044568433632","7","5","8","7","234.424077199142"
"1068","NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta","56.5802856895367","69.3462654653031","5","3","8","7","176.996461995383"
"1069","NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","62.4594941132186","74.2955132370373","4","2","7","7","155.358423488151"
"1070","NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumDistinctUsers_Week2_Absolute+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","47.9836616405503","60.0220026874192","7","4","8","7","236.132078119483"
"1071","NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","55.4253848729309","67.3550871773464","4","3","7","7","178.50842587048"
"1072","NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","59.6177458244055","76.5588994422279","4","3","7","7","162.692069783956"
"1073","NumTweets_Month1_Absolute+NumDistinctTweets_Month1_Absolute+NumDistinctUsers_Month1_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumDistinctUsers_Week2_Absolute","46.1858930523117","57.6145759945361","6","6","8","8","242.570926378176"
"1074","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log","45.2008467579405","58.1113412370663","7","6","8","8","205.640982855407"
"1075","NumTweets_Month1_Delta+NumDistinctTweets_Month1_Delta+NumDistinctUsers_Month1_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta","62.560046475258","72.6473373199164","4","2","7","7","200.933331470761"
"1076","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","62.6949984101147","73.3765898596518","4","2","7","7","166.985595245787"
"1077","NumTweets_Month2_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctUsers_Month2_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumDistinctUsers_Week2_Absolute","49.8798282437526","60.4223498430706","6","4","8","7","250.902711929811"
"1078","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log","54.8359571268427","66.095721396082","5","2","8","7","186.788502173066"
"1079","NumTweets_Month2_Delta+NumDistinctTweets_Month2_Delta+NumDistinctUsers_Month2_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta","61.1390386185678","76.760479933307","4","3","7","7","195.75329291304"
"1080","NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","57.1869320765268","71.0380611300533","4","3","7","7","173.056091121144"
"1081","NumTweets_Week1_Absolute+NumDistinctTweets_Week1_Absolute+NumDistinctUsers_Week1_Absolute+NumTweets_Week2_Absolute+NumDistinctTweets_Week2_Absolute+NumDistinctUsers_Week2_Absolute","43.5763300337966","55.7381875894389","7","5","8","7","322.590074793237"
"1082","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumDistinctUsers_Week2_Log","57.8526006745328","68.1727326610826","5","2","8","7","169.92968175151"
"1083","NumTweets_Week1_Delta+NumDistinctTweets_Week1_Delta+NumDistinctUsers_Week1_Delta+NumTweets_Week2_Delta+NumDistinctTweets_Week2_Delta+NumDistinctUsers_Week2_Delta","60.2024132400948","74.4453512757564","5","3","8","7","309.094001516165"
"1084","NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumDistinctUsers_Week2_LogDelta","62.3471162717461","74.485314383142","4","2","7","7","158.887296610485"
"1085","NumPopularTweets_Month1_Absolute","52.7452315537462","64.2254053224676","5","2","8","7","184.802577649139"
"1086","NumPopularTweets_Month1_Log","54.1866108696603","65.8296166459502","5","3","8","7","173.988033762341"
"1087","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Log","60.0791149665918","70.6905117598474","4","2","7","7","181.008567544844"
"1088","NumPopularTweets_Month1_Delta","61.5231735206361","75.2475242704693","6","3","8","7","152.727575887247"
"1089","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Delta","54.269461152342","66.8994821110459","7","3","8","7","182.608045303305"
"1090","NumPopularTweets_Month1_Log+NumPopularTweets_Month1_Delta","55.7908275693087","67.6461322515361","6","4","8","7","172.271255492183"
"1091","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month1_Delta","61.7371809598274","74.1211159719001","5","3","7","7","178.062274871735"
"1092","NumPopularTweets_Month1_LogDelta","62.5025005793288","74.9902507916321","4","3","7","7","152.560184286633"
"1093","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_LogDelta","53.6502388975247","65.9465885979184","6","3","8","7","182.426621062965"
"1094","NumPopularTweets_Month1_Log+NumPopularTweets_Month1_LogDelta","55.1849225206459","67.4927282458191","6","3","8","7","171.771273833431"
"1095","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month1_LogDelta","59.3900640547232","70.502948201306","4","3","7","7","181.194884553883"
"1096","NumPopularTweets_Month1_Delta+NumPopularTweets_Month1_LogDelta","62.1013284378036","75.441551214413","5","3","7","7","152.406141641184"
"1097","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month1_LogDelta","53.9034669328311","66.4791214096661","6","3","8","7","183.182879043229"
"1098","NumPopularTweets_Month1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month1_LogDelta","55.5919171029798","68.052982130684","6","3","8","7","171.59918474807"
"1099","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month1_LogDelta","60.8022572835386","73.066850410952","5","3","7","7","182.545344110299"
"1100","NumPopularTweets_Month2_Absolute","58.1387602467876","68.7146804067364","4","2","7","7","179.385648183637"
"1101","NumPopularTweets_Month2_Log","57.5871707918778","68.8865804333299","4","2","7","7","169.94945148628"
"1102","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Log","62.4249560785455","73.8973314476929","4","3","7","7","178.405688210141"
"1103","NumPopularTweets_Month2_Delta","67.2221917266234","76.6923624966817","3","2","7","7","152.772502518147"
"1104","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Delta","61.2503981450964","70.2286933089637","3","2","7","7","179.400884121248"
"1105","NumPopularTweets_Month2_Log+NumPopularTweets_Month2_Delta","61.7044686987965","71.0978105704283","4","2","7","7","168.941009620388"
"1106","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Month2_Delta","64.7304040020213","74.8457529095934","2","3","6","7","179.217077416553"
"1107","NumPopularTweets_Month2_LogDelta","65.2337510072581","75.0815584662094","4","2","7","7","153.736986997657"
"1108","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_LogDelta","59.353378354508","68.6093455398548","4","2","7","7","180.606735164135"
"1109","NumPopularTweets_Month2_Log+NumPopularTweets_Month2_LogDelta","58.4926599932812","68.4460632488288","4","2","7","7","172.015563053663"
"1110","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Month2_LogDelta","66.280613936127","76.4975560127759","3","3","6","7","176.114305004802"
"1111","NumPopularTweets_Month2_Delta+NumPopularTweets_Month2_LogDelta","65.0195952176097","75.2378488244287","4","2","7","7","155.720784291567"
"1112","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Month2_LogDelta","59.834155705632","69.4833862845909","4","2","7","7","180.657448811396"
"1113","NumPopularTweets_Month2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Month2_LogDelta","58.6362281945661","68.9116518858783","4","2","7","7","173.186345962739"
"1114","NumPopularTweets_Month2_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Month2_LogDelta","65.5686389415691","78.4124432213291","4","3","6","7","175.251963895713"
"1115","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute","55.2716486552903","67.749318996446","6","4","8","7","182.364696911687"
"1116","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log","55.4603423894909","67.9168230377402","6","3","8","7","171.452139758777"
"1117","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log","61.2077394574798","73.4876966495038","4","3","6","7","182.771715293049"
"1118","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta","68.3301435726583","78.6665259135226","5","3","7","7","150.308272628474"
"1119","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta","64.0418599148461","77.4582087308153","5","3","7","6","185.280399322786"
"1120","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta","61.4150638145625","71.410603327685","6","3","8","7","169.598642222746"
"1121","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta","63.9694899948701","79.1599906181925","5","4","7","7","190.829504577083"
"1122","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","64.5073927738547","75.4054356947192","4","3","7","7","152.592702429071"
"1123","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","56.248015795433","67.3285215819316","6","4","7","7","184.669779712142"
"1124","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","63.6435682365577","74.9241513538072","4","3","7","7","172.957728370756"
"1125","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","64.2964074341598","76.1816804270344","4","4","7","7","190.502466796322"
"1126","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","66.4983766653831","77.5012995625652","5","3","7","7","153.052494495293"
"1127","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","63.8106990128226","78.0421346041512","4","3","7","6","186.852905206655"
"1128","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","63.6245957496761","75.7452233907229","4","2","7","6","173.796171354083"
"1129","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta","63.7415605719711","77.7168051749248","4","3","6","7","186.851798838163"
"1130","NumPopularTweets_Week1_Absolute","52.1499139984968","62.9241423678675","6","3","8","7","186.65280558736"
"1131","NumPopularTweets_Week1_Log","56.8097883318374","68.510237993773","4","2","7","7","168.81867096167"
"1132","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Log","50.8047491191933","61.3709923148953","6","4","8","7","193.744935318744"
"1133","NumPopularTweets_Week1_Delta","65.8183036516386","77.3283239842314","3","3","6","7","153.448261178305"
"1134","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Delta","56.8235387962149","67.6624666568298","6","3","8","7","185.277981438612"
"1135","NumPopularTweets_Week1_Log+NumPopularTweets_Week1_Delta","61.5525403265976","72.5939650465181","4","3","6","7","167.413811977155"
"1136","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week1_Delta","55.3858515903467","66.2403841258217","7","3","8","7","192.550848136608"
"1137","NumPopularTweets_Week1_LogDelta","63.3570774235138","74.8510286679402","4","2","7","7","153.509891875737"
"1138","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_LogDelta","53.2299716507579","63.9422210019048","6","3","8","7","185.827308236876"
"1139","NumPopularTweets_Week1_Log+NumPopularTweets_Week1_LogDelta","58.1002993603908","69.6058671884709","4","2","7","7","168.350513065912"
"1140","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week1_LogDelta","51.8711251649876","62.1437850444352","6","4","8","7","194.501850085984"
"1141","NumPopularTweets_Week1_Delta+NumPopularTweets_Week1_LogDelta","65.8687944074956","77.3877637630566","3","3","6","7","153.408453017555"
"1142","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Delta+NumPopularTweets_Week1_LogDelta","56.799214140345","67.6466344576297","6","3","8","7","185.329788124468"
"1143","NumPopularTweets_Week1_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week1_LogDelta","61.594918061966","72.6035052216215","4","3","6","7","167.998872612634"
"1144","NumPopularTweets_Week1_Absolute+NumPopularTweets_Week1_Log+NumPopularTweets_Week1_Delta+NumPopularTweets_Week1_LogDelta","53.655155557284","64.654796109007","7","3","8","7","197.708831975564"
"1145","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute","57.620934774835","67.7318337581997","5","2","8","7","185.323794163309"
"1146","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log","52.2929906544088","64.6494071475987","5","3","8","7","175.740366020182"
"1147","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log","68.2431396489414","79.7258312182719","2","2","5","7","178.027629396997"
"1148","NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta","65.8906559062619","77.7786371031979","4","3","6","7","152.941083651385"
"1149","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta","58.0100818774742","68.9249175157988","5","3","8","7","186.098157838098"
"1150","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta","65.6353440643407","74.3515040230763","2","2","4","6","176.239555402369"
"1151","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta","75.9286688574574","87.3002757126495","2","2","4","6","174.818715363156"
"1152","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","61.8732197524212","75.0123864191346","5","3","7","7","152.203085881073"
"1153","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","57.6108982734893","69.2637283265709","6","3","8","7","182.455964807079"
"1154","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","54.059555129461","66.6573698658588","6","3","8","7","173.206205077768"
"1155","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","67.2194139677973","79.5676425518248","3","3","5","7","177.951312431698"
"1156","NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","68.6989026686364","80.3075323234616","3","3","6","7","152.41144340302"
"1157","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","59.8031259337577","71.1109367894125","4","3","6","7","186.527959852701"
"1158","NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","66.8235694014255","75.6837953527958","1","2","3","6","174.639618142047"
"1159","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta","69.8645827215047","81.8884876697092","2","2","4","6","184.478869332479"
"1160","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute","55.8281688199436","67.6840451783399","6","4","8","7","184.829661337507"
"1161","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log","56.8753912833013","68.5346910890058","4","2","7","7","170.612986224373"
"1162","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log","56.9477526361923","69.2010992193476","6","4","7","7","193.74832516132"
"1163","NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","67.6280973789027","78.8990844442353","3","3","6","7","152.549051470666"
"1164","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","58.801078655158","69.7736386834217","7","4","8","7","184.969680448347"
"1165","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","61.6931188447088","73.3335190750498","3","3","5","7","170.305557952725"
"1166","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","56.991450538404","68.5518437094873","6","5","7","7","200.099392116721"
"1167","NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","65.2164742846717","75.2704332920091","4","2","7","7","153.55372693908"
"1168","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","56.1185224032607","67.9807884148121","6","4","7","7","187.776875690388"
"1169","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","57.7945083874598","68.0275383166312","4","2","7","7","172.971273819908"
"1170","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","60.215196427075","72.4350071005578","4","3","5","7","193.23453820143"
"1171","NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","65.6136257248949","77.9888028268545","4","3","6","7","156.62960349229"
"1172","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","57.5837751155371","69.5463245572407","7","4","8","7","187.036554384618"
"1173","NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","60.5440330796978","71.9123405943049","3","3","5","7","175.498122447466"
"1174","NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","61.5269825460766","74.2527608205137","5","5","6","7","193.892119664218"
"1175","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute","57.7477664334349","68.7274591044158","5","3","8","7","185.456646351012"
"1176","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log","55.3796063908142","68.2770006980106","5","4","7","7","170.636977018999"
"1177","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log","65.0958385041189","78.6851100256158","4","3","6","7","186.523705574392"
"1178","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","68.8917212596243","79.8608630306637","4","3","6","7","150.646978374589"
"1179","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","66.1476838190206","80.2837136499338","4","4","7","7","187.290281102151"
"1180","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta","67.783839720269","77.7270681249321","2","2","4","6","172.327274695405"
"1181","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","63.9762292165417","75.5203097764868","5","3","7","7","151.935001056821"
"1182","NumPopularTweets_Month1_Absolute+NumPopularTweets_Month2_Absolute+NumPopularTweets_Week1_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","56.9629109376727","68.6126788337879","4","3","6","7","188.782815292116"
"1183","NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","63.8472315781948","75.7704530755313","4","2","7","6","173.389379358749"
"1184","NumPopularTweets_Month1_Delta+NumPopularTweets_Month2_Delta+NumPopularTweets_Week1_Delta+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta","69.3469290321555","81.3711277902156","4","3","6","7","153.598804926087"
"1185","NumPopularTweets_Week2_Absolute","54.1189460266071","65.3742744526278","6","2","8","7","185.175680407905"
"1186","NumPopularTweets_Week2_Log","56.38678283431","67.9662995336705","5","2","8","7","171.008525673389"
"1187","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Log","55.5084300583822","66.8804907809135","5","2","7","7","185.835077052573"
"1188","NumPopularTweets_Week2_Delta","65.1254055735749","76.1030963519682","4","3","7","7","149.816011986847"
"1189","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Delta","57.8831629304172","68.40599312321","5","3","7","7","184.182164549698"
"1190","NumPopularTweets_Week2_Log+NumPopularTweets_Week2_Delta","59.8451210954412","70.3210763844082","5","3","7","7","168.443464618532"
"1191","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Log+NumPopularTweets_Week2_Delta","58.4460242755936","70.1711681359071","4","3","6","7","184.83260760524"
"1192","NumPopularTweets_Week2_LogDelta","63.1514640820642","74.8934624080282","4","2","7","7","152.321532241714"
"1193","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_LogDelta","55.6842026092937","66.7252170666762","5","2","7","7","182.97044760857"
"1194","NumPopularTweets_Week2_Log+NumPopularTweets_Week2_LogDelta","58.1211752319328","69.4791487281872","4","2","7","7","169.394565504239"
"1195","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Log+NumPopularTweets_Week2_LogDelta","55.2009846998255","66.929226540966","5","2","7","7","186.085998459011"
"1196","NumPopularTweets_Week2_Delta+NumPopularTweets_Week2_LogDelta","64.6092208644154","76.0266332552413","4","3","7","7","150.641732556573"
"1197","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Delta+NumPopularTweets_Week2_LogDelta","57.112092460223","67.9269582164581","5","3","7","7","185.810695758099"
"1198","NumPopularTweets_Week2_Log+NumPopularTweets_Week2_Delta+NumPopularTweets_Week2_LogDelta","59.98230798422","70.7653073758559","4","3","7","7","168.252108814147"
"1199","NumPopularTweets_Week2_Absolute+NumPopularTweets_Week2_Log+NumPopularTweets_Week2_Delta+NumPopularTweets_Week2_LogDelta","56.5563219834964","68.3951090150269","5","3","7","7","193.742667852445"
"1200","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute","52.1064954252076","64.4975599408604","5","3","8","7","182.552001349652"
"1201","NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log","51.6031554656856","64.5461050745947","5","4","8","7","171.949142747717"
"1202","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log","70.1404934314104","78.6293761666158","2","2","5","7","177.445687546258"
"1203","NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta","60.120166043007","76.3431770781582","6","4","8","7","155.191265367814"
"1204","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta","54.5709061673537","68.869059795597","6","4","8","7","179.296357881636"
"1205","NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta","57.5457021614465","69.2929851814674","5","4","7","7","164.040811816874"
"1206","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_Delta+NumPopularTweets_Week2_Delta","75.3837303912514","85.5698610235164","1","3","4","7","174.659344501521"
"1207","NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","62.0308335820118","75.0974164812927","6","3","8","7","153.166841878315"
"1208","NumPopularTweets_Month1_Absolute+NumPopularTweets_Week2_Absolute+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","53.425007473583","66.6529990006059","6","4","8","7","181.51480007903"
"1209","NumPopularTweets_Month1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week2_LogDelta","56.0230686476548","68.5253663204693","5","3","7","7","154.915643652913"
