#Field:candidate	Id	NumTweets	NumDistinctTweets	NumDistinctUsers	PositiveRatio	NonNegativeRatio	NormalizedNumTweets	NormalizedNumDistinctTweets	NormalizedNumDistinctUsers
somebody that i used to know-record of the year	w4	34688	29467	27935	0.347411208487085	0.662765221402214	0.317399897518483	0.308248339348292	0.318198904215694
somebody that i used to know-record of the year	w2	29638	25942	25036	0.346109724002969	0.637863553546123	0.283687807492773	0.289382682997568	0.295176674487426
springsteen-best country song	w3	4014	2314	2278	0.316641753861485	0.806178375685102	0.408009758080911	0.328880045480387	0.328526103259302
hunter hayes-best country album	w1	183430	98458	92464	0.375680095949408	0.723752930273129	0.330603983540993	0.330320597984353	0.33015310786106
springsteen-best country song	w5	3102	2272	2240	0.440038684719536	0.78755641521599	0.326114381833474	0.336592592592593	0.336690214940628
springsteen-best country song	w4	3260	2337	2300	0.427300613496932	0.77760736196319	0.326391670004005	0.328322562517561	0.327822120866591
springsteen-best country song	w2	4235	2443	2406	0.312396694214876	0.782762691853601	0.408153430994603	0.352881698685541	0.352889410384277
stronger (what doesn't kill you)-best pop solo performance	w3	8365	7663	7402	0.836102809324567	0.884997011356844	0.321039299969297	0.31930497104046	0.318297140399914
we take care of our own-best rock song	w1	428	412	404	0.761682242990654	0.992990654205608	0.348534201954397	0.347679324894515	0.346186803770351
stronger (what doesn't kill you)-best pop solo performance	w5	8664	7976	7732	0.839566020313943	0.89196675900277	0.333718511670904	0.343615371359642	0.345209393695866
stronger (what doesn't kill you)-best pop solo performance	w4	8524	7828	7575	0.831182543406851	0.886790239324261	0.320511374318481	0.319653722079301	0.319795668510153
stronger (what doesn't kill you)-best pop solo performance	w2	7955	7253	6991	0.837586423632935	0.883595223130107	0.311313740069659	0.309072314313717	0.307851512616143
stronger (what doesn't kill you)-song of the year	w3	8365	7663	7402	0.835744172145846	0.884757919904363	0.321039299969297	0.31930497104046	0.318297140399914
hunter hayes-best new artist	w1	183430	98458	92464	0.375407512402551	0.7236166384997	0.330603983540993	0.330320597984353	0.33015310786106
stronger (what doesn't kill you)-song of the year	w5	8664	7976	7732	0.838411819021237	0.890812557710065	0.333718511670904	0.343615371359642	0.345209393695866
stronger (what doesn't kill you)-song of the year	w4	8524	7828	7575	0.830713280150164	0.886438291881746	0.320511374318481	0.319653722079301	0.319795668510153
stronger (what doesn't kill you)-song of the year	w2	7955	7253	6991	0.837335009428033	0.883846637335009	0.311313740069659	0.309072314313717	0.307851512616143
stronger-best pop vocal album	w3	7920	7281	7053	0.861742424242424	0.913131313131313	0.319793264960026	0.316578981694856	0.316505115778137
where have you been-best pop solo performance	w1	13209	11393	11001	0.303353773942009	0.942084942084942	0.30645909702566	0.305475117975118	0.303735608382341
stronger-best pop vocal album	w5	8244	7654	7417	0.862930616205725	0.917273168364871	0.342586436170213	0.344046388277071	0.345523152892947
stronger-best pop vocal album	w4	8071	7471	7231	0.85739065791104	0.915499938049808	0.318282198911586	0.317860789652825	0.318125824901012
stronger-best pop vocal album	w2	7556	6877	6653	0.867125463208047	0.914902064584436	0.311780482772849	0.306926716058199	0.30657573383715
stronger-record of the year	w3	7920	7281	7053	0.862373737373737	0.913383838383838	0.319793264960026	0.316578981694856	0.316505115778137
i will wait-best rock song	w1	11128	9914	9440	0.957674335010784	0.988856937455068	0.335909200676165	0.341027140449245	0.334301296125788
stronger-record of the year	w5	8244	7654	7417	0.862930616205725	0.917151868025231	0.342586436170213	0.344046388277071	0.345523152892947
stronger-record of the year	w4	8071	7471	7231	0.858010159831495	0.91574773881799	0.318282198911586	0.317860789652825	0.318125824901012
stronger-record of the year	w2	7556	6877	6653	0.867522498676548	0.915034409740603	0.311780482772849	0.306926716058199	0.30657573383715
take care-best rap album	w3	30348	24469	23896	0.503196256754976	0.802029787794912	0.291731954204197	0.29775609043783	0.29830847013295
wide awake-best pop solo performance	w1	24436	17935	17277	0.487927647732853	0.899860861024718	0.301121380160197	0.266528956324026	0.264635603345281
take care-best rap album	w5	35918	28114	27405	0.474664513614344	0.831477253744641	0.3400907085302	0.350649188670068	0.350026821978696
take care-best rap album	w4	32030	25615	24945	0.506119263190759	0.802684982828598	0.290619073974939	0.300617312928364	0.300194955232502
take care-best rap album	w2	29772	23826	23271	0.494558645707376	0.783118366250168	0.302881093839017	0.304688099439883	0.305209453610681
the a team-song of the year	w3	27587	22402	20897	0.8636676695545	0.913111248051618	0.349512226023058	0.344211917273593	0.339987635038396
life is good-best rap album	w1	5301	4200	4027	0.876061120543294	0.950198075834748	0.304305396096441	0.277924827951297	0.277570995312931
the a team-song of the year	w5	26429	21791	20486	0.864315713799236	0.912860872526391	0.38348472097275	0.381983276947079	0.37623507805326
the a team-song of the year	w4	27182	22435	21010	0.866308586564638	0.91527481421529	0.357672013368949	0.356790712468193	0.351543545553418
the a team-song of the year	w2	24600	20882	19495	0.863658536585366	0.91609756097561	0.30296312717062	0.313411778831722	0.312454922827881
the alabama shakes-best new artist	w3	443	426	421	0.45372460496614	0.889390519187359	0.30979020979021	0.310948905109489	0.31371087928465
young wild & free-best rap song	w1	29101	24280	22388	0.412700594481289	0.939383526339301	0.341520948245511	0.324620629721238	0.323194410359313
the alabama shakes-best new artist	w5	496	476	464	0.483870967741936	0.903225806451613	0.276477146042363	0.286057692307692	0.285187461585741
the alabama shakes-best new artist	w4	451	430	423	0.485587583148559	0.886917960088692	0.267338470657973	0.270780856423174	0.272551546391753
the alabama shakes-best new artist	w2	695	620	613	0.335251798561151	0.909352517985612	0.5	0.465465465465465	0.468654434250765
the lumineers-best new artist	w3	100928	84603	80495	0.494550570703868	0.849546211160431	0.428278027666978	0.407295432772159	0.404530012463314
living for a song: a tribute to hank cochran-best country album	w1	50	45	45	0.32	0.98	0.328947368421053	0.308219178082192	0.308219178082192
the lumineers-best new artist	w5	73490	64782	62298	0.555572186692067	0.890366036195401	0.333177678138303	0.34181964003989	0.342165101334652
the lumineers-best new artist	w4	86841	76953	73287	0.530866756485992	0.877880263930632	0.379195158374597	0.386035055332042	0.38261382561618
the lumineers-best new artist	w2	106436	88063	83715	0.495546619564809	0.853254537938292	0.407396491604117	0.389077397520522	0.387425953350611
the motto-best rap song	w3	7076	6495	6238	0.490107405313737	0.910966647823629	0.319689165988976	0.327368951612903	0.322510598697136
lonely boy-best rock song	w1	4171	4010	3915	0.0954207624070966	0.159913689762647	0.387891751139217	0.388791933294551	0.38800792864222
the motto-best rap song	w5	7308	6547	6416	0.451559934318555	0.899562123700055	0.233766233766234	0.295896230678839	0.300135659821303
the motto-best rap song	w4	7489	6741	6513	0.469221524903191	0.910535451996261	0.307064660297675	0.321643286573146	0.319014498432602
the motto-best rap song	w2	6395	5913	5646	0.47896794370602	0.905082095387021	0.292369588076624	0.298892988929889	0.294568790107998
the time jumpers-best country album	w3	132	121	109	0.393939393939394	0.96969696969697	0.378223495702006	0.382911392405063	0.383802816901408
lonely boy-record of the year	w1	4171	4010	3915	0.0959002637257252	0.160872692399904	0.387891751139217	0.388791933294551	0.38800792864222
the time jumpers-best country album	w5	112	101	91	0.303571428571429	0.991071428571429	0.259259259259259	0.263707571801567	0.260744985673352
the time jumpers-best country album	w4	123	112	101	0.373983739837398	0.983739837398374	0.313775510204082	0.32	0.318611987381703
the time jumpers-best country album	w2	147	133	125	0.380952380952381	0.965986394557823	0.400544959128065	0.398203592814371	0.415282392026578
the truth about love-best pop vocal album	w3	2310	1936	1849	0.916883116883117	0.967099567099567	0.23945267958951	0.234070849957683	0.24113197704747
lotus flower bomb-best rap song	w1	2674	2322	2235	0.431937172774869	0.870231862378459	0.319856459330144	0.319219136651086	0.314080944350759
the truth about love-best pop vocal album	w5	3176	2740	2550	0.933249370277078	0.978589420654912	0.17029490616622	0.300999670438317	0.301098122564648
the truth about love-best pop vocal album	w4	2942	2569	2375	0.933378653976886	0.975866757307954	0.198998917748918	0.277549697493518	0.27690334615833
the truth about love-best pop vocal album	w2	2128	1779	1674	0.914003759398496	0.962875939849624	0.252491694352159	0.245548654244306	0.247121346324181
thinkin bout you-record of the year	w3	14795	8716	8478	0.452450152078405	0.952145995268672	0.365416913653428	0.309495064271003	0.308515283842795
madness-best rock song	w1	14950	13587	13079	0.428227424749164	0.877190635451505	0.340143793228977	0.335059554634904	0.336861896667182
thinkin bout you-record of the year	w5	13750	9564	9338	0.346836363636364	0.943345454545455	0.410349767219768	0.357706548977073	0.358836413941513
thinkin bout you-record of the year	w4	13222	9146	8944	0.340493117531387	0.942368779307215	0.343294820199922	0.319455117010129	0.320493066255778
thinkin bout you-record of the year	w2	12021	8233	8040	0.557607520173031	0.936028616587638	0.28781095122944	0.300189601108437	0.300448430493274
uncaged-best country album	w3	169	161	156	0.644970414201183	0.93491124260355	0.251862891207153	0.255555555555556	0.257425742574257
mercy-best rap song	w1	3959	3707	3565	0.659257388229351	0.797676180853751	0.293063883337035	0.307737008135481	0.307964754664824
uncaged-best country album	w5	222	207	205	0.716216216216216	0.936936936936937	0.350157728706625	0.350847457627119	0.383895131086142
uncaged-best country album	w4	201	192	188	0.666666666666667	0.930348258706468	0.289208633093525	0.296296296296296	0.308702791461412
uncaged-best country album	w2	168	164	157	0.708333333333333	0.970238095238095	0.283783783783784	0.292857142857143	0.285974499089253
undun-best rap album	w3	304	299	293	0.450657894736842	0.944078947368421	0.316666666666667	0.319786096256684	0.321624588364435
niggas in paris-best rap song	w1	4487	4172	4053	0.227546244706931	0.951192333407622	0.301161151755151	0.301554029634984	0.302034428794992
undun-best rap album	w5	347	338	331	0.426512968299712	0.92507204610951	0.169268292682927	0.272141706924316	0.273779983457403
undun-best rap album	w4	306	302	296	0.437908496732026	0.928104575163399	0.196911196911197	0.266079295154185	0.267631103074141
undun-best rap album	w2	302	296	292	0.447019867549669	0.927152317880795	0.315569487983281	0.315228966986155	0.317391304347826
we are never ever getting back together-record of the year	w3	33400	27549	26374	0.126796407185629	0.130359281437126	0.327293751041166	0.32396867209182	0.328500610318113
overexposed-best pop vocal album	w1	3819	2679	2495	0.547525530243519	0.961246399581042	0.238255661613326	0.195034944670938	0.28027409570883
we are never ever getting back together-record of the year	w5	32545	27300	25975	0.132309110462437	0.136303579658934	0.335563895820015	0.32247395402679	0.333633035771627
we are never ever getting back together-record of the year	w4	34299	28172	26957	0.125747106329631	0.129216595236013	0.337658374270272	0.323816091954023	0.332396207104896
we are never ever getting back together-record of the year	w2	29446	26075	24989	0.0979080350472051	0.102798342729063	0.293743266429911	0.314077161200178	0.315095957430711
we are young-best pop duo/group performance	w3	22532	20207	19671	0.948695189064442	0.990458015267176	0.293771757128515	0.298381618971678	0.298543026255881
payphone-best pop duo/group performance	w1	22572	16073	15060	0.632509303561935	0.966551479709374	0.305039393488925	0.289337725693507	0.290997623326184
we are young-best pop duo/group performance	w5	25597	22532	21904	0.941243114427472	0.990819236629293	0.328663876120285	0.351222857855439	0.352403629577193
we are young-best pop duo/group performance	w4	24972	21830	21271	0.941134070158578	0.990949863847509	0.309611188256298	0.317130571212738	0.318318543016626
we are young-best pop duo/group performance	w2	19655	17803	17278	0.954668023403714	0.990791147290766	0.268874570799305	0.275720547011724	0.274926009610795
we are young-record of the year	w3	22630	20300	19762	0.946266018559434	0.990190013256739	0.293823601968345	0.298380221653879	0.298528656454878
pray for me-best r&b song	w1	1617	1490	1469	0.171923314780458	0.925788497217069	0.294750273423259	0.29716792979657	0.297488861887404
we are young-record of the year	w5	25702	22634	22004	0.938720722122792	0.990389852929733	0.328481053102435	0.350903847942699	0.352052734312502
we are young-record of the year	w4	25073	21929	21369	0.938539464762892	0.990467833924939	0.309501178852255	0.316984677652501	0.318166252251984
we are young-record of the year	w2	19746	17891	17364	0.952597994530538	0.990428441203282	0.269000749267761	0.275827513374343	0.275029698265621
we are young-song of the year	w3	22630	20300	19762	0.946486964206805	0.990234202386213	0.293823601968345	0.298380221653879	0.298528656454878
refill-best r&b song	w1	1498	1388	1358	0.339786381842457	0.811748998664886	0.275925584822251	0.272317049244654	0.288874707509041
we are young-song of the year	w5	25702	22634	22004	0.938876352034861	0.990467667885768	0.328481053102435	0.350903847942699	0.352052734312502
we are young-song of the year	w4	25073	21929	21369	0.93889841662346	0.990627368085191	0.309501178852255	0.316984677652501	0.318166252251984
we are young-song of the year	w2	19746	17891	17364	0.952851210371721	0.990377798035045	0.269000749267761	0.275827513374343	0.275029698265621
we take care of our own-best rock song	w3	428	411	404	0.764018691588785	0.992990654205608	0.367066895368782	0.360842844600527	0.361359570661896
set fire to the rain (live)-best pop solo performance	w1	32355	19030	18386	0.172585380930304	0.94959048060578	0.386531431438607	0.331163859111792	0.329628168812076
we take care of our own-best rock song	w5	377	369	362	0.838196286472149	0.997347480106101	0.326406926406926	0.325684024713151	0.327009936766034
we take care of our own-best rock song	w4	383	372	366	0.809399477806789	0.994778067885117	0.321578505457599	0.318766066838046	0.320209973753281
we take care of our own-best rock song	w2	417	402	397	0.752997601918465	0.992805755395684	0.351010101010101	0.348958333333333	0.350706713780919
where have you been-best pop solo performance	w3	14653	12680	12321	0.30478400327578	0.934552651334198	0.339072081453199	0.323973530238381	0.322100805186657
sexy and i know it-best pop duo/group performance	w1	8621	7713	7363	0.944901983528593	0.98260062637745	0.327894416552564	0.31552464716711	0.314228405599181
where have you been-best pop solo performance	w5	13919	12950	12682	0.315324376751203	0.923988792298297	0.350975843461597	0.35160598408949	0.352179950013885
where have you been-best pop solo performance	w4	14928	12895	12557	0.292403536977492	0.930801178992497	0.352150220565686	0.327841761370859	0.32631688365687
where have you been-best pop solo performance	w2	13521	11721	11341	0.30471119000074	0.938983802973153	0.310827586206897	0.304243997404283	0.301943556975506
wide awake-best pop solo performance	w3	26922	23055	22328	0.377757967461556	0.872186316024069	0.313816456655282	0.315260495008888	0.313406229383939
shake it out-best pop duo/group performance	w1	1558	1505	1490	0.2599486521181	0.942875481386393	0.319458683616978	0.317845828933474	0.317358892438765
wide awake-best pop solo performance	w5	28672	24506	23946	0.363106863839286	0.861642020089286	0.409255056452419	0.40412935569518	0.408767347774876
wide awake-best pop solo performance	w4	28960	24594	24012	0.36982044198895	0.865711325966851	0.358003782774777	0.353860320566315	0.355796586059744
wide awake-best pop solo performance	w2	25268	19642	18946	0.444514801329745	0.884240937153712	0.298838612011259	0.272219527406278	0.269555814813761
young wild & free-best rap song	w3	30531	26831	24731	0.359929252235433	0.940322950443811	0.332349995645737	0.340897251832747	0.334225285492263
so you don't have to love me anymore-best country song	w1	117	115	109	0.0341880341880342	0.0341880341880342	0.265909090909091	0.2875	0.280205655526992
young wild & free-best rap song	w5	32090	26974	25298	0.478778435649735	0.9382673730134	0.344294833968135	0.357522499237876	0.353976604914087
young wild & free-best rap song	w4	25937	23383	21933	0.378147048617805	0.924702162933261	0.262605297262271	0.286324786324786	0.284541138008874
young wild & free-best rap song	w2	28742	24581	22607	0.398197759376522	0.939983299700786	0.324555658438537	0.318456236720734	0.314151913509908
