#Field:candidate	Id	NumTweets	NumDistinctTweets	NumDistinctUsers	PositiveRatio	NonNegativeRatio	NormalizedNumTweets	NormalizedNumDistinctTweets	NormalizedNumDistinctUsers
red-best country album	w2	44653	19853	18454	0.476586119633619	0.826596197343964	0.406594307151573	0.347323303009097	0.349328941639692
roar-best pop solo performance	w3	67336	39768	35135	0.443091362718308	0.92913151954378	0.0714819532908705	0.0664112729495302	0.266948798407501
the 20/20 experience – the complete experience-best pop vocal album	w1	157	146	140	0.687898089171974	0.910828025477707	0.335470085470085	0.360493827160494	0.37037037037037
roar-best pop solo performance	w5	427358	272529	50742	0.646404185717829	0.979546422437394	0.342005144186061	0.33330520414453	0.494788060807582
roar-best pop solo performance	w4	79214	43281	37372	0.414308076855101	0.942888883278208	0.0617102561146237	0.0521836319836797	0.28936671028486
roar-best pop solo performance	w2	107610	39535	35062	0.267196357215872	0.921615091534244	0.187503920488998	0.111185168936211	0.284481009987911
roar-song of the year	w3	67336	39768	35135	0.443091362718308	0.92913151954378	0.0714819532908705	0.0664112729495302	0.266948798407501
kendrick lamar-best new artist	w1	351180	182021	164778	0.286983882909049	0.839196423486531	0.33280263831239	0.326670268000237	0.318760228578503
roar-song of the year	w5	427358	272529	50742	0.646404185717829	0.979546422437394	0.342005144186061	0.33330520414453	0.494788060807582
roar-song of the year	w4	79214	43281	37372	0.414308076855101	0.942888883278208	0.0617102561146237	0.0521836319836797	0.28936671028486
roar-song of the year	w2	107610	39535	35062	0.267196357215872	0.921615091534244	0.187503920488998	0.111185168936211	0.284481009987911
robin thicke-best pop vocal album	w3	37774	24116	23283	0.360777254196008	0.911791179117912	0.255385031438037	0.256438612534825	0.386568155404284
the blessed unrest-album of the year	w1	908	733	657	0.972466960352423	1	0.156659765355418	0.143979571793361	0.157139440325281
robin thicke-best pop vocal album	w5	56249	36723	21113	0.265000266671407	0.625451119131007	0.468363073182511	0.432182744701133	0.629318310530865
robin thicke-best pop vocal album	w4	41469	23869	22992	0.377173310183511	0.868914128626203	0.28090960819379	0.241824039552602	0.473212999361969
robin thicke-best pop vocal album	w2	39105	25218	24371	0.349213655542769	0.927196010740315	0.288614825967585	0.297705057373566	0.36165192615896
royals-best pop solo performance	w3	121280	78720	74332	0.337508245382586	0.905021437994723	0.286201761858801	0.324441953246068	0.324846387148089
locked out of heaven-record of the year	w1	28319	15475	14978	0.652741975352237	0.980507786291889	0.403025645404605	0.417532309850795	0.420045992484155
royals-best pop solo performance	w5	157156	88480	83497	0.359979892590801	0.865064012828018	0.565655256811719	0.603263129904752	0.600438659571408
royals-best pop solo performance	w4	135094	83000	78181	0.336610064103513	0.900165810472708	0.352692697292161	0.396840575275398	0.395334725600352
royals-best pop solo performance	w2	118654	75785	72333	0.386965462605559	0.91803057629747	0.286929606074529	0.302897681854516	0.306482776153553
royals-record of the year	w3	121280	78720	74332	0.337508245382586	0.905021437994723	0.286201761858801	0.324441953246068	0.324846387148089
the heist-album of the year	w1	4590	3037	2922	0.375381263616558	0.935947712418301	0.339597514057413	0.335061782877317	0.336946494464945
royals-record of the year	w5	157156	88480	83497	0.359979892590801	0.865064012828018	0.565655256811719	0.603263129904752	0.600438659571408
royals-record of the year	w4	135094	83000	78181	0.336610064103513	0.900165810472708	0.352692697292161	0.396840575275398	0.395334725600352
royals-record of the year	w2	118654	75785	72333	0.386965462605559	0.91803057629747	0.286929606074529	0.302897681854516	0.306482776153553
royals-song of the year	w3	121280	78720	74332	0.337508245382586	0.905021437994723	0.286201761858801	0.324441953246068	0.324846387148089
locked out of heaven-song of the year	w1	28319	15475	14978	0.652741975352237	0.980507786291889	0.403025645404605	0.417532309850795	0.420045992484155
royals-song of the year	w5	157156	88480	83497	0.359979892590801	0.865064012828018	0.565655256811719	0.603263129904752	0.600438659571408
royals-song of the year	w4	135094	83000	78181	0.336610064103513	0.900165810472708	0.352692697292161	0.396840575275398	0.395334725600352
royals-song of the year	w2	118654	75785	72333	0.386965462605559	0.91803057629747	0.286929606074529	0.302897681854516	0.306482776153553
same love-song of the year	w3	17374	12494	11719	0.92344883158743	0.964774951076321	0.271885074019593	0.318870910111786	0.317072510822511
the heist-best rap album	w1	4590	3037	2922	0.375381263616558	0.935947712418301	0.339597514057413	0.335061782877317	0.336946494464945
same love-song of the year	w5	24311	14367	13570	0.928057258031344	0.969108633951709	0.543870246085011	0.620122582872928	0.617660446062813
same love-song of the year	w4	19618	13606	12828	0.917116933428484	0.967580793149149	0.328785948917343	0.406634787806336	0.405128852956038
same love-song of the year	w2	16435	11800	11206	0.930088226346212	0.966352296927289	0.268094546759539	0.291595621123385	0.293989558464727
same trailer different park-best country album	w3	180	151	131	0.4	0.933333333333333	0.378947368421053	0.378446115288221	0.35792349726776
love and war-best r&b song	w1	2814	1861	1675	0.948827292110874	0.976901208244492	0.348353552859619	0.32949716713881	0.330439928980075
same trailer different park-best country album	w5	162	137	128	0.345679012345679	0.981481481481482	0.623076923076923	0.64622641509434	0.615384615384615
same trailer different park-best country album	w4	189	160	140	0.417989417989418	0.947089947089947	0.502659574468085	0.512820512820513	0.468227424749164
same trailer different park-best country album	w2	162	136	120	0.401234567901235	0.925925925925926	0.305084745762712	0.303571428571429	0.300751879699248
started from the bottom-best rap song	w3	17548	11435	11041	0.1481650330522	0.889275131069068	0.323542968822022	0.350229709035222	0.350074510922984
thrift shop-best rap song	w1	30527	16374	15905	0.867985717561503	0.966161103285616	0.413673013076767	0.345530514054191	0.345295471321263
started from the bottom-best rap song	w5	19611	11751	11337	0.171638366223038	0.771403803987558	0.564995678478825	0.605752873859477	0.604575511945393
started from the bottom-best rap song	w4	18790	11676	11270	0.134646088344864	0.822299095263438	0.395595604025433	0.424365777422403	0.423779799954877
started from the bottom-best rap song	w2	22506	12492	12057	0.134408602150538	0.886119257086999	0.40225920034317	0.358327118352361	0.358327389443652
stay-best pop duo/group performance	w3	37479	24561	22208	0.3917126924411	0.903492622535286	0.347143492275203	0.373903909389843	0.363077526730537
macklemore & ryan lewis-best new artist	w1	146983	73001	65569	0.321554193342087	0.803269765891294	0.499027293499333	0.410759500793374	0.394352559090636
stay-best pop duo/group performance	w5	40280	24177	22208	0.405858987090367	0.914970208540218	0.605313777350325	0.643707233951916	0.620421846626624
stay-best pop duo/group performance	w4	36682	23455	21684	0.370972138923723	0.902568017011068	0.391086944933099	0.426990224099325	0.420159274545137
stay-best pop duo/group performance	w2	38209	25664	22982	0.396110863932581	0.91344971080112	0.333875097211664	0.355491529649689	0.34768532526475
suit & tie-best pop duo/group performance	w3	1750	1648	1568	0.831428571428571	0.998857142857143	0.367030201342282	0.372935053179452	0.373333333333333
two lanes of freedom-best country album	w1	130	110	108	0.823076923076923	0.946153846153846	0.344827586206897	0.344827586206897	0.348387096774194
suit & tie-best pop duo/group performance	w5	1701	1569	1495	0.803057025279247	0.980011757789536	0.601060070671378	0.617230527143981	0.620847176079734
suit & tie-best pop duo/group performance	w4	1712	1613	1536	0.828855140186916	0.998831775700935	0.426826227873348	0.440830828095108	0.442268931759286
suit & tie-best pop duo/group performance	w2	1912	1791	1712	0.830543933054393	0.998953974895398	0.370327329072245	0.370807453416149	0.372254838008263
the 20/20 experience – the complete experience-best pop vocal album	w3	156	135	126	0.673076923076923	0.942307692307692	0.329113924050633	0.330073349633252	0.3342175066313
magna carta...holy grail-best rap album	w1	4892	1456	1288	0.787816843826656	0.984873262469338	0.808728715490164	0.534115920763023	0.499805975941017
the 20/20 experience – the complete experience-best pop vocal album	w5	177	153	141	0.587570621468927	0.932203389830508	0.662921348314607	0.651063829787234	0.640909090909091
the 20/20 experience – the complete experience-best pop vocal album	w4	164	140	129	0.640243902439024	0.957317073170732	0.414141414141414	0.406976744186047	0.404388714733542
the 20/20 experience – the complete experience-best pop vocal album	w2	148	130	123	0.648648648648649	0.925675675675676	0.297786720321932	0.303738317757009	0.310606060606061
the blessed unrest-album of the year	w3	2239	1965	1627	0.994193836534167	1	0.386367558239862	0.398176291793313	0.387657850845842
unorthodox jukebox-best pop vocal album	w1	2024	1354	1304	0.370059288537549	0.920454545454545	0.34404215536291	0.344704684317719	0.343519494204426
the blessed unrest-album of the year	w5	2166	1828	1546	0.981071098799631	0.99584487534626	0.94750656167979	1.02638966872544	0.943833943833944
the blessed unrest-album of the year	w4	2159	1910	1573	0.991662806855026	0.998147290412228	0.525048638132296	0.5655907610305	0.531060094530722
the blessed unrest-album of the year	w2	1398	1216	981	0.992846924177396	1	0.212979890310786	0.213221111695599	0.206700379266751
the heist-album of the year	w3	4326	2919	2794	0.391585760517799	0.93042071197411	0.103900470746469	0.289468464894883	0.290950744558992
mama's broken heart-best country song	w1	1077	780	767	0.638811513463324	0.643454038997215	0.393928310168252	0.391959798994975	0.395157135497166
the heist-album of the year	w5	19000	3767	3588	0.864684210526316	0.977631578947368	0.377523446192974	0.544521538016768	0.546784516915575
the heist-album of the year	w4	4709	3220	3074	0.493098322361436	0.923975366319813	0.0872618782892299	0.345827515841478	0.347462416638408
the heist-album of the year	w2	4481	2925	2804	0.368221379156438	0.932381164918545	0.159835919386481	0.295275590551181	0.296531302876481
the heist-best rap album	w3	4326	2919	2794	0.391585760517799	0.93042071197411	0.103900470746469	0.289468464894883	0.290950744558992
when i was your man-best pop solo performance	w1	31008	20229	19425	0.170020639834881	0.945562435500516	0.336385333044044	0.345464171049935	0.345382454393514
the heist-best rap album	w5	19000	3767	3588	0.864684210526316	0.977631578947368	0.377523446192974	0.544521538016768	0.546784516915575
the heist-best rap album	w4	4709	3220	3074	0.493098322361436	0.923975366319813	0.0872618782892299	0.345827515841478	0.347462416638408
the heist-best rap album	w2	4481	2925	2804	0.368221379156438	0.932381164918545	0.159835919386481	0.295275590551181	0.296531302876481
thrift shop-best rap song	w3	24167	15762	15335	0.836843629743038	0.956966110812265	0.315389032443296	0.364102564102564	0.365972984583075
merry go 'round-best country song	w1	544	398	389	0.816176470588235	0.976102941176471	0.390243902439024	0.412435233160622	0.420540540540541
thrift shop-best rap song	w5	27978	15552	15052	0.869719064979627	0.960325970405318	0.57511100148002	0.611440927855317	0.613540944849794
thrift shop-best rap song	w4	25911	15624	15156	0.856701786885879	0.960518698622207	0.383843920360275	0.429939460649422	0.431659593859474
thrift shop-best rap song	w2	23717	16002	15571	0.842391533499178	0.957751823586457	0.303845956749001	0.340917806468107	0.341896669081966
two lanes of freedom-best country album	w3	132	110	108	0.871212121212121	0.962121212121212	0.254335260115607	0.301369863013699	0.306818181818182
without me-best r&b song	w1	2333	1197	1179	0.358336905272182	0.911273039005572	0.376594027441485	0.323338735818477	0.323812139522109
two lanes of freedom-best country album	w5	212	141	137	0.882075471698113	0.962264150943396	0.461873638344227	0.516483516483517	0.518939393939394
two lanes of freedom-best country album	w4	118	102	97	0.822033898305085	0.932203389830508	0.213381555153707	0.288135593220339	0.283625730994152
two lanes of freedom-best country album	w2	127	107	105	0.84251968503937	0.960629921259842	0.274891774891775	0.303116147308782	0.307017543859649
unorthodox jukebox-best pop vocal album	w3	1871	1263	1228	0.396579369321219	0.924104756814538	0.354691943127962	0.342091007583965	0.34669678147939
mine would be you-best country song	w1	27240	3675	3647	0.755763582966226	0.845814977973568	0.315420154931045	0.302917903066271	0.302680720391734
unorthodox jukebox-best pop vocal album	w5	1792	1312	1259	0.293526785714286	0.856584821428571	0.606429780033841	0.62895493767977	0.63013013013013
unorthodox jukebox-best pop vocal album	w4	2053	1353	1300	0.394057476863127	0.915733073550901	0.480121608980356	0.441291585127202	0.443081117927744
unorthodox jukebox-best pop vocal album	w2	1959	1312	1268	0.372128637059724	0.926493108728943	0.342722183344996	0.334012219959267	0.334829680485873
when i was your man-best pop solo performance	w3	30145	19151	18459	0.17757505390612	0.939160723171339	0.284319735911342	0.277852738483859	0.345713001460838
yeezus-best rap album	w1	41249	16112	14775	0.300298189047007	0.91820407767461	0.328734917674812	0.297780324172473	0.296335666579755
when i was your man-best pop solo performance	w5	40973	26891	19455	0.200497888853635	0.9232177287482	0.508659110377277	0.509376420669798	0.614323155135937
when i was your man-best pop solo performance	w4	30958	19599	18747	0.18457264681181	0.942696556625105	0.303025557197811	0.292143038144499	0.41364017474957
when i was your man-best pop solo performance	w2	31077	19806	19036	0.17688322553657	0.943366476815651	0.304449625769035	0.301732149114121	0.335963008065512
without me-best r&b song	w3	2158	1222	1202	0.363762743280816	0.894346617238184	0.403741814780168	0.314624098867147	0.319086806477303
mirrors-best pop solo performance	w1	43362	22946	22189	0.43157603431576	0.966629767999631	0.401916802610114	0.35167361451692	0.353254899463487
without me-best r&b song	w5	1914	1432	1382	0.362591431556949	0.857889237199582	0.569812444179815	0.573488185822988	0.578726968174204
without me-best r&b song	w4	1870	1288	1264	0.327807486631016	0.867379679144385	0.402150537634409	0.373225152129817	0.38060825052695
without me-best r&b song	w2	2167	1192	1175	0.36317489616982	0.899400092293493	0.364692022887917	0.302384576357179	0.30535343035343
yeezus-best rap album	w3	34280	16367	15057	0.186901983663944	0.896382730455076	0.276070902223547	0.279806475877868	0.279407671324389
new slaves-best rap song	w1	1335	1035	1014	0.268913857677903	0.671910112359551	0.202487486728348	0.241146318732526	0.261340206185567
yeezus-best rap album	w5	48135	22096	20376	0.267518437727226	0.849132647761504	0.663126136551496	0.622159650851753	0.624532581376816
yeezus-best rap album	w4	41619	19289	17787	0.264398471851798	0.865734400153776	0.381360358461694	0.372734299516908	0.373527373527374
yeezus-best rap album	w2	49579	18451	17015	0.2565602371972	0.919199661146857	0.399721044229808	0.319486771020917	0.319710635099587
