#Field:candidate	Id	NumTweets	NumDistinctTweets	NumDistinctUsers	PositiveRatio	NonNegativeRatio	NormalizedNumTweets	NormalizedNumDistinctTweets	NormalizedNumDistinctUsers
give me back my hometown-best country song	w2	348	314	312	0.310344827586207	0.982758620689655	0.180873180873181	0.194789081885856	0.19622641509434
give me back my hometown-best country song	w5	700	585	577	0.202857142857143	0.978571428571429	0.365726227795193	0.346358792184725	0.344477611940299
give me back my hometown-best country song	w4	648	546	538	0.225308641975309	0.986111111111111	0.310791366906475	0.305027932960894	0.303954802259887
give me back my hometown-best country song	w3	576	481	475	0.241319444444444	0.984375	0.279340446168768	0.277073732718894	0.277453271028037
prism-best pop vocal album	w1	1871	662	609	0.509887760555853	0.969535008017103	0.177801007317305	0.132691922228904	0.134913602126717
good kisser-best r&b song	w2	1860	1692	1627	0.970430107526882	0.981182795698925	0.17621980104216	0.196744186046512	0.199338397451605
good kisser-best r&b song	w5	3887	3083	2862	0.876768716233599	0.985335734499614	0.37253210657466	0.36467944168441	0.371158085851381
good kisser-best r&b song	w4	3783	3018	2898	0.875759978852762	0.983875231297912	0.323859258625118	0.325461015852475	0.339264809178178
good kisser-best r&b song	w3	2885	2499	2402	0.936915077989601	0.981975736568457	0.247533247533248	0.269957869720212	0.277047289504037
blacc hollywood-best rap album	w1	246	197	174	0.414634146341463	0.947154471544715	0.100778369520688	0.105573419078242	0.104504504504505
haim-best new artist	w2	52065	17636	15068	0.367828675693844	0.876250840295784	0.367418228008892	0.262155693963403	0.263412758072129
haim-best new artist	w5	33990	21188	17876	0.37399235069138	0.827331568108267	0.196278844154944	0.280335004829256	0.280702856335286
haim-best new artist	w4	49577	24037	20479	0.32230671480727	0.854246929019505	0.334444167110775	0.328724597248434	0.332732176512641
haim-best new artist	w3	58138	22048	18848	0.362035157728164	0.870377377962778	0.437466609479522	0.318866150842433	0.322872413320543
riser-best country album	w1	82	64	62	0.353658536585366	0.963414634146341	0.144112478031634	0.137339055793991	0.138702460850112
happy (live version)-best pop solo performance	w2	15783	13043	12235	0.984033453716024	0.995311411011848	0.19126735984876	0.192420040127464	0.192993248785412
happy (live version)-best pop solo performance	w5	27835	23321	21883	0.975534399137776	0.991305909825759	0.344791279573888	0.339496018517171	0.346430889546757
happy (live version)-best pop solo performance	w4	29093	23766	22227	0.976832915134225	0.992059945691403	0.33523846836362	0.32333374147994	0.326805169599929
happy (live version)-best pop solo performance	w3	25590	20697	19286	0.979874951152794	0.993708479874951	0.290363209313408	0.281385104820948	0.281893124415341
blue moon-best rock song	w1	214	190	189	0.299065420560748	0.995327102803738	0.136741214057508	0.133520730850316	0.134232954545455
i-best rap song	w2	22002	13142	12499	0.304926824834106	0.632897009362785	0.227171354231198	0.222455439511146	0.223539721715492
i-best rap song	w5	37626	21768	20633	0.30364641471323	0.740259395099134	0.2523422776932	0.293594810029268	0.29707859991649
i-best rap song	w4	30095	19941	18860	0.352284432630005	0.668250539956804	0.215261038431552	0.271070088630308	0.272594562562331
i-best rap song	w3	29131	17368	16421	0.324945933884865	0.676907761491195	0.246455160744501	0.258706467661692	0.25923937925264
sam smith-best new artist	w1	249530	152782	129105	0.492886626858494	0.815629383240492	0.147079280052435	0.151561475438295	0.144654489717716
iggy azalea-best new artist	w2	451139	153110	110476	0.235357617053724	0.822855040242586	0.152196178792616	0.0960954892045558	0.182141626507117
iggy azalea-best new artist	w5	1505431	1026369	233987	0.215237363917709	0.816708969059359	0.13668353945151	0.106717277803737	0.322905928413022
iggy azalea-best new artist	w4	818293	328234	212664	0.212605998096037	0.828599291451839	0.0950264498160712	0.0460847014218648	0.282204941744738
iggy azalea-best new artist	w3	640470	238708	159888	0.241372741892673	0.833633113182507	0.121367704710766	0.0624667003719091	0.230423685700986
bound 2-best rap song	w1	516	434	422	0.145348837209302	0.61046511627907	0.133817427385892	0.140726329442283	0.139688844753393
in the lonely hour-album of the year	w2	6155	4001	3369	0.363444354183591	0.852152721364744	0.114911412728936	0.208006238627502	0.20483978841126
in the lonely hour-album of the year	w5	27139	6882	5948	0.0997826006853605	0.917204023729688	0.325587254360919	0.350728773825298	0.346397996622212
in the lonely hour-album of the year	w4	16063	6745	5749	0.172632758513354	0.883023096557306	0.184010355809105	0.31986531986532	0.313433649547487
in the lonely hour-album of the year	w3	10361	5608	4750	0.247176913425345	0.844223530547245	0.140212463630828	0.269913847042403	0.265407610214002
say something-best pop duo/group performance	w1	5025	4263	4105	0.962189054726368	0.989253731343284	0.14829570606463	0.147800159484104	0.15231345775667
in the lonely hour-best pop vocal album	w2	6155	4001	3369	0.36068237205524	0.847116165718928	0.114911412728936	0.208006238627502	0.20483978841126
in the lonely hour-best pop vocal album	w5	27139	6882	5948	0.0992298905633958	0.916761855632116	0.325587254360919	0.350728773825298	0.346397996622212
in the lonely hour-best pop vocal album	w4	16063	6745	5749	0.171014131855818	0.881528979642657	0.184010355809105	0.31986531986532	0.313433649547487
in the lonely hour-best pop vocal album	w3	10361	5608	4750	0.245825692500724	0.840362899334041	0.140212463630828	0.269913847042403	0.265407610214002
brandy clark-best new artist	w1	1007	697	659	0.300893743793446	0.911618669314796	0.220543144984669	0.222045237336731	0.221512605042017
lazaretto-best rock song	w2	1317	1198	1158	0.271829916476841	0.918754745634017	0.174970107612595	0.182621951219512	0.181590089383723
lazaretto-best rock song	w5	2808	2410	2348	0.270655270655271	0.925213675213675	0.297268685157739	0.34978229317852	0.349977641973468
lazaretto-best rock song	w4	2555	2262	2199	0.273581213307241	0.926810176125245	0.272736976942784	0.306172171088251	0.305501528202278
lazaretto-best rock song	w3	2164	1888	1830	0.259704251386322	0.926987060998152	0.256398104265403	0.261967531566533	0.26064663153397
shake it off-best pop solo performance	w1	86522	23286	21982	0.328390467164421	0.954000138693049	0.250571244052256	0.206887360733515	0.20856974780348
meanwhile back at mama's-best country song	w2	309	294	291	0.73462783171521	0.993527508090615	0.179755671902269	0.180368098159509	0.179740580605312
meanwhile back at mama's-best country song	w5	652	613	608	0.812883435582822	0.995398773006135	0.332822868810618	0.327807486631016	0.32618025751073
meanwhile back at mama's-best country song	w4	575	548	545	0.782608695652174	0.99304347826087	0.282000980872977	0.282619907168644	0.282383419689119
meanwhile back at mama's-best country song	w3	492	469	466	0.774390243902439	0.99390243902439	0.257187663355985	0.257975797579758	0.257743362831858
chandelier-best pop solo performance	w1	45781	18253	13572	0.462178633057382	0.900286144907276	0.233251644393269	0.182189305997784	0.162367803991004
morning phase-album of the year	w2	409	371	331	0.41320293398533	0.97799511002445	0.144064811553364	0.141765380206343	0.136494845360825
morning phase-album of the year	w5	1092	1015	950	0.428571428571429	0.945970695970696	0.198365122615804	0.299057159693577	0.291769041769042
morning phase-album of the year	w4	998	916	842	0.434869739478958	0.953907815631262	0.214854682454252	0.268071407667545	0.259556103575832
morning phase-album of the year	w3	749	686	633	0.408544726301736	0.954606141522029	0.220878796815099	0.223452768729642	0.220020855057351
shake it off-record of the year	w1	86522	23286	21982	0.336839185409491	0.956450382561661	0.250571244052256	0.206887360733515	0.20856974780348
my everything-best pop vocal album	w2	12002	5073	4120	0.278620229961673	0.770121646392268	0.234826844061827	0.185892268230121	0.195529400597978
my everything-best pop vocal album	w5	18128	10168	7788	0.271072374227714	0.834179170344219	0.340579029439946	0.294758812615955	0.319796328994374
my everything-best pop vocal album	w4	17421	9548	7292	0.303484300556799	0.832443602548648	0.319434512349414	0.276529193697868	0.288998097653773
my everything-best pop vocal album	w3	15561	7574	5991	0.299916457811195	0.815821605295289	0.299393939393939	0.24250768442623	0.253105196451204
chandelier-record of the year	w1	45781	18253	13572	0.453310325244097	0.911120333762915	0.233251644393269	0.182189305997784	0.162367803991004
new flame-best r&b song	w2	7675	6417	5987	0.514918566775244	0.971465798045603	0.196316664535107	0.196943191234693	0.19500358282848
new flame-best r&b song	w5	14641	12229	11541	0.499965849327232	0.973908886005054	0.283421735258818	0.290792790222095	0.289771015366074
new flame-best r&b song	w4	13459	11276	10622	0.502266141615276	0.972063303365778	0.263509280288198	0.267883020929846	0.266670014059048
new flame-best r&b song	w3	10995	9078	8539	0.50650295588904	0.969895407003183	0.240996865616027	0.238838169907127	0.237716099217728
shake it off-song of the year	w1	86522	23286	21982	0.338619079540464	0.953480039758674	0.250571244052256	0.206887360733515	0.20856974780348
nobody's smiling-best rap album	w2	333	165	160	0.960960960960961	0.990990990990991	0.223489932885906	0.198795180722892	0.198265179677819
nobody's smiling-best rap album	w5	499	291	284	0.925851703406814	0.977955911823647	0.208003334722801	0.209805335255948	0.212893553223388
nobody's smiling-best rap album	w4	524	296	288	0.946564885496183	0.984732824427481	0.253262445625906	0.241435562805873	0.243037974683544
nobody's smiling-best rap album	w3	467	243	235	0.952890792291221	0.989293361884368	0.276822762299941	0.243731193580742	0.242768595041322
chandelier-song of the year	w1	45781	18253	13572	0.487713243485289	0.913828880976824	0.233251644393269	0.182189305997784	0.162367803991004
