#Field:candidate	WeekId	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
job opportunity	09/30/2011	1375	1335	1192	32	0	1574	1510	1282	37	8
job posting	09/30/2011	1101	1084	975	13	5	1295	1219	1109	24	48
we are hiring	09/30/2011	1206	1056	997	77	8	1233	961	932	62	108
all	10/03/2014	848565	809832	290782	23284	2856	754364	688152	277040	25980	3066
all old	10/03/2014	59221	51492	38999	2980	1403	51348	45048	33490	2918	861
hashtags	10/03/2014	898690	862281	293112	23829	2140	677004	611266	250180	22242	2643
job opening	10/03/2014	31791	30466	20424	716	305	24185	23065	14632	616	164
job opportunity	10/03/2014	12130	11139	10254	506	127	11336	10226	9405	554	174
job posting	10/03/2014	4406	3876	2828	314	44	3904	3433	2558	288	32
we are hiring	10/03/2014	6108	3760	3612	860	374	6362	3882	3613	976	451
all	10/04/2013	333032	298473	174601	23845	2345	372094	333460	190815	26851	2826
all old	10/04/2013	31876	26328	20122	2838	749	31867	26035	19927	2774	519
hashtags	10/04/2013	393816	354915	191674	27196	2481	366790	328933	181480	25822	2080
job opening	10/04/2013	11239	10120	6512	585	179	11550	10578	6701	600	45
job opportunity	10/04/2013	6185	5167	4463	468	180	6428	5230	4492	502	258
job posting	10/04/2013	5342	4260	3035	767	38	5363	4112	2981	780	10
we are hiring	10/04/2013	5711	3969	3819	522	605	6028	4536	4363	623	125
all	10/05/2012	745364	432728	240949	17759	1416	746964	448008	256946	17103	1825
all old	10/05/2012	44950	28997	19702	2688	368	45810	29433	19882	2618	212
hashtags	10/05/2012	611475	360623	205714	13391	803	626838	382881	223287	13178	1184
job opening	10/05/2012	16966	13959	9015	502	58	18938	14036	8889	561	31
job opportunity	10/05/2012	8340	7008	4246	574	56	11034	6666	4163	589	61
job posting	10/05/2012	4573	4034	2896	240	39	4465	3863	2791	219	37
we are hiring	10/05/2012	12398	2436	2356	782	47	7838	2468	2360	770	36
all	10/07/2011	164549	161863	95428	1603	553	167183	164289	93190	1874	459
all old	10/07/2011	8737	8095	6913	187	291	7947	7419	6348	224	49
hashtags	10/07/2011	150803	148760	87409	1383	461	163066	160392	89135	1692	565
job opening	10/07/2011	3667	3598	2755	43	19	3251	3009	2417	50	182
job opportunity	10/07/2011	1409	1325	1229	48	13	1375	1335	1192	32	0
job posting	10/07/2011	1627	1581	1375	28	6	1101	1084	975	13	5
we are hiring	10/07/2011	1307	1145	1114	89	7	1206	1056	997	77	8
all	10/10/2014	1153563	1100293	351878	28225	5906	848565	809832	290782	23284	2856
all old	10/10/2014	58577	51138	40036	2470	1234	59221	51492	38999	2980	1403
hashtags	10/10/2014	998444	959440	320376	23527	3433	898690	862281	293112	23829	2140
job opening	10/10/2014	35567	34271	25066	742	112	31791	30466	20424	716	305
job opportunity	10/10/2014	16795	15188	13876	743	129	12130	11139	10254	506	127
job posting	10/10/2014	4788	3798	2773	305	366	4406	3876	2828	314	44
we are hiring	10/10/2014	6173	3213	3077	761	423	6108	3760	3612	860	374
all	10/11/2013	337389	290726	165980	25429	2664	333032	298473	174601	23845	2345
all old	10/11/2013	27629	22060	16656	2825	658	31876	26328	20122	2838	749
hashtags	10/11/2013	387375	346554	182984	29069	2258	393816	354915	191674	27196	2481
job opening	10/11/2013	9826	9003	5903	562	67	11239	10120	6512	585	179
job opportunity	10/11/2013	5354	4379	3658	459	156	6185	5167	4463	468	180
job posting	10/11/2013	4399	3366	2498	717	10	5342	4260	3035	767	38
we are hiring	10/11/2013	4847	3140	3013	580	215	5711	3969	3819	522	605
all	10/12/2012	714355	456991	253078	19920	1866	745364	432728	240949	17759	1416
all old	10/12/2012	43553	27165	19279	2864	258	44950	28997	19702	2688	368
hashtags	10/12/2012	556533	365822	210089	14435	1268	611475	360623	205714	13391	803
job opening	10/12/2012	16458	13159	8938	587	106	16966	13959	9015	502	58
job opportunity	10/12/2012	14078	7179	4394	681	183	8340	7008	4246	574	56
job posting	10/12/2012	5191	4045	2993	282	36	4573	4034	2896	240	39
we are hiring	10/12/2012	8268	2591	2436	807	50	12398	2436	2356	782	47
all	10/14/2011	109990	106228	66954	1471	1259	164549	161863	95428	1603	553
all old	10/14/2011	4541	4137	3817	161	32	8737	8095	6913	187	291
hashtags	10/14/2011	99482	95902	60898	1269	1540	150803	148760	87409	1383	461
job opening	10/14/2011	1759	1699	1541	30	9	3667	3598	2755	43	19
job opportunity	10/14/2011	881	818	748	31	0	1409	1325	1229	48	13
job posting	10/14/2011	851	834	778	12	3	1627	1581	1375	28	6
we are hiring	10/14/2011	698	558	550	57	17	1307	1145	1114	89	7
all	10/17/2014	1190663	1126598	371003	29507	5067	1153563	1100293	351878	28225	5906
all old	10/17/2014	38833	33480	26715	1679	1189	58577	51138	40036	2470	1234
hashtags	10/17/2014	1069558	1026608	342791	25007	3372	998444	959440	320376	23527	3433
job opening	10/17/2014	28176	25411	18949	743	908	35567	34271	25066	742	112
job opportunity	10/17/2014	13962	11917	10851	697	172	16795	15188	13876	743	129
job posting	10/17/2014	4237	3527	2636	275	101	4788	3798	2773	305	366
we are hiring	10/17/2014	7422	3846	3602	979	683	6173	3213	3077	761	423
all	10/18/2013	310831	275871	158613	24747	2174	337389	290726	165980	25429	2664
all old	10/18/2013	27503	20978	15825	2695	620	27629	22060	16656	2825	658
hashtags	10/18/2013	366739	327905	174009	28604	2121	387375	346554	182984	29069	2258
job opening	10/18/2013	10480	9446	6190	611	123	9826	9003	5903	562	67
job opportunity	10/18/2013	4745	3813	3200	424	59	5354	4379	3658	459	156
job posting	10/18/2013	4213	3270	2597	684	26	4399	3366	2498	717	10
we are hiring	10/18/2013	5187	3245	3015	682	265	4847	3140	3013	580	215
all	10/19/2012	1017661	409354	227128	17016	1621	714355	456991	253078	19920	1866
all old	10/19/2012	345795	25561	18370	2990	326	43553	27165	19279	2864	258
hashtags	10/19/2012	623639	383127	211241	14592	706	556533	365822	210089	14435	1268
job opening	10/19/2012	412682	13665	9769	1220	130	16458	13159	8938	587	106
job opportunity	10/19/2012	41382	6785	4115	644	73	14078	7179	4394	681	183
job posting	10/19/2012	5313	3593	2653	194	40	5191	4045	2993	282	36
we are hiring	10/19/2012	6017	2376	2208	626	60	8268	2591	2436	807	50
all	10/21/2011	144689	140868	83081	1621	1346	109990	106228	66954	1471	1259
all old	10/21/2011	6656	6264	5593	198	59	4541	4137	3817	161	32
hashtags	10/21/2011	129711	127065	75468	1421	835	99482	95902	60898	1269	1540
job opening	10/21/2011	2812	2715	2300	62	12	1759	1699	1541	30	9
job opportunity	10/21/2011	1112	1048	965	36	0	881	818	748	31	0
job posting	10/21/2011	1165	1143	1016	17	1	851	834	778	12	3
we are hiring	10/21/2011	1242	872	853	86	14	698	558	550	57	17
all	10/24/2014	1212088	1147687	375354	30238	4899	1190663	1126598	371003	29507	5067
all old	10/24/2014	44725	39486	29854	1746	926	38833	33480	26715	1679	1189
hashtags	10/24/2014	1025670	983933	339302	24329	2786	1069558	1026608	342791	25007	3372
job opening	10/24/2014	5527	4297	3457	348	292	28176	25411	18949	743	908
job opportunity	10/24/2014	12401	10717	9594	563	232	13962	11917	10851	697	172
job posting	10/24/2014	3875	3128	2238	242	244	4237	3527	2636	275	101
we are hiring	10/24/2014	8610	4376	4081	1103	783	7422	3846	3602	979	683
all	10/25/2013	346056	316522	175871	19383	3393	310831	275871	158613	24747	2174
all old	10/25/2013	25452	19503	14850	2066	457	27503	20978	15825	2695	620
hashtags	10/25/2013	309501	286867	159415	16991	1555	366739	327905	174009	28604	2121
job opening	10/25/2013	9668	8624	5510	363	340	10480	9446	6190	611	123
job opportunity	10/25/2013	5345	4232	3681	373	58	4745	3813	3200	424	59
job posting	10/25/2013	3786	3003	2421	531	48	4213	3270	2597	684	26
we are hiring	10/25/2013	4825	3179	2903	644	192	5187	3245	3015	682	265
all	10/26/2012	1938493	411368	225958	19744	1665	1017661	409354	227128	17016	1621
all old	10/26/2012	110331	24816	18932	3223	1017	345795	25561	18370	2990	326
hashtags	10/26/2012	1771807	389647	212289	16760	1141	623639	383127	211241	14592	706
job opening	10/26/2012	85040	12675	8918	882	633	412682	13665	9769	1220	130
job opportunity	10/26/2012	11097	6460	4779	688	149	41382	6785	4115	644	73
job posting	10/26/2012	13030	3809	2755	288	37	5313	3593	2653	194	40
we are hiring	10/26/2012	9790	2657	2518	907	95	6017	2376	2208	626	60
all	10/28/2011	116706	113661	70895	1331	1133	144689	140868	83081	1621	1346
all old	10/28/2011	5870	5333	4708	185	131	6656	6264	5593	198	59
hashtags	10/28/2011	103855	101434	63550	1109	847	129711	127065	75468	1421	835
job opening	10/28/2011	2287	2213	1844	43	11	2812	2715	2300	62	12
job opportunity	10/28/2011	971	894	825	39	20	1112	1048	965	36	0
job posting	10/28/2011	1194	1155	1076	25	2	1165	1143	1016	17	1
we are hiring	10/28/2011	985	677	668	72	121	1242	872	853	86	14
all	10/31/2014	482438	462863	150503	11250	1488	1212088	1147687	375354	30238	4899
all old	10/31/2014	28396	25178	19157	1119	557	44725	39486	29854	1746	926
hashtags	10/31/2014	376531	361320	130525	8497	977	1025670	983933	339302	24329	2786
job opening	10/31/2014	4198	3616	2976	143	166	5527	4297	3457	348	292
job opportunity	10/31/2014	6037	5375	4953	213	204	12401	10717	9594	563	232
job posting	10/31/2014	1517	1277	911	129	9	3875	3128	2238	242	244
we are hiring	10/31/2014	3270	1654	1557	429	199	8610	4376	4081	1103	783
all	11/01/2013	389218	360648	190427	18779	3159	346056	316522	175871	19383	3393
all old	11/01/2013	20416	17221	12460	1505	386	25452	19503	14850	2066	457
hashtags	11/01/2013	285470	267235	148631	13021	1735	309501	286867	159415	16991	1555
job opening	11/01/2013	11019	10335	6029	353	153	9668	8624	5510	363	340
job opportunity	11/01/2013	4517	3745	3135	362	81	5345	4232	3681	373	58
job posting	11/01/2013	3452	2839	2242	453	20	3786	3003	2421	531	48
we are hiring	11/01/2013	4855	3268	3038	647	238	4825	3179	2903	644	192
all	11/02/2012	664717	412366	226580	18789	1386	1938493	411368	225958	19744	1665
all old	11/02/2012	96946	28032	20206	3190	488	110331	24816	18932	3223	1017
hashtags	11/02/2012	448664	311954	179026	12647	999	1771807	389647	212289	16760	1141
job opening	11/02/2012	64762	13455	9013	792	35	85040	12675	8918	882	633
job opportunity	11/02/2012	10846	7671	4971	728	32	11097	6460	4779	688	149
job posting	11/02/2012	8510	3697	2810	262	143	13030	3809	2755	288	37
we are hiring	11/02/2012	15086	2853	2713	986	79	9790	2657	2518	907	95
all	11/04/2011	125985	123268	73839	1380	952	116706	113661	70895	1331	1133
all old	11/04/2011	6047	5599	4825	188	99	5870	5333	4708	185	131
hashtags	11/04/2011	112239	110339	66612	1110	456	103855	101434	63550	1109	847
job opening	11/04/2011	2388	2322	1800	38	1	2287	2213	1844	43	11
job opportunity	11/04/2011	938	873	820	33	1	971	894	825	39	20
job posting	11/04/2011	1112	1101	983	9	4	1194	1155	1076	25	2
we are hiring	11/04/2011	934	771	751	71	12	985	677	668	72	121
all	11/08/2013	391882	363223	189321	18150	2694	389218	360648	190427	18779	3159
all old	11/08/2013	20354	17196	12924	1383	550	20416	17221	12460	1505	386
hashtags	11/08/2013	285120	268378	147498	12378	1337	285470	267235	148631	13021	1735
job opening	11/08/2013	10769	9969	6193	308	106	11019	10335	6029	353	153
job opportunity	11/08/2013	5337	4607	3914	327	99	4517	3745	3135	362	81
job posting	11/08/2013	2855	2475	1976	293	17	3452	2839	2242	453	20
we are hiring	11/08/2013	5055	3280	3026	600	242	4855	3268	3038	647	238
all	11/09/2012	1755249	426487	232124	21035	3791	664717	412366	226580	18789	1386
all old	11/09/2012	38991	24963	18081	2476	206	96946	28032	20206	3190	488
hashtags	11/09/2012	1121226	278336	165088	12621	2906	448664	311954	179026	12647	999
job opening	11/09/2012	17442	12437	8480	618	28	64762	13455	9013	792	35
job opportunity	11/09/2012	8542	6109	4063	547	36	10846	7671	4971	728	32
job posting	11/09/2012	4372	3090	2351	194	5	8510	3697	2810	262	143
we are hiring	11/09/2012	5320	2281	2201	711	31	15086	2853	2713	986	79
all	11/11/2011	126120	123465	72775	1279	897	125985	123268	73839	1380	952
all old	11/11/2011	5490	5097	4501	166	20	6047	5599	4825	188	99
hashtags	11/11/2011	113360	110936	66045	1131	1026	112239	110339	66612	1110	456
job opening	11/11/2011	2272	2201	1863	39	9	2388	2322	1800	38	1
job opportunity	11/11/2011	933	854	775	38	1	938	873	820	33	1
job posting	11/11/2011	947	920	831	18	5	1112	1101	983	9	4
we are hiring	11/11/2011	842	700	679	62	11	934	771	751	71	12
all	11/15/2013	400079	368657	189093	19558	4392	391882	363223	189321	18150	2694
all old	11/15/2013	23352	20046	16184	1513	373	20354	17196	12924	1383	550
hashtags	11/15/2013	290977	271872	146329	13375	1852	285120	268378	147498	12378	1337
job opening	11/15/2013	10876	10216	7257	349	35	10769	9969	6193	308	106
job opportunity	11/15/2013	7686	6774	6142	407	58	5337	4607	3914	327	99
job posting	11/15/2013	3060	2640	1887	311	18	2855	2475	1976	293	17
we are hiring	11/15/2013	5366	3290	3024	651	302	5055	3280	3026	600	242
all	11/16/2012	897964	432972	232850	19235	1328	1755249	426487	232124	21035	3791
all old	11/16/2012	272350	27715	20545	3826	352	38991	24963	18081	2476	206
hashtags	11/16/2012	419970	260813	155094	9953	811	1121226	278336	165088	12621	2906
job opening	11/16/2012	34034	13529	9147	854	117	17442	12437	8480	618	28
job opportunity	11/16/2012	8253	6237	4394	635	33	8542	6109	4063	547	36
job posting	11/16/2012	4185	3204	2585	242	39	4372	3090	2351	194	5
we are hiring	11/16/2012	117236	2686	2584	1030	112	5320	2281	2201	711	31
all	11/18/2011	102317	100713	61588	886	369	126120	123465	72775	1279	897
all old	11/18/2011	4896	4312	3820	161	170	5490	5097	4501	166	20
hashtags	11/18/2011	91495	90147	55577	806	232	113360	110936	66045	1131	1026
job opening	11/18/2011	2067	1950	1657	36	5	2272	2201	1863	39	9
job opportunity	11/18/2011	805	715	682	31	1	933	854	775	38	1
job posting	11/18/2011	970	862	758	11	91	947	920	831	18	5
we are hiring	11/18/2011	599	472	465	48	20	842	700	679	62	11
all	11/22/2013	379329	349927	179059	18046	2893	400079	368657	189093	19558	4392
all old	11/22/2013	24384	21193	15747	1546	282	23352	20046	16184	1513	373
hashtags	11/22/2013	278440	259525	139573	12545	1631	290977	271872	146329	13375	1852
job opening	11/22/2013	10276	9548	6892	339	80	10876	10216	7257	349	35
job opportunity	11/22/2013	7117	6174	5702	362	24	7686	6774	6142	407	58
job posting	11/22/2013	5077	4510	2069	352	112	3060	2640	1887	311	18
we are hiring	11/22/2013	5110	3143	2947	648	254	5366	3290	3024	651	302
all	11/23/2012	707493	456233	239054	17555	1172	897964	432972	232850	19235	1328
all old	11/23/2012	50406	26371	19277	3036	257	272350	27715	20545	3826	352
hashtags	11/23/2012	434236	282028	162599	9535	693	419970	260813	155094	9953	811
job opening	11/23/2012	20097	12242	8343	673	87	34034	13529	9147	854	117
job opportunity	11/23/2012	9044	6398	4258	616	29	8253	6237	4394	635	33
job posting	11/23/2012	3463	2985	2333	187	35	4185	3204	2585	242	39
we are hiring	11/23/2012	11121	2451	2365	894	61	117236	2686	2584	1030	112
all	11/25/2011	140749	138105	79760	1440	159	102317	100713	61588	886	369
all old	11/25/2011	7107	6628	5464	213	4	4896	4312	3820	161	170
hashtags	11/25/2011	125244	123258	71917	1189	103	91495	90147	55577	806	232
job opening	11/25/2011	3041	2978	2181	43	5	2067	1950	1657	36	5
job opportunity	11/25/2011	1114	1037	956	35	2	805	715	682	31	1
job posting	11/25/2011	1153	1132	986	13	2	970	862	758	11	91
we are hiring	11/25/2011	1202	887	856	95	3	599	472	465	48	20
all	11/29/2013	349249	323015	174029	17735	2902	379329	349927	179059	18046	2893
all old	11/29/2013	33399	28775	21165	2090	718	24384	21193	15747	1546	282
hashtags	11/29/2013	328961	306119	162941	15789	1885	278440	259525	139573	12545	1631
job opening	11/29/2013	10851	9949	7305	397	258	10276	9548	6892	339	80
job opportunity	11/29/2013	7401	6586	5976	399	109	7117	6174	5702	362	24
job posting	11/29/2013	5056	4415	2288	393	90	5077	4510	2069	352	112
we are hiring	11/29/2013	5455	3675	3469	689	351	5110	3143	2947	648	254
all	11/30/2012	2910241	357260	201466	15189	1012	707493	456233	239054	17555	1172
all old	11/30/2012	38192	20207	15399	2358	145	50406	26371	19277	3036	257
hashtags	11/30/2012	2620947	298220	172050	11423	1028	434236	282028	162599	9535	693
job opening	11/30/2012	17173	9807	6603	495	20	20097	12242	8343	673	87
job opportunity	11/30/2012	6397	4077	3339	479	42	9044	6398	4258	616	29
job posting	11/30/2012	3279	2746	2091	133	11	3463	2985	2333	187	35
we are hiring	11/30/2012	6399	1994	1914	650	43	11121	2451	2365	894	61
all	12/02/2011	118147	116179	66551	1094	59	140749	138105	79760	1440	159
all old	12/02/2011	5306	4888	4053	155	93	7107	6628	5464	213	4
hashtags	12/02/2011	106025	104610	60318	928	42	125244	123258	71917	1189	103
job opening	12/02/2011	2272	2225	1646	27	2	3041	2978	2181	43	5
job opportunity	12/02/2011	855	771	722	31	2	1114	1037	956	35	2
job posting	12/02/2011	1013	980	821	15	0	1153	1132	986	13	2
we are hiring	12/02/2011	784	615	602	61	3	1202	887	856	95	3
all	12/06/2013	324922	301141	162044	16067	1712	349249	323015	174029	17735	2902
all old	12/06/2013	26684	22613	17579	1719	295	33399	28775	21165	2090	718
hashtags	12/06/2013	308360	288004	152746	14493	1633	328961	306119	162941	15789	1885
job opening	12/06/2013	9101	8460	5877	306	79	10851	9949	7305	397	258
job opportunity	12/06/2013	6681	6017	5467	358	60	7401	6586	5976	399	109
job posting	12/06/2013	3016	2509	1926	308	34	5056	4415	2288	393	90
we are hiring	12/06/2013	4748	2901	2719	596	295	5455	3675	3469	689	351
all	12/07/2012	1086853	319131	176264	10871	991	2910241	357260	201466	15189	1012
all old	12/07/2012	50042	26250	19205	2060	321	38192	20207	15399	2358	145
hashtags	12/07/2012	1110173	311932	168729	9633	1840	2620947	298220	172050	11423	1028
job opening	12/07/2012	18998	10005	7143	459	42	17173	9807	6603	495	20
job opportunity	12/07/2012	9525	6713	4442	501	23	6397	4077	3339	479	42
job posting	12/07/2012	6002	3822	2870	185	19	3279	2746	2091	133	11
we are hiring	12/07/2012	9692	3013	2900	592	51	6399	1994	1914	650	43
all	12/09/2011	141678	139172	80813	1547	87	118147	116179	66551	1094	59
all old	12/09/2011	6888	6277	5264	211	11	5306	4888	4053	155	93
hashtags	12/09/2011	127132	124957	72977	1265	69	106025	104610	60318	928	42
job opening	12/09/2011	2987	2897	2297	42	0	2272	2225	1646	27	2
job opportunity	12/09/2011	1155	1072	965	39	4	855	771	722	31	2
job posting	12/09/2011	1114	1094	924	13	1	1013	980	821	15	0
we are hiring	12/09/2011	1050	858	834	93	0	784	615	602	61	3
all	12/13/2013	335490	308258	172337	16485	2751	324922	301141	162044	16067	1712
all old	12/13/2013	30964	26764	19979	1857	483	26684	22613	17579	1719	295
hashtags	12/13/2013	316876	294998	162572	14987	1916	308360	288004	152746	14493	1633
job opening	12/13/2013	13164	10216	7355	380	285	9101	8460	5877	306	79
job opportunity	12/13/2013	7630	6872	6160	371	83	6681	6017	5467	358	60
job posting	12/13/2013	3965	3472	1948	318	20	3016	2509	1926	308	34
we are hiring	12/13/2013	4798	3121	2978	635	193	4748	2901	2719	596	295
all	12/14/2012	484940	317953	176551	11628	1261	1086853	319131	176264	10871	991
all old	12/14/2012	45034	25805	18633	2232	284	50042	26250	19205	2060	321
hashtags	12/14/2012	480562	308697	167165	10134	1318	1110173	311932	168729	9633	1840
job opening	12/14/2012	17639	10433	7110	501	65	18998	10005	7143	459	42
job opportunity	12/14/2012	9654	7172	4520	583	35	9525	6713	4442	501	23
job posting	12/14/2012	3909	3523	2572	141	23	6002	3822	2870	185	19
we are hiring	12/14/2012	7886	2676	2558	639	57	9692	3013	2900	592	51
all	12/16/2011	307496	303393	157002	2843	140	141678	139172	80813	1547	87
all old	12/16/2011	15198	14268	11844	397	25	6888	6277	5264	211	11
hashtags	12/16/2011	296170	292712	148132	2503	174	127132	124957	72977	1265	69
job opening	12/16/2011	6056	5901	4580	78	5	2987	2897	2297	42	0
job opportunity	12/16/2011	2927	2801	2463	92	10	1155	1072	965	39	4
job posting	12/16/2011	2702	2640	2174	40	4	1114	1094	924	13	1
we are hiring	12/16/2011	2139	1875	1793	137	5	1050	858	834	93	0
all	12/20/2013	355288	328725	194640	16083	2793	335490	308258	172337	16485	2751
all old	12/20/2013	30213	25610	19963	1946	721	30964	26764	19979	1857	483
hashtags	12/20/2013	335584	313796	184372	14537	2160	316876	294998	162572	14987	1916
job opening	12/20/2013	10977	10048	7371	363	337	13164	10216	7355	380	285
job opportunity	12/20/2013	7640	6766	6165	376	53	7630	6872	6160	371	83
job posting	12/20/2013	3003	2577	1761	288	33	3965	3472	1948	318	20
we are hiring	12/20/2013	5314	3402	3117	665	148	4798	3121	2978	635	193
all	12/21/2012	371675	330331	183107	7487	672	484940	317953	176551	11628	1261
all old	12/21/2012	32811	26811	19329	1233	375	45034	25805	18633	2232	284
hashtags	12/21/2012	363102	322266	175580	6962	1047	480562	308697	167165	10134	1318
job opening	12/21/2012	12281	10186	7139	211	59	17639	10433	7110	501	65
job opportunity	12/21/2012	8939	7489	4684	343	24	9654	7172	4520	583	35
job posting	12/21/2012	4030	3723	2777	107	32	3909	3523	2572	141	23
we are hiring	12/21/2012	3662	2728	2611	312	85	7886	2676	2558	639	57
all	12/23/2011	347876	343303	172439	3211	193	307496	303393	157002	2843	140
all old	12/23/2011	14834	14101	11312	399	21	15198	14268	11844	397	25
hashtags	12/23/2011	260273	257265	136446	2231	123	296170	292712	148132	2503	174
job opening	12/23/2011	5917	5737	4364	108	14	6056	5901	4580	78	5
job opportunity	12/23/2011	3083	2884	2533	111	10	2927	2801	2463	92	10
job posting	12/23/2011	2500	2465	2075	28	2	2702	2640	2174	40	4
we are hiring	12/23/2011	2290	1899	1656	160	5	2139	1875	1793	137	5
all	12/27/2013	357819	319355	177502	15731	2505	355288	328725	194640	16083	2793
all old	12/27/2013	27542	23700	18662	1722	516	30213	25610	19963	1946	721
hashtags	12/27/2013	307122	285260	160111	13361	1655	335584	313796	184372	14537	2160
job opening	12/27/2013	11318	9640	6876	356	124	10977	10048	7371	363	337
job opportunity	12/27/2013	7040	6270	5709	365	70	7640	6766	6165	376	53
job posting	12/27/2013	2589	2229	1782	237	40	3003	2577	1761	288	33
we are hiring	12/27/2013	4738	2784	2565	561	668	5314	3402	3117	665	148
all	12/28/2012	313097	306992	173382	4255	647	371675	330331	183107	7487	672
all old	12/28/2012	24879	23580	16976	640	186	32811	26811	19329	1233	375
hashtags	12/28/2012	342985	336810	180605	4486	742	363102	322266	175580	6962	1047
job opening	12/28/2012	9938	9764	6562	133	16	12281	10186	7139	211	59
job opportunity	12/28/2012	6433	6151	3938	151	15	8939	7489	4684	343	24
job posting	12/28/2012	3302	3134	2343	71	20	4030	3723	2777	107	32
we are hiring	12/28/2012	3205	2689	2572	225	87	3662	2728	2611	312	85
all	12/30/2011	261745	258122	135414	2604	100	347876	343303	172439	3211	193
all old	12/30/2011	10698	9979	8005	331	24	14834	14101	11312	399	21
hashtags	12/30/2011	196199	193850	107656	1766	81	260273	257265	136446	2231	123
job opening	12/30/2011	4113	3999	3024	71	2	5917	5737	4364	108	14
job opportunity	12/30/2011	2139	2060	1846	61	6	3083	2884	2533	111	10
job posting	12/30/2011	1767	1715	1392	30	1	2500	2465	2075	28	2
we are hiring	12/30/2011	1953	1682	1255	140	2	2290	1899	1656	160	5
