#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
all old	201203	1072110	795956	195397	27103	10380	829084	472222	192981	29988	9036	450556	376072	56062	6762	2271	436380	383983	56117	6867	2405
hashtags	201203	3368641	2890080	1297633	56063	20131	3486523	2928487	1245725	68488	19476	858979	678334	306085	12913	4591	846397	750335	339820	13615	4469
job opening	201203	192962	143784	72056	5391	2217	272721	124850	67522	6878	2195	88040	68804	25466	1541	475	52037	41628	19082	1366	803
job opportunity	201203	147027	78854	46120	6460	2486	105304	62827	44029	6378	1493	57121	24466	11566	1521	1108	31586	23231	11499	1548	526
job posting	201203	62977	43263	29503	2511	388	58061	48502	30839	2372	296	12002	9540	6848	525	39	12129	10277	7189	478	132
we are hiring	201203	671704	533530	63235	12858	5309	400410	244624	55408	14548	5071	293752	273863	23673	3198	653	340884	309290	23535	3500	944
all	201204	6290297	3081745	1356135	83026	20971	4363894	3584510	1440636	80073	29996	1146531	812209	372058	24321	5738	1266653	776890	358791	22388	7100
all old	201204	2729130	487158	177339	29165	8831	1072110	795956	195397	27103	10380	203066	94187	48588	8208	2277	241117	94323	46348	7635	3203
hashtags	201204	3650994	2731510	1230782	56977	12941	3368641	2890080	1297633	56063	20131	974157	764372	339452	17074	3818	1053292	724620	326912	15640	4266
job opening	201204	2106524	138269	65935	7862	2699	192962	143784	72056	5391	2217	95121	32444	16259	1549	533	86457	29449	15474	1778	929
job opportunity	201204	243754	95020	44072	6908	2403	147027	78854	46120	6460	2486	42558	30258	13649	2188	620	68103	27095	11553	1692	360
job posting	201204	56526	41324	28996	2344	995	62977	43263	29503	2511	388	17906	12169	8406	761	631	19053	12126	8580	730	695
we are hiring	201204	331113	214853	48640	12289	3352	671704	533530	63235	12858	5309	47858	19977	10939	3741	518	68093	26314	11362	3470	1233
all	201205	10292099	3325736	1449767	97827	31330	6296628	3098948	1374438	85324	20825	5148388	752352	343860	27009	6676	2938748	835677	339191	26346	7463
all old	201205	1518860	456100	192367	32023	13976	2684233	462260	179234	29926	8235	704296	118135	50504	8537	2154	630903	89226	47002	8193	2486
hashtags	201205	8889522	3059420	1326595	69472	18136	3705366	2776999	1248876	58587	13391	4476083	684161	312463	19485	4766	2335994	795503	309907	19102	5203
job opening	201205	384567	251597	78461	6320	5665	2100095	130864	65051	7923	2688	85639	70867	22020	1405	413	50317	41153	18502	1319	492
job opportunity	201205	932601	116940	51974	9730	3812	220819	96865	45604	7043	1603	563278	27594	12717	2921	517	538500	28956	13294	2959	969
job posting	201205	109693	41107	28706	2706	718	57322	41968	29469	2407	998	12345	10123	7265	603	104	11787	9670	6893	603	171
we are hiring	201205	153182	51566	37759	13797	3817	314847	194953	47403	12799	3564	43406	11934	10064	3643	1120	30628	10908	9483	3352	890
all	201206	7691567	2807874	1348660	79833	21005	10292099	3325736	1449767	97827	31330	838616	680159	329958	19088	5732	897970	729202	355960	18056	3821
all old	201206	1085791	308939	174958	27044	6509	1518860	456100	192367	32023	13976	148805	76552	42894	6187	2831	150911	77889	44145	6412	955
hashtags	201206	6709336	2663171	1241371	55715	15429	8889522	3059420	1326595	69472	18136	710226	645164	303759	13558	3149	782023	693029	328926	12491	3015
job opening	201206	298282	137706	75224	6831	3163	384567	251597	78461	6320	5665	61519	35647	19568	1888	2163	49809	33869	18688	1531	387
job opportunity	201206	163033	100866	44295	6518	1141	932601	116940	51974	9730	3812	34047	24551	10437	1404	228	52168	26746	11962	1679	249
job posting	201206	45655	36781	25624	1959	383	109693	41107	28706	2706	718	10357	8637	5945	373	65	12351	9413	6559	540	117
we are hiring	201206	580625	41630	35640	11861	1857	153182	51566	37759	13797	3817	43335	9966	8555	2546	394	37248	9656	8392	2697	202
all	201207	7321065	2813523	1390320	84932	18958	4446968	2732474	1315974	74897	19825	3118932	762993	377669	23901	4661	1112884	742106	366147	22536	5929
all old	201207	2729718	317359	187085	28487	6845	1051310	299740	169446	25695	6045	2166856	77561	46348	9639	1683	250447	83127	49308	7995	2578
hashtags	201207	5676905	2646688	1268292	60425	12991	3492567	2592335	1212250	51946	14654	1977980	723127	348114	16160	3185	886144	700268	335026	15372	3739
job opening	201207	262966	146052	79921	5371	2055	288253	133429	73171	6547	3090	66036	32911	17292	1455	336	103412	38549	20751	2063	1263
job opportunity	201207	2225295	97960	50954	8779	1377	154896	98598	43015	6262	1050	2047947	24909	13232	4118	162	57901	23731	12024	1894	582
job posting	201207	113133	41438	31184	2897	1495	44404	35767	24868	1871	377	23429	10399	7814	960	642	55196	11743	8694	946	148
