"WeekId","NumTweets_Week1_axed_Absolute","NumDistinctTweets_Week1_axed_Absolute","NumDistinctUsers_Week1_axed_Absolute","NumPopularTweets_Week1_axed_Absolute","NumVerifiedTweets_Week1_axed_Absolute","NumTweets_Week2_axed_Absolute","NumDistinctTweets_Week2_axed_Absolute","NumDistinctUsers_Week2_axed_Absolute","NumPopularTweets_Week2_axed_Absolute","NumVerifiedTweets_Week2_axed_Absolute","NumTweets_Week1_canned_Absolute","NumDistinctTweets_Week1_canned_Absolute","NumDistinctUsers_Week1_canned_Absolute","NumPopularTweets_Week1_canned_Absolute","NumVerifiedTweets_Week1_canned_Absolute","NumTweets_Week2_canned_Absolute","NumDistinctTweets_Week2_canned_Absolute","NumDistinctUsers_Week2_canned_Absolute","NumPopularTweets_Week2_canned_Absolute","NumVerifiedTweets_Week2_canned_Absolute","NumTweets_Week1_downsized_Absolute","NumDistinctTweets_Week1_downsized_Absolute","NumDistinctUsers_Week1_downsized_Absolute","NumPopularTweets_Week1_downsized_Absolute","NumVerifiedTweets_Week1_downsized_Absolute","NumTweets_Week2_downsized_Absolute","NumDistinctTweets_Week2_downsized_Absolute","NumDistinctUsers_Week2_downsized_Absolute","NumPopularTweets_Week2_downsized_Absolute","NumVerifiedTweets_Week2_downsized_Absolute","NumTweets_Week1_outsourced_Absolute","NumDistinctTweets_Week1_outsourced_Absolute","NumDistinctUsers_Week1_outsourced_Absolute","NumPopularTweets_Week1_outsourced_Absolute","NumVerifiedTweets_Week1_outsourced_Absolute","NumTweets_Week2_outsourced_Absolute","NumDistinctTweets_Week2_outsourced_Absolute","NumDistinctUsers_Week2_outsourced_Absolute","NumPopularTweets_Week2_outsourced_Absolute","NumVerifiedTweets_Week2_outsourced_Absolute","NumTweets_Week1_pinkslip_Absolute","NumDistinctTweets_Week1_pinkslip_Absolute","NumDistinctUsers_Week1_pinkslip_Absolute","NumPopularTweets_Week1_pinkslip_Absolute","NumVerifiedTweets_Week1_pinkslip_Absolute","NumTweets_Week2_pinkslip_Absolute","NumDistinctTweets_Week2_pinkslip_Absolute","NumDistinctUsers_Week2_pinkslip_Absolute","NumPopularTweets_Week2_pinkslip_Absolute","NumVerifiedTweets_Week2_pinkslip_Absolute","NumTweets_Week1_lostjob_Absolute","NumDistinctTweets_Week1_lostjob_Absolute","NumDistinctUsers_Week1_lostjob_Absolute","NumPopularTweets_Week1_lostjob_Absolute","NumVerifiedTweets_Week1_lostjob_Absolute","NumTweets_Week2_lostjob_Absolute","NumDistinctTweets_Week2_lostjob_Absolute","NumDistinctUsers_Week2_lostjob_Absolute","NumPopularTweets_Week2_lostjob_Absolute","NumVerifiedTweets_Week2_lostjob_Absolute","NumTweets_Week1_fired_Absolute","NumDistinctTweets_Week1_fired_Absolute","NumDistinctUsers_Week1_fired_Absolute","NumPopularTweets_Week1_fired_Absolute","NumVerifiedTweets_Week1_fired_Absolute","NumTweets_Week2_fired_Absolute","NumDistinctTweets_Week2_fired_Absolute","NumDistinctUsers_Week2_fired_Absolute","NumPopularTweets_Week2_fired_Absolute","NumVerifiedTweets_Week2_fired_Absolute","NumTweets_Week1_beenfired_Absolute","NumDistinctTweets_Week1_beenfired_Absolute","NumDistinctUsers_Week1_beenfired_Absolute","NumPopularTweets_Week1_beenfired_Absolute","NumVerifiedTweets_Week1_beenfired_Absolute","NumTweets_Week2_beenfired_Absolute","NumDistinctTweets_Week2_beenfired_Absolute","NumDistinctUsers_Week2_beenfired_Absolute","NumPopularTweets_Week2_beenfired_Absolute","NumVerifiedTweets_Week2_beenfired_Absolute","NumTweets_Week1_laidoff_Absolute","NumDistinctTweets_Week1_laidoff_Absolute","NumDistinctUsers_Week1_laidoff_Absolute","NumPopularTweets_Week1_laidoff_Absolute","NumVerifiedTweets_Week1_laidoff_Absolute","NumTweets_Week2_laidoff_Absolute","NumDistinctTweets_Week2_laidoff_Absolute","NumDistinctUsers_Week2_laidoff_Absolute","NumPopularTweets_Week2_laidoff_Absolute","NumVerifiedTweets_Week2_laidoff_Absolute","NumTweets_Week1_unemployment_Absolute","NumDistinctTweets_Week1_unemployment_Absolute","NumDistinctUsers_Week1_unemployment_Absolute","NumPopularTweets_Week1_unemployment_Absolute","NumVerifiedTweets_Week1_unemployment_Absolute","NumTweets_Week2_unemployment_Absolute","NumDistinctTweets_Week2_unemployment_Absolute","NumDistinctUsers_Week2_unemployment_Absolute","NumPopularTweets_Week2_unemployment_Absolute","NumVerifiedTweets_Week2_unemployment_Absolute","NumTweets_Week1_axed_AbsoluteDelta","NumDistinctTweets_Week1_axed_AbsoluteDelta","NumDistinctUsers_Week1_axed_AbsoluteDelta","NumPopularTweets_Week1_axed_AbsoluteDelta","NumVerifiedTweets_Week1_axed_AbsoluteDelta","NumTweets_Week2_axed_AbsoluteDelta","NumDistinctTweets_Week2_axed_AbsoluteDelta","NumDistinctUsers_Week2_axed_AbsoluteDelta","NumPopularTweets_Week2_axed_AbsoluteDelta","NumVerifiedTweets_Week2_axed_AbsoluteDelta","NumTweets_Week1_canned_AbsoluteDelta","NumDistinctTweets_Week1_canned_AbsoluteDelta","NumDistinctUsers_Week1_canned_AbsoluteDelta","NumPopularTweets_Week1_canned_AbsoluteDelta","NumVerifiedTweets_Week1_canned_AbsoluteDelta","NumTweets_Week2_canned_AbsoluteDelta","NumDistinctTweets_Week2_canned_AbsoluteDelta","NumDistinctUsers_Week2_canned_AbsoluteDelta","NumPopularTweets_Week2_canned_AbsoluteDelta","NumVerifiedTweets_Week2_canned_AbsoluteDelta","NumTweets_Week1_downsized_AbsoluteDelta","NumDistinctTweets_Week1_downsized_AbsoluteDelta","NumDistinctUsers_Week1_downsized_AbsoluteDelta","NumPopularTweets_Week1_downsized_AbsoluteDelta","NumVerifiedTweets_Week1_downsized_AbsoluteDelta","NumTweets_Week2_downsized_AbsoluteDelta","NumDistinctTweets_Week2_downsized_AbsoluteDelta","NumDistinctUsers_Week2_downsized_AbsoluteDelta","NumPopularTweets_Week2_downsized_AbsoluteDelta","NumVerifiedTweets_Week2_downsized_AbsoluteDelta","NumTweets_Week1_outsourced_AbsoluteDelta","NumDistinctTweets_Week1_outsourced_AbsoluteDelta","NumDistinctUsers_Week1_outsourced_AbsoluteDelta","NumPopularTweets_Week1_outsourced_AbsoluteDelta","NumVerifiedTweets_Week1_outsourced_AbsoluteDelta","NumTweets_Week2_outsourced_AbsoluteDelta","NumDistinctTweets_Week2_outsourced_AbsoluteDelta","NumDistinctUsers_Week2_outsourced_AbsoluteDelta","NumPopularTweets_Week2_outsourced_AbsoluteDelta","NumVerifiedTweets_Week2_outsourced_AbsoluteDelta","NumTweets_Week1_pinkslip_AbsoluteDelta","NumDistinctTweets_Week1_pinkslip_AbsoluteDelta","NumDistinctUsers_Week1_pinkslip_AbsoluteDelta","NumPopularTweets_Week1_pinkslip_AbsoluteDelta","NumVerifiedTweets_Week1_pinkslip_AbsoluteDelta","NumTweets_Week2_pinkslip_AbsoluteDelta","NumDistinctTweets_Week2_pinkslip_AbsoluteDelta","NumDistinctUsers_Week2_pinkslip_AbsoluteDelta","NumPopularTweets_Week2_pinkslip_AbsoluteDelta","NumVerifiedTweets_Week2_pinkslip_AbsoluteDelta","NumTweets_Week1_lostjob_AbsoluteDelta","NumDistinctTweets_Week1_lostjob_AbsoluteDelta","NumDistinctUsers_Week1_lostjob_AbsoluteDelta","NumPopularTweets_Week1_lostjob_AbsoluteDelta","NumVerifiedTweets_Week1_lostjob_AbsoluteDelta","NumTweets_Week2_lostjob_AbsoluteDelta","NumDistinctTweets_Week2_lostjob_AbsoluteDelta","NumDistinctUsers_Week2_lostjob_AbsoluteDelta","NumPopularTweets_Week2_lostjob_AbsoluteDelta","NumVerifiedTweets_Week2_lostjob_AbsoluteDelta","NumTweets_Week1_fired_AbsoluteDelta","NumDistinctTweets_Week1_fired_AbsoluteDelta","NumDistinctUsers_Week1_fired_AbsoluteDelta","NumPopularTweets_Week1_fired_AbsoluteDelta","NumVerifiedTweets_Week1_fired_AbsoluteDelta","NumTweets_Week2_fired_AbsoluteDelta","NumDistinctTweets_Week2_fired_AbsoluteDelta","NumDistinctUsers_Week2_fired_AbsoluteDelta","NumPopularTweets_Week2_fired_AbsoluteDelta","NumVerifiedTweets_Week2_fired_AbsoluteDelta","NumTweets_Week1_beenfired_AbsoluteDelta","NumDistinctTweets_Week1_beenfired_AbsoluteDelta","NumDistinctUsers_Week1_beenfired_AbsoluteDelta","NumPopularTweets_Week1_beenfired_AbsoluteDelta","NumVerifiedTweets_Week1_beenfired_AbsoluteDelta","NumTweets_Week2_beenfired_AbsoluteDelta","NumDistinctTweets_Week2_beenfired_AbsoluteDelta","NumDistinctUsers_Week2_beenfired_AbsoluteDelta","NumPopularTweets_Week2_beenfired_AbsoluteDelta","NumVerifiedTweets_Week2_beenfired_AbsoluteDelta","NumTweets_Week1_laidoff_AbsoluteDelta","NumDistinctTweets_Week1_laidoff_AbsoluteDelta","NumDistinctUsers_Week1_laidoff_AbsoluteDelta","NumPopularTweets_Week1_laidoff_AbsoluteDelta","NumVerifiedTweets_Week1_laidoff_AbsoluteDelta","NumTweets_Week2_laidoff_AbsoluteDelta","NumDistinctTweets_Week2_laidoff_AbsoluteDelta","NumDistinctUsers_Week2_laidoff_AbsoluteDelta","NumPopularTweets_Week2_laidoff_AbsoluteDelta","NumVerifiedTweets_Week2_laidoff_AbsoluteDelta","NumTweets_Week1_unemployment_AbsoluteDelta","NumDistinctTweets_Week1_unemployment_AbsoluteDelta","NumDistinctUsers_Week1_unemployment_AbsoluteDelta","NumPopularTweets_Week1_unemployment_AbsoluteDelta","NumVerifiedTweets_Week1_unemployment_AbsoluteDelta","NumTweets_Week2_unemployment_AbsoluteDelta","NumDistinctTweets_Week2_unemployment_AbsoluteDelta","NumDistinctUsers_Week2_unemployment_AbsoluteDelta","NumPopularTweets_Week2_unemployment_AbsoluteDelta","NumVerifiedTweets_Week2_unemployment_AbsoluteDelta"
"12/7/2012",9766,6107,5774,546,144,8379,6176,5947,520,144,17766,14226,13026,1115,565,24785,17350,16229,1313,794,735,708,609,22,5,580,565,486,11,1,2991,2608,2452,152,13,2629,1928,1776,133,157,3482,2207,2125,192,4,2461,2157,2102,181,9,13413,9388,9167,795,312,10073,8610,8438,551,228,49942,36670,35649,2571,4863,65945,40704,39257,3075,10745,24357,18537,18068,1398,723,31026,23987,23267,2004,1564,30599,24570,23525,1622,352,30165,21076,20379,1764,270,99089,61065,55453,5140,2300,5094364,55231,50643,7473,3416,1387,-69,-173,26,0,-4783,494,509,-315,-56,-7019,-3124,-3203,-198,-229,-3477,-4996,-3574,-933,253,155,143,123,11,4,-276,-218,-197,-19,0,362,680,676,19,-144,-1792,-553,-487,-110,143,1021,50,23,11,-5,-2302,-1378,-1256,-81,-389,3340,778,729,244,84,-2167,-1054,-966,-160,-335,-16003,-4034,-3608,-504,-5882,-35658,-8685,-8066,-1805,-3788,-6669,-5450,-5199,-606,-841,767,3315,3245,194,-1816,434,3494,3146,-142,82,-149936,-13526,-12890,-3701,-1779,-4995275,5834,4810,-2333,-1116,4967035,-17401,-15231,-522,615
"12/14/2012",14098,5812,5590,753,208,9766,6107,5774,546,144,32133,14846,13847,1420,559,17766,14226,13026,1115,565,1012,779,694,51,5,735,708,609,22,5,3148,2361,2231,215,30,2991,2608,2452,152,13,25695,4335,4217,643,51,3482,2207,2125,192,4,10912,8532,8231,642,339,13413,9388,9167,795,312,49150,36713,35738,2706,913,49942,36670,35649,2571,4863,60725,18248,17690,1818,782,24357,18537,18068,1398,723,29602,23701,22664,1839,316,30599,24570,23525,1622,352,466267,75257,67442,9520,11055,99089,61065,55453,5140,2300,4332,-295,-184,207,64,1387,-69,-173,26,0,14367,620,821,305,-6,-7019,-3124,-3203,-198,-229,277,71,85,29,0,155,143,123,11,4,157,-247,-221,63,17,362,680,676,19,-144,22213,2128,2092,451,47,1021,50,23,11,-5,-2501,-856,-936,-153,27,3340,778,729,244,84,-792,43,89,135,-3950,-16003,-4034,-3608,-504,-5882,36368,-289,-378,420,59,-6669,-5450,-5199,-606,-841,-997,-869,-861,217,-36,434,3494,3146,-142,82,367178,14192,11989,4380,8755,-4995275,5834,4810,-2333,-1116
"12/21/2012",6491,4497,4306,337,137,14098,5812,5590,753,208,18054,14856,13616,1047,238,32133,14846,13847,1420,559,708,661,546,16,0,1012,779,694,51,5,2830,2043,1904,120,496,3148,2361,2231,215,30,4695,2180,2092,167,29,25695,4335,4217,643,51,11905,8025,7806,505,969,10912,8532,8231,642,339,57864,46934,45404,2503,1623,49150,36713,35738,2706,913,24229,19171,18562,1426,1197,60725,18248,17690,1818,782,28586,24356,23163,1487,340,29602,23701,22664,1839,316,139785,73646,62379,5508,3854,466267,75257,67442,9520,11055,-7607,-1315,-1284,-416,-71,4332,-295,-184,207,64,-14079,10,-231,-373,-321,14367,620,821,305,-6,-304,-118,-148,-35,-5,277,71,85,29,0,-318,-318,-327,-95,466,157,-247,-221,63,17,-21000,-2155,-2125,-476,-22,22213,2128,2092,451,47,993,-507,-425,-137,630,-2501,-856,-936,-153,27,8714,10221,9666,-203,710,-792,43,89,135,-3950,-36496,923,872,-392,415,36368,-289,-378,420,59,-1016,655,499,-352,24,-997,-869,-861,217,-36,-326482,-1611,-5063,-4012,-7201,367178,14192,11989,4380,8755
"12/28/2012",4903,3983,3839,217,136,6491,4497,4306,337,137,18308,15060,14062,930,262,18054,14856,13616,1047,238,677,646,603,21,7,708,661,546,16,0,2071,1727,1614,108,18,2830,2043,1904,120,496,4241,2490,2369,181,72,4695,2180,2092,167,29,9284,7527,7367,434,780,11905,8025,7806,505,969,41160,35878,33401,1825,1004,57864,46934,45404,2503,1623,42912,39812,39320,1118,409,24229,19171,18562,1426,1197,24010,21926,20850,1193,159,28586,24356,23163,1487,340,73849,60456,51372,4075,2593,139785,73646,62379,5508,3854,-1588,-514,-467,-120,-1,-7607,-1315,-1284,-416,-71,254,204,446,-117,24,-14079,10,-231,-373,-321,-31,-15,57,5,7,-304,-118,-148,-35,-5,-759,-316,-290,-12,-478,-318,-318,-327,-95,466,-454,310,277,14,43,-21000,-2155,-2125,-476,-22,-2621,-498,-439,-71,-189,993,-507,-425,-137,630,-16704,-11056,-12003,-678,-619,8714,10221,9666,-203,710,18683,20641,20758,-308,-788,-36496,923,872,-392,415,-4576,-2430,-2313,-294,-181,-1016,655,499,-352,24,-65936,-13190,-11007,-1433,-1261,-326482,-1611,-5063,-4012,-7201
"1/4/2013",16051,14867,4675,174,201,4903,3983,3839,217,136,13702,10172,9379,465,143,18308,15060,14062,930,262,675,647,546,17,0,677,646,603,21,7,1514,1264,1198,68,47,2071,1727,1614,108,18,3541,2166,2036,197,1,4241,2490,2369,181,72,6838,5406,5302,296,787,9284,7527,7367,434,780,56918,34951,33878,2108,13851,41160,35878,33401,1825,1004,24342,17725,17219,1129,3270,42912,39812,39320,1118,409,26426,20487,19566,1157,2825,24010,21926,20850,1193,159,60149,46508,39298,3163,2480,73849,60456,51372,4075,2593,11148,10884,836,-43,65,-1588,-514,-467,-120,-1,-4606,-4888,-4683,-465,-119,254,204,446,-117,24,-2,1,-57,-4,-7,-31,-15,57,5,7,-557,-463,-416,-40,29,-759,-316,-290,-12,-478,-700,-324,-333,16,-71,-454,310,277,14,43,-2446,-2121,-2065,-138,7,-2621,-498,-439,-71,-189,15758,-927,477,283,12847,-16704,-11056,-12003,-678,-619,-18570,-22087,-22101,11,2861,18683,20641,20758,-308,-788,2416,-1439,-1284,-36,2666,-4576,-2430,-2313,-294,-181,-13700,-13948,-12074,-912,-113,-65936,-13190,-11007,-1433,-1261
"1/11/2013",5996,4072,3811,166,238,16051,14867,4675,174,201,14029,12632,11665,547,314,13702,10172,9379,465,143,560,522,479,14,4,675,647,546,17,0,1657,1507,1397,71,3,1514,1264,1198,68,47,3154,2640,2503,175,38,3541,2166,2036,197,1,7967,7173,7037,422,55,6838,5406,5302,296,787,52714,43424,42310,2454,3531,56918,34951,33878,2108,13851,57210,33188,31539,1961,17406,24342,17725,17219,1129,3270,25391,22019,21163,1243,487,26426,20487,19566,1157,2825,94162,73755,64780,4705,5031,60149,46508,39298,3163,2480,-10055,-10795,-864,-8,37,11148,10884,836,-43,65,327,2460,2286,82,171,-4606,-4888,-4683,-465,-119,-115,-125,-67,-3,4,-2,1,-57,-4,-7,143,243,199,3,-44,-557,-463,-416,-40,29,-387,474,467,-22,37,-700,-324,-333,16,-71,1129,1767,1735,126,-732,-2446,-2121,-2065,-138,7,-4204,8473,8432,346,-10320,15758,-927,477,283,12847,32868,15463,14320,832,14136,-18570,-22087,-22101,11,2861,-1035,1532,1597,86,-2338,2416,-1439,-1284,-36,2666,34013,27247,25482,1542,2551,-13700,-13948,-12074,-912,-113
"1/18/2013",4168,3518,3383,195,86,5996,4072,3811,166,238,15448,13015,12138,560,750,14029,12632,11665,547,314,820,769,717,26,6,560,522,479,14,4,1980,1753,1614,91,4,1657,1507,1397,71,3,2317,1986,1901,109,40,3154,2640,2503,175,38,10150,8522,8377,486,306,7967,7173,7037,422,55,50278,39877,38791,2273,5156,52714,43424,42310,2454,3531,32629,25353,24520,1858,2216,57210,33188,31539,1961,17406,27685,24457,23564,1442,195,25391,22019,21163,1243,487,102314,76783,69149,6318,6022,94162,73755,64780,4705,5031,-1828,-554,-428,29,-152,-10055,-10795,-864,-8,37,1419,383,473,13,436,327,2460,2286,82,171,260,247,238,12,2,-115,-125,-67,-3,4,323,246,217,20,1,143,243,199,3,-44,-837,-654,-602,-66,2,-387,474,467,-22,37,2183,1349,1340,64,251,1129,1767,1735,126,-732,-2436,-3547,-3519,-181,1625,-4204,8473,8432,346,-10320,-24581,-7835,-7019,-103,-15190,32868,15463,14320,832,14136,2294,2438,2401,199,-292,-1035,1532,1597,86,-2338,8152,3028,4369,1613,991,34013,27247,25482,1542,2551
"1/25/2013",6663,4987,4820,330,673,4168,3518,3383,195,86,15347,12661,11634,578,450,15448,13015,12138,560,750,769,695,644,20,1,820,769,717,26,6,29071,25435,24849,1239,1186,1980,1753,1614,91,4,2162,1975,1891,89,76,2317,1986,1901,109,40,9785,7516,7389,425,148,10150,8522,8377,486,306,40087,32289,31408,1814,977,50278,39877,38791,2273,5156,19562,16298,15906,1123,601,32629,25353,24520,1858,2216,29291,25650,24725,1338,1143,27685,24457,23564,1442,195,76322,61264,57363,4608,2197,102314,76783,69149,6318,6022,2495,1469,1437,135,587,-1828,-554,-428,29,-152,-101,-354,-504,18,-300,1419,383,473,13,436,-51,-74,-73,-6,-5,260,247,238,12,2,27091,23682,23235,1148,1182,323,246,217,20,1,-155,-11,-10,-20,36,-837,-654,-602,-66,2,-365,-1006,-988,-61,-158,2183,1349,1340,64,251,-10191,-7588,-7383,-459,-4179,-2436,-3547,-3519,-181,1625,-13067,-9055,-8614,-735,-1615,-24581,-7835,-7019,-103,-15190,1606,1193,1161,-104,948,2294,2438,2401,199,-292,-25992,-15519,-11786,-1710,-3825,8152,3028,4369,1613,991
"2/1/2013",27732,25999,5944,396,120,6663,4987,4820,330,673,14943,12997,12050,683,489,15347,12661,11634,578,450,935,787,756,22,55,769,695,644,20,1,3134,2740,2620,157,25,29071,25435,24849,1239,1186,2581,1989,1788,131,304,2162,1975,1891,89,76,8435,7288,7158,433,160,9785,7516,7389,425,148,32941,28445,27593,1698,1043,40087,32289,31408,1814,977,20502,16305,15881,1241,619,19562,16298,15906,1123,601,26454,23600,22387,1312,428,29291,25650,24725,1338,1143,89381,66452,61971,4724,3584,76322,61264,57363,4608,2197,21069,21012,1124,66,-553,2495,1469,1437,135,587,-404,336,416,105,39,-101,-354,-504,18,-300,166,92,112,2,54,-51,-74,-73,-6,-5,-25937,-22695,-22229,-1082,-1161,27091,23682,23235,1148,1182,419,14,-103,42,228,-155,-11,-10,-20,36,-1350,-228,-231,8,12,-365,-1006,-988,-61,-158,-7146,-3844,-3815,-116,66,-10191,-7588,-7383,-459,-4179,940,7,-25,118,18,-13067,-9055,-8614,-735,-1615,-2837,-2050,-2338,-26,-715,1606,1193,1161,-104,948,13059,5188,4608,116,1387,-25992,-15519,-11786,-1710,-3825
"2/8/2013",5284,4132,3990,277,151,27732,25999,5944,396,120,17983,15861,14927,755,915,14943,12997,12050,683,489,690,674,640,13,0,935,787,756,22,55,3184,2561,2365,137,65,3134,2740,2620,157,25,2263,1938,1842,108,1,2581,1989,1788,131,304,11100,7132,6943,405,153,8435,7288,7158,433,160,39992,31900,31002,1895,1366,32941,28445,27593,1698,1043,22740,16431,16027,1211,2072,20502,16305,15881,1241,619,26389,23374,22526,1412,594,26454,23600,22387,1312,428,86197,65282,60324,4805,3541,89381,66452,61971,4724,3584,-22448,-21867,-1954,-119,31,21069,21012,1124,66,-553,3040,2864,2877,72,426,-404,336,416,105,39,-245,-113,-116,-9,-55,166,92,112,2,54,50,-179,-255,-20,40,-25937,-22695,-22229,-1082,-1161,-318,-51,54,-23,-303,419,14,-103,42,228,2665,-156,-215,-28,-7,-1350,-228,-231,8,12,7051,3455,3409,197,323,-7146,-3844,-3815,-116,66,2238,126,146,-30,1453,940,7,-25,118,18,-65,-226,139,100,166,-2837,-2050,-2338,-26,-715,-3184,-1170,-1647,81,-43,13059,5188,4608,116,1387
"2/15/2013",5095,4294,4143,269,251,5284,4132,3990,277,151,15415,12810,11963,702,234,17983,15861,14927,755,915,587,542,521,20,0,690,674,640,13,0,2890,2288,2080,150,174,3184,2561,2365,137,65,6257,5990,5490,184,8,2263,1938,1842,108,1,10790,9315,8363,764,85,11100,7132,6943,405,153,36863,29163,28328,1865,764,39992,31900,31002,1895,1366,21391,15869,15394,1229,2050,22740,16431,16027,1211,2072,24119,20737,19770,1294,1190,26389,23374,22526,1412,594,83421,68130,64517,6087,1875,86197,65282,60324,4805,3541,-189,162,153,-8,100,-22448,-21867,-1954,-119,31,-2568,-3051,-2964,-53,-681,3040,2864,2877,72,426,-103,-132,-119,7,0,-245,-113,-116,-9,-55,-294,-273,-285,13,109,50,-179,-255,-20,40,3994,4052,3648,76,7,-318,-51,54,-23,-303,-310,2183,1420,359,-68,2665,-156,-215,-28,-7,-3129,-2737,-2674,-30,-602,7051,3455,3409,197,323,-1349,-562,-633,18,-22,2238,126,146,-30,1453,-2270,-2637,-2756,-118,596,-65,-226,139,100,166,-2776,2848,4193,1282,-1666,-3184,-1170,-1647,81,-43
"2/22/2013",7017,5709,5537,464,329,5095,4294,4143,269,251,13142,11129,10398,749,171,15415,12810,11963,702,234,637,590,567,26,1,587,542,521,20,0,2766,2359,2219,178,27,2890,2288,2080,150,174,4052,3781,3556,196,0,6257,5990,5490,184,8,8020,6415,6276,526,147,10790,9315,8363,764,85,32326,26474,25792,2088,464,36863,29163,28328,1865,764,30373,16601,16168,1630,9444,21391,15869,15394,1229,2050,25566,21669,20654,1686,419,24119,20737,19770,1294,1190,135726,111246,106698,6988,4758,83421,68130,64517,6087,1875,1922,1415,1394,195,78,-189,162,153,-8,100,-2273,-1681,-1565,47,-63,-2568,-3051,-2964,-53,-681,50,48,46,6,1,-103,-132,-119,7,0,-124,71,139,28,-147,-294,-273,-285,13,109,-2205,-2209,-1934,12,-8,3994,4052,3648,76,7,-2770,-2900,-2087,-238,62,-310,2183,1420,359,-68,-4537,-2689,-2536,223,-300,-3129,-2737,-2674,-30,-602,8982,732,774,401,7394,-1349,-562,-633,18,-22,1447,932,884,392,-771,-2270,-2637,-2756,-118,596,52305,43116,42181,901,2883,-2776,2848,4193,1282,-1666
"3/1/2013",5587,4493,4337,390,278,7017,5709,5537,464,329,14769,11762,10967,844,496,13142,11129,10398,749,171,660,612,565,23,14,637,590,567,26,1,2588,2000,1906,167,53,2766,2359,2219,178,27,4098,3514,3385,236,231,4052,3781,3556,196,0,10233,6926,6793,559,65,8020,6415,6276,526,147,41076,31771,30937,2474,1603,32326,26474,25792,2088,464,22431,17501,17044,1653,664,30373,16601,16168,1630,9444,27388,22879,21774,1840,1016,25566,21669,20654,1686,419,129811,110898,106032,6992,3098,135726,111246,106698,6988,4758,-1430,-1216,-1200,-74,-51,1922,1415,1394,195,78,1627,633,569,95,325,-2273,-1681,-1565,47,-63,23,22,-2,-3,13,50,48,46,6,1,-178,-359,-313,-11,26,-124,71,139,28,-147,46,-267,-171,40,231,-2205,-2209,-1934,12,-8,2213,511,517,33,-82,-2770,-2900,-2087,-238,62,8750,5297,5145,386,1139,-4537,-2689,-2536,223,-300,-7942,900,876,23,-8780,8982,732,774,401,7394,1822,1210,1120,154,597,1447,932,884,392,-771,-5915,-348,-666,4,-1660,52305,43116,42181,901,2883
"3/8/2013",5401,4306,4169,382,126,5587,4493,4337,390,278,14866,11426,10671,814,1083,14769,11762,10967,844,496,801,768,663,25,3,660,612,565,23,14,2554,2052,1942,163,155,2588,2000,1906,167,53,5966,4584,4298,414,541,4098,3514,3385,236,231,13932,10411,8752,572,651,10233,6926,6793,559,65,41783,32464,31537,2323,1584,41076,31771,30937,2474,1603,31627,23166,22412,2026,2950,22431,17501,17044,1653,664,30588,25654,23925,2039,1397,27388,22879,21774,1840,1016,99455,82063,78039,6292,2683,129811,110898,106032,6992,3098,-186,-187,-168,-8,-152,-1430,-1216,-1200,-74,-51,97,-336,-296,-30,587,1627,633,569,95,325,141,156,98,2,-11,23,22,-2,-3,13,-34,52,36,-4,102,-178,-359,-313,-11,26,1868,1070,913,178,310,46,-267,-171,40,231,3699,3485,1959,13,586,2213,511,517,33,-82,707,693,600,-151,-19,8750,5297,5145,386,1139,9196,5665,5368,373,2286,-7942,900,876,23,-8780,3200,2775,2151,199,381,1822,1210,1120,154,597,-30356,-28835,-27993,-700,-415,-5915,-348,-666,4,-1660
"3/15/2013",6447,4819,4620,377,300,5401,4306,4169,382,126,14308,12004,11093,817,271,14866,11426,10671,814,1083,808,723,713,29,0,801,768,663,25,3,2510,2087,1983,178,83,2554,2052,1942,163,155,3082,2627,2459,201,127,5966,4584,4298,414,541,9669,7365,7235,616,33,13932,10411,8752,572,651,39443,31037,30244,2458,2097,41783,32464,31537,2323,1584,18612,13946,13531,1222,2110,31627,23166,22412,2026,2950,28636,24388,22851,1927,431,30588,25654,23925,2039,1397,108236,74844,68202,6174,7279,99455,82063,78039,6292,2683,1046,513,451,-5,174,-186,-187,-168,-8,-152,-558,578,422,3,-812,97,-336,-296,-30,587,7,-45,50,4,-3,141,156,98,2,-11,-44,35,41,15,-72,-34,52,36,-4,102,-2884,-1957,-1839,-213,-414,1868,1070,913,178,310,-4263,-3046,-1517,44,-618,3699,3485,1959,13,586,-2340,-1427,-1293,135,513,707,693,600,-151,-19,-13015,-9220,-8881,-804,-840,9196,5665,5368,373,2286,-1952,-1266,-1074,-112,-966,3200,2775,2151,199,381,8781,-7219,-9837,-118,4596,-30356,-28835,-27993,-700,-415
