#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
all old	201212	9031	828	747	1106	9031	8059	806	731	1095	8059	1858	189	176	234	1858	3129	252	230	390	3129
hashtags	201212	10825	2285	2040	1469	10825	16946	2501	2233	1878	16946	2042	546	474	310	2042	3146	617	561	362	3146
job opening	201212	2077	212	203	251	2077	1342	203	195	136	1342	224	40	39	42	224	1145	75	71	116	1145
job opportunity	201212	1997	158	152	228	1997	1649	144	136	275	1649	502	45	42	48	502	487	45	43	61	487
job posting	201212	1094	108	96	166	1094	1253	97	81	181	1253	143	24	23	19	143	446	40	34	82	446
we are hiring	201212	3926	367	313	478	3926	3827	371	332	507	3827	1019	84	77	134	1019	1067	96	86	135	1067
all	201301	19397	2645	2403	2165	19397	17906	2862	2585	2342	17906	6870	755	697	719	6870	5590	879	801	730	5590
all old	201301	10539	801	763	1083	10539	8841	826	746	1100	8841	3664	226	219	376	3664	2967	284	276	388	2967
hashtags	201301	10465	2021	1808	1259	10465	10737	2268	2028	1453	10737	3764	583	530	406	3764	2966	644	575	401	2966
job opening	201301	2550	173	171	174	2550	2028	208	200	248	2028	1012	53	53	59	1012	528	56	56	68	528
job opportunity	201301	2485	202	198	294	2485	2000	159	153	228	2000	544	41	40	71	544	707	68	68	101	707
job posting	201301	1146	108	100	150	1146	950	109	97	163	950	618	33	33	72	618	332	40	38	57	332
we are hiring	201301	4362	334	312	465	4362	3926	367	313	478	3926	1490	103	98	174	1490	1400	126	121	162	1400
all	201302	32062	3406	3077	3517	32062	16862	2452	2229	1981	16862	11083	940	831	982	11083	8940	989	869	1108	8940
all old	201302	20198	1069	995	1880	20198	9163	736	702	978	9163	7907	275	255	507	7907	4893	304	276	609	4893
hashtags	201302	13768	2569	2303	1907	13768	9224	1878	1682	1173	9224	3635	727	636	551	3635	4766	745	650	600	4766
job opening	201302	3052	219	208	359	3052	1831	164	162	160	1831	461	50	50	67	461	1086	85	76	170	1086
job opportunity	201302	3137	206	197	386	3137	2552	193	190	286	2552	465	47	46	94	465	1109	62	60	168	1109
job posting	201302	3778	181	161	401	3778	755	97	89	117	755	1701	56	50	154	1701	256	41	32	55	256
we are hiring	201302	10345	496	464	754	10345	4039	297	277	420	4039	5346	127	115	201	5346	2473	128	120	228	2473
all	201303	24687	3845	3122	3328	24687	32096	3425	3085	3533	32096	4806	955	769	729	4806	6698	1000	769	882	6698
all old	201303	12126	962	916	1643	12126	20271	1083	1007	1905	20271	2028	219	205	313	2028	3259	230	218	476	3259
hashtags	201303	14231	3103	2412	1978	14231	13751	2573	2297	1905	13751	3128	794	615	471	3128	3696	812	593	455	3696
job opening	201303	1986	225	224	293	1986	3095	225	214	365	3095	399	51	51	66	399	791	64	64	118	791
job opportunity	201303	3370	250	236	540	3370	3175	209	200	403	3175	586	50	48	105	586	813	62	54	176	813
job posting	201303	1116	91	82	172	1116	3803	182	162	404	3803	151	22	18	30	151	401	17	15	32	401
we are hiring	201303	5774	416	394	663	5774	10320	501	467	757	10320	917	99	91	117	917	1254	92	90	150	1254
all	201304	25179	4352	3319	3254	25179	24687	3845	3122	3328	24687	6395	1286	946	828	6395	6654	1388	1017	870	6654
all old	201304	12196	1057	969	1601	12196	12126	962	916	1643	12126	2727	296	275	405	2727	3185	325	296	421	3185
hashtags	201304	14785	3588	2608	1959	14785	14231	3103	2412	1978	14231	4215	1081	753	540	4215	4027	1165	806	515	4027
job opening	201304	3105	267	261	398	3105	1986	225	224	293	1986	535	60	59	55	535	1081	85	84	120	1081
job opportunity	201304	2619	224	210	444	2619	3370	250	236	540	3370	809	68	64	149	809	576	62	59	87	576
job posting	201304	1151	116	107	209	1151	1116	91	82	172	1116	323	38	34	62	323	406	32	30	69	406
we are hiring	201304	5337	472	419	554	5337	5774	416	394	663	5774	1064	133	122	139	1064	1122	154	132	145	1122
all	201305	51624	15183	4443	3787	51624	25932	4541	3430	3324	25932	13762	4555	1191	990	13762	14833	4971	1156	1040	14833
all old	201305	16321	1359	1216	1597	16321	12477	1089	997	1645	12477	3462	358	322	444	3462	3735	354	322	380	3735
hashtags	201305	38464	14310	3633	2586	38464	15504	3768	2710	2020	15504	10976	4318	971	648	10976	11841	4736	938	752	11841
job opening	201305	3326	325	289	386	3326	3194	272	264	407	3194	763	77	77	114	763	414	66	66	52	414
job opportunity	201305	3893	238	227	290	3893	2641	226	212	447	2641	559	65	63	85	559	576	68	64	73	576
job posting	201305	2052	167	143	232	2052	1205	126	116	219	1205	486	32	27	46	486	441	38	30	57	441
we are hiring	201305	7223	652	581	709	7223	5573	491	435	591	5573	1662	190	162	199	1662	2304	185	165	198	2304
all	201306	54859	18529	4048	4153	54859	51624	15183	4443	3787	51624	13785	4727	973	999	13785	14685	4854	1061	1277	14685
all old	201306	13549	1215	1128	1624	13549	16321	1359	1216	1597	16321	3314	293	275	388	3314	3951	357	331	522	3951
hashtags	201306	42985	17633	3204	2738	42985	38464	14310	3633	2586	38464	10906	4519	773	663	10906	11232	4596	817	806	11232
job opening	201306	4771	321	310	527	4771	3326	325	289	386	3326	1519	77	75	136	1519	1608	91	91	203	1608
job opportunity	201306	1806	224	210	272	1806	3893	238	227	290	3893	350	50	50	54	350	523	63	56	99	523
job posting	201306	1560	111	103	178	1560	2052	167	143	232	2052	185	25	24	39	185	462	36	33	54	462
we are hiring	201306	5448	576	524	647	5448	7223	652	581	709	7223	1264	142	127	159	1264	1374	171	155	166	1374
all	201307	58105	14813	4075	3754	58105	55006	18495	4045	4248	55006	16548	3715	1075	1318	16548	13339	3794	1047	1003	13339
all old	201307	21200	1362	1232	1526	21200	13746	1230	1139	1663	13746	5297	327	296	465	5297	4672	374	351	408	4672
hashtags	201307	39327	13819	3151	2526	39327	43059	17593	3197	2802	43059	11942	3478	849	956	11942	9235	3507	776	662	9235
job opening	201307	4703	306	276	341	4703	4852	322	309	530	4852	612	77	66	101	612	1819	83	79	104	1819
job opportunity	201307	3020	304	296	393	3020	1842	229	215	290	1842	636	63	58	78	636	848	95	95	114	848
job posting	201307	7183	126	111	153	7183	1514	115	105	184	1514	1915	30	30	48	1915	233	33	29	30	233
we are hiring	201307	6460	646	570	646	6460	5574	581	528	659	5574	2134	160	146	238	2134	1919	168	153	167	1919
all	201308	66199	9978	4201	7206	66199	58083	14569	4063	3712	58083	15773	2470	977	1803	15773	15407	2442	994	1635	15407
all old	201308	27766	1383	1234	3160	27766	21530	1348	1221	1526	21530	7349	339	295	834	7349	6413	294	264	645	6413
hashtags	201308	42897	8988	3292	4624	42897	38907	13585	3145	2484	38907	9910	2224	759	1138	9910	10200	2243	811	1168	10200
