#Field:candidate	MonthId	NumTweets_Lag_0	NumDistinctTweets_Lag_0	NumDistinctUsers_Lag_0	NumPopularTweets_Lag_0	NumVerifiedTweets_Lag_0	NumTweets_Lag_1	NumDistinctTweets_Lag_1	NumDistinctUsers_Lag_1	NumPopularTweets_Lag_1	NumVerifiedTweets_Lag_1	NumTweets_Lag_2	NumDistinctTweets_Lag_2	NumDistinctUsers_Lag_2	NumPopularTweets_Lag_2	NumVerifiedTweets_Lag_2	NumTweets_Lag_3	NumDistinctTweets_Lag_3	NumDistinctUsers_Lag_3	NumPopularTweets_Lag_3	NumVerifiedTweets_Lag_3
all old	201203	760612	744714	152506	6688	5714	389532	373677	142245	6409	4997	356509	340916	138422	6301	4330	434614	417148	148537	6619	5555
hashtags	201203	2460448	2422271	1079668	21925	13246	2476336	2437482	1078877	22099	12965	2405559	2367196	1021959	22372	11083	2481448	2437189	1030123	24514	13768
job opening	201203	135546	131928	63065	1476	1642	86050	82022	53102	1422	1630	88304	84359	52977	1458	1351	114089	110252	56929	1409	1278
job opportunity	201203	69036	64908	34469	1576	1742	56175	52800	33717	1645	836	48207	44842	31752	1615	742	52812	49539	32921	1662	582
job posting	201203	37935	36786	24989	622	300	40115	38899	25861	630	313	39735	38556	25237	652	215	41578	40468	26200	657	205
we are hiring	201203	521114	513868	44718	3115	2096	210496	203023	32726	2814	2305	184149	176761	31477	2697	2093	233908	224468	36296	2980	3552
all	201204	2678670	2626681	1122674	26927	15369	3020496	2968448	1137353	26934	16603	3235968	3186429	1179323	26311	16458	3130576	3078651	1189655	27413	18210
all old	201204	453303	435658	135310	6023	6111	777825	759632	150257	6458	6561	922732	906469	159635	6527	5190	760612	744714	152506	6688	5714
hashtags	201204	2348574	2311811	1029369	22186	10093	2350764	2314787	1028838	21687	10674	2409402	2374126	1061094	20907	11902	2460448	2422271	1079668	21925	13246
job opening	201204	127939	122963	54713	1388	2012	166827	161460	66793	1461	2305	162177	157790	67844	1370	1449	135546	131928	63065	1476	1642
