"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"6264",6264,"IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta",46.7267916747713,37.6771863737427,59.6772984645254,37.8617053148317,5,5,6,7,-15.3674504729086,129.899646538724,2.52291229281256,7.37334532610036,6.31674140479995,5.96895086358816,0,1,1,0,34.5900509375613,47.9161992179188
"6265",6265,"IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",47.9335072426195,35.3006987876809,60.7514427169446,40.1451797070681,5,6,6,7,-38.3219934373105,60.216984454812,3.07593495251257,11.9741232323047,8.83250076706758,14.6696636776504,0,1,1,0,26.8008677089094,51.3633095171299
"6266",6266,"IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",44.6756417539472,30.4212189413729,59.2395171358986,30.6226927331997,6,6,6,8,-10.7344988884593,163.094171458138,3.46215346420009,5.64883040315688,4.13329294325531,5.5220408861809,1,0,0,1,27.0307388988373,71.5244519393638
"6271",6271,"IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta",46.1856530467205,32.940613721539,67.3393855262898,32.9725095601548,5,6,6,7,-19.5011422633417,101.155997893305,4.01190094953247,9.53549165558724,5.61070516959633,10.2564028468997,0,0,1,1,79.5881419685334,43.6071323633519
"6275",6275,"IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",46.4053020002211,35.1281045944095,60.2579029977387,37.2866091214251,5,5,6,6.5,-6.85314430871711,92.3374408493513,5.2828536995418,4.37202959458846,3.63976363384994,3.80980873111778,0,0,1,1,24.9252647914658,56.8911885215533
"6276",6276,"IJC+NumPopularTweets_Week2_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",47.2874372326552,34.4632084106498,63.7316690949753,36.3068197221858,5,6,6,7,-49.2566994152135,110.099928344478,5.55796456307561,4.77580502338417,6.90549398687179,7.0944052537006,0,0,0,0,33.7454085018934,75.3659461327229
"6286",6286,"IJC+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",47.2676508908331,36.4616509386451,60.7347671086627,37.2520718339566,5,6,6,7.5,-1.46376744731523,163.398696652113,4.38330894357823,4.47708734310018,4.44085586667998,5.41332120742208,1,1,0,1,29.6884225663949,31.4541512953455
"6304",6304,"IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",47.2916238958822,43.4120472810919,58.0011452528436,43.4957615475125,5,5.5,6,7,-17.1904248512042,158.530017449539,4.55814247107552,9.84908993561483,2.61595813525131,10.1729741310095,1,1,0,1,21.0043926290909,72.5225237468031
"6307",6307,"IJC+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",48.0595515941957,36.4700220604385,61.3073997575057,37.524209094181,5,6,6,7,-41.6683996149815,110.66378015144,4.63760146338752,4.95994985642805,7.85787450776878,5.69674433083599,1,1,0,0,14.9118529302046,30.1003813480454
"6325",6325,"IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",46.4084263863263,39.8283640913575,56.5313667413263,40.3023938643323,5,5,6,6,-0.276188625291965,76.7018723947484,3.64628452968052,6.34776649352791,4.16310042879278,7.94784931094298,0,1,0,1,17.9497187253835,64.6481221081559
"6328",6328,"IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.1748067169702,42.3494423733298,59.4581215866897,43.9719954833709,6,6,6,7,-11.4903229971493,147.856513019322,3.76980964203845,8.23890529894239,7.3556806021627,8.6792597562288,1,0,0,0,20.2978444684866,53.5742846115824
"6383",6383,"IJC+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",46.9733098629551,38.636725303218,57.429519845502,39.7077783405205,5,6,6,7.5,-5.13204234043459,101.366868861079,1.75442932560551,8.9390151302631,7.15937706456498,8.63877385472266,0,1,0,1,43.8899884044874,65.349598167268
"6469",6469,"IJC+Consensus1+NumTweets_Week1_opening_Absolute",49.5255675412311,41.0383631014649,61.1501324509824,41.1255432976352,5,5,6,7,9.68588947917492,145.453884268925,1.99940927701694,5.09735891001554,1.89307387538564,4.56064220980698,1,0,1,1,15.4818174183456,58.6927426173452
"6626",6626,"IJC+Consensus1+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_hiring_AbsoluteDelta",48.8721377575392,43.6489780651645,62.504445537305,43.7375748998223,5,5,6,7,-30.8914617306719,48.6147116106523,4.73929961428961,6.54928549049966,6.15495010263771,6.05398265285625,1,1,1,1,39.7383523100862,47.9618648154536
"6684",6684,"IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_posting_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta",49.9514850442523,47.3214123392996,60.633838678173,47.6599973994279,5,6,6,7,-29.1481067587016,79.1244259780452,3.37788618734109,5.53925758715413,4.33751743875807,5.89426791236692,1,1,0,0,11.4422676654077,52.8455850837377
"6778",6778,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute",47.6467531429022,36.9578319691338,58.0377207618382,37.0772956851794,5,6,5.5,7,-3.19723784276093,117.354102231404,4.2991425502928,3.63083978903793,6.59989293664739,4.33831464661856,1,0,1,0,9.29088619956741,38.0292642907334
"6873",6873,"IJC+Consensus1+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta",48.8600700188231,43.9876280660842,58.7933654457283,44.4131819423966,5,5,6,7,-36.795372655688,121.968705445612,3.0539633582319,3.42592535866282,4.25628392378805,3.55801699442859,1,1,1,0,32.178936320166,37.597065908387
"6975",6975,"IJC+Consensus1+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opening_Absolute",48.726079174174,33.9170538428556,62.3845227079573,34.7916504764894,5,5,6,6,-28.3518160628927,85.3925058788953,5.70565060332967,5.93766582038971,4.0817640047975,7.39838507380094,1,1,1,1,31.4314217312648,56.6976744567141
"6988",6988,"IJC+Consensus1+NumPopularTweets_Week2_all_AbsoluteDelta",42.9523781570796,38.4797893023319,54.8471026317831,38.8602413196996,5,6,6,7,4.72083675938195,128.723981621854,5.12857993236555,7.43717921503141,5.16427048275965,7.06435508619955,1,0,0,0,9.26159769407226,40.0347538539334
"6995",6995,"IJC+Consensus1+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",48.9275247043237,38.035510933012,58.6962467008001,38.1425563562691,5,6,6,7,-21.931095527295,131.633336624038,4.75612030556228,4.74518629652623,4.15414230382464,6.45128656512833,0,0,1,1,10.8960311719424,47.2701790859118
"7024",7024,"IJC+Consensus1+NumPopularTweets_Week2_hiring_Absolute+NumPopularTweets_Week2_hiring_AbsoluteDelta",46.636844694422,36.8321740973856,59.092142665545,37.8847860550093,5,6,5.5,7,-16.455763463868,128.186700434417,2.38662952049869,9.99600553659203,2.53074000553886,10.433518248309,0,1,1,0,9.13280980626936,59.2362488656444
"7030",7030,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute",48.480983749225,40.8965153436677,57.461696875366,41.1285073743507,5,5,6,7,-3.57197520713608,103.989846017964,1.42018996544651,4.09773546463884,2.22627195842126,3.34081663183169,1,1,0,1,40.2753971219495,32.9305504448446
"7040",7040,"IJC+Consensus1+NumPopularTweets_Month1_posting_Absolute+NumPopularTweets_Week2_posting_Absolute",46.5631975624775,36.5761332895381,59.1739491626497,38.1518327047658,5,5.5,6,7,-16.8207654848339,123.22391224274,2.89217400847404,9.03229888781206,3.91441584808809,9.05767190662085,0,1,1,0,30.1027496429346,51.5724031476859
"7045",7045,"IJC+Consensus1+NumPopularTweets_Month1_hiring_Absolute+NumPopularTweets_Week2_hiring_Absolute",48.3736338992723,39.371288041117,59.2978097204731,40.6069214124335,5,6,6,7,-23.7125723225993,129.34458242671,4.6235096717797,7.92820387509007,4.26724576884551,5.90025230166975,1,0,1,0,19.555387085006,38.2777340622
"7046",7046,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_hiring_Absolute+NumPopularTweets_Week2_hiring_Absolute",44.4122545750014,35.0866889485044,55.0558048819689,35.2828198371875,5,6,6,7,-24.8980374461935,149.764716209906,4.26547223709778,3.79959720238114,3.03169799385719,3.87338723127839,1,0,1,0,29.3435411219,92.7947239114658
"7051",7051,"IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.1089826997102,41.604467482443,54.5109459532678,43.2106469523888,5,5,6,6,-26.6985152315439,135.320644298743,2.39366401292158,2.87272092085983,3.4597618332896,2.99034045532143,1,0,1,1,25.7261182028328,74.3444962931286
"7053",7053,"IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",47.5020923126672,37.2969964653409,59.2334942394358,38.2288438381447,5,6,6,7,3.51049307540466,157.869372659654,6.19986473108879,5.38537001167123,4.37074441124129,4.81518993982829,0,1,0,1,17.955043149757,51.5768767185536
"7054",7054,"IJC+Consensus1+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.0875209037771,37.6798604538153,59.5699366841303,38.1748906703979,5,6,6,7,-25.0362629246591,92.3149716142253,2.70701735762175,3.28233231283365,4.09201514674201,3.01958631442873,0,1,0,1,14.4501655511313,75.4676630075276
"7061",7061,"IJC+Consensus1+NumPopularTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",48.7311154286574,40.5711185070985,61.2792632336105,42.4907408435961,5,6,5.5,7,-19.0002190697239,108.229695572824,3.13402153076902,7.62423006469998,3.74222590846373,6.18769469774059,0,0,1,1,15.0560747157743,54.0234324167906
"7062",7062,"IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",48.6189008067535,46.294656375651,57.0879130490503,46.2958637921593,5,5,6,6,-26.1170602234491,70.1527918231883,3.23811130918294,4.7519516508619,4.54966367544318,4.38958278547283,0,0,1,0,23.0512632786906,58.6612983018912
"7072",7072,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.9667988843839,41.7751682950541,58.0837596324196,42.7508871890613,5,5,6,7,-34.2811679641757,105.564917692924,4.09645471283144,4.9034040421386,6.08407574878651,5.20185757874081,1,0,1,0,38.9326454365663,51.7344354144303
"7114",7114,"IJC+Consensus1+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.6441581108753,39.6647861450203,57.8984692636084,42.5892906711994,5,5,6,7,-28.4643406820301,111.297118151427,3.81824751615398,10.4423469983194,3.50691051342042,10.6610439280037,0,1,1,1,15.4625134444782,22.523851835397
"7117",7117,"IJC+Consensus1+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.3339752390359,42.3295739215955,57.9364207763429,43.3380371869909,5,6,6,7,-53.9668310956728,104.032535885273,3.52130461914835,5.6980233697214,2.64494160088792,5.46217427443058,1,1,1,1,35.8914012950625,54.5827729254328
"7353",7353,"IJC+Consensus1+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",48.7240094491158,42.3838934171214,62.9824258687353,42.4275617001459,5,5,5.5,7,-55.4158458111684,69.4515914469014,4.2918262506365,7.03473040450839,7.26464438909412,9.78732079534823,0,0,1,1,27.3182808918542,50.2667827884401
"7414",7414,"IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.6620835458131,45.7122602376139,57.6283923057814,45.865713831232,5,5,6,7,-22.8694461748667,102.846516940242,3.45783535494439,5.3360981203762,6.42029962545475,5.42496630394078,1,1,0,1,27.9143536451514,47.3853938764871
"7513",7513,"IJC+Consensus1+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",48.437037774881,43.6703367601132,59.4959718558334,43.9275426425055,5,6,6,7,-13.0362391760314,69.8453044296258,4.37622037082875,8.63670481015466,5.43731245466233,7.81404060014872,1,1,1,1,22.6379674514417,63.8446150013007
"7585",7585,"IJC+Consensus1+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.6511670255268,40.2952677533262,61.9647345520117,42.5358174126946,5,6,5.5,7,17.6057605651056,125.225953934456,1.35756832944048,7.76901811473566,4.21626676795422,7.95670788834048,1,1,1,1,37.2723282817371,20.19933347174
"7649",7649,"IJC+Consensus1+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.8715194407821,40.6051484656134,62.8999096076865,40.8969447282272,5,5,6,7,-39.468038965159,58.5645094228868,3.52104641313049,2.4915971944243,5.36855071356742,2.43907862724713,1,0,1,0,39.0649255428021,41.1911627969982
"7704",7704,"IJC+Consensus1+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",46.3046858265185,42.1971615803121,58.9004561472221,43.0258129824061,5,5,6,7,-24.0322150416796,79.6272243102078,3.61801835492985,4.54838836521894,3.86029587847327,4.52624171458187,1,1,1,0,8.37183178797832,48.6718257856384
"7754",7754,"IJC+Consensus1+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",47.3000146563072,40.8728710719039,58.4460780029633,41.1313843625971,5,6,6,7,-21.8450713099227,154.793799995941,2.20340368964981,7.99136446827217,3.41687438009214,8.09857933622202,0,1,1,0,28.4416181539975,69.9569548706736
"7765",7765,"IJC+Consensus1+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.073530305791,40.1801282693962,61.3665714471317,40.5840146687516,4,6,6,7,-37.9498867189568,135.900587197307,5.99100153530797,5.32207299287017,3.43469901856837,5.17162278650434,1,1,1,0,40.3053733030654,49.2722078029147
"7766",7766,"IJC+Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",47.4109125393944,37.9665386553804,59.6329920936931,38.3047961919277,5,6,6,7,-19.8788463576015,123.360176678962,6.41272410985854,7.8027984834826,6.09203053711369,7.7383253038625,0,1,0,0,22.7066271528779,40.7214434741035
"7814",7814,"IJC+Consensus1+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",48.9430076413359,41.0330984285164,58.2826914704589,42.2320144422901,5,5,6,7,3.53306001523688,139.87390551607,3.01192150317804,4.1577548590504,3.94907881818988,5.14555148840611,0,1,1,1,15.625041014325,51.754786784272
"7829",7829,"IJC+Consensus1+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.1227666614543,40.1430468110459,60.6553475375655,40.8982361310612,4,5.5,6,7,-56.8411221270253,124.492481945282,4.33486399915857,3.19722106529943,4.25123513189225,3.15319522895484,1,1,1,0,45.2262881500997,69.8088114508163
"7961",7961,"IJC+Consensus1+NumTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.720629173345,36.1634466740348,63.9450583886176,36.3700321016891,5,6,6,7.5,-7.07318527716291,117.781194451092,2.01772342772099,4.81295680281457,6.63202869568293,4.83468386095078,0,1,1,1,38.276104782008,50.2239441741844
"8176",8176,"IJC+Consensus1+NumTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.9690533043963,38.2320531133413,60.9626693690179,39.688772851318,4,5.5,6,7,-53.5047597354125,45.2291016567745,5.54148805382773,4.41597942473463,5.20336654620569,5.22616430294801,1,1,1,0,30.9116385685261,119.164911048574
"8242",8242,"IJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",49.4601797908399,47.9270166170928,60.1879818285888,48.0725527948634,5,5,6,7,-40.2786491372533,104.647154754921,3.03569675390801,8.21893059597525,3.83766326566875,7.63699685211048,0,1,1,0,32.8479563992619,84.8973073204467
"8294",8294,"IJC+Consensus1+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.1581819542643,38.863036403078,62.1262953337616,39.4817145722967,5,5,6,7,6.7189910010611,133.744575639646,4.73525722606508,2.34150617417027,3.93493097632749,3.30888135882205,1,1,0,0,37.1059565345852,37.0351640307339
"8357",8357,"IJC+Consensus1+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",43.9635056491073,32.5837262400045,63.3522763612612,32.9878077884622,6,5.5,6,7,-4.67771435667869,115.909795946329,5.75299880633417,2.81431458396935,6.75166755294783,3.73030998935631,1,1,0,0,16.7070095690622,96.0618289153125
"8400",8400,"IJC+Consensus1+NumPopularTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.2762420741573,47.0426969798764,60.0535373316794,47.4176293979214,5,6,6,7,-17.6862757296132,124.349593732061,4.47034506753174,4.76918507223822,5.83406182730993,4.03160475945572,0,0,1,1,31.771452907821,48.398366595615
"8440",8440,"IJC+Consensus1+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",49.3806659852013,42.1574643563463,62.5627141134026,42.5338090397607,5,6,5.5,7,-6.77561632210818,61.9943903427484,2.60148628929724,2.30257515364777,7.63385848646299,1.92118610278631,0,1,1,0,34.2056805440299,67.4378202787958
"8516",8516,"IJC+Consensus1+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",49.137614343358,41.1183959969503,63.6792020008594,41.3845329394499,5,6,6,7,-30.1346146182018,155.613778196945,4.76718274813991,7.79267272352433,5.0460582573598,8.94362978464189,0,0,1,0,29.9078759373764,50.1393723238775
"9359",9359,"DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",49.0226726858432,40.6392000031885,62.1680356941051,40.9379121372855,4.5,5,6,7,-44.5805414621183,126.122969973071,2.65976534583024,2.82809300657167,3.74691449069519,1.39204156134569,1,1,1,1,38.0967317091451,34.8875289006997
"9667",9667,"DeltaIJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",45.2402432746104,34.4508019192945,60.0881403489425,35.0514948239743,5,5,6,7,-26.1463499052122,96.0154954106585,4.82041069313554,7.51929633691734,3.89121465849199,7.11295895829621,0,0,1,0,20.437516317868,18.5878969271775
"9697",9697,"DeltaIJC+NumVerifiedTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_posting_Absolute",49.1912819950786,39.1766457424983,63.9846368256884,40.4437035110371,5,5,6,7,-39.2233620388284,119.14834088639,5.96440643922774,5.85721595395272,6.91195895299785,5.37832623400944,0,1,0,0,33.1583133041166,40.0429575683714
"9856",9856,"DeltaIJC+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.1793946436533,37.7576868422455,62.4432343584664,40.4095025945431,5,6,6,7,-32.2861811974495,118.080249607346,2.71763530006432,10.441608117452,3.16730568481441,12.413553073867,0,1,1,0,35.2389373366734,73.8139785975075
"9919",9919,"DeltaIJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.6393419834485,34.4470309305157,63.8543821957544,35.9884923361071,5,6,6,7,-31.6447105473709,149.916287524506,3.51509062411107,8.66499599391044,5.12381894935915,8.12555104746974,0,0,1,1,36.0254411067586,75.7407757984933
"11303",11303,"DeltaIJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",49.9382225255723,39.9423784115205,63.1962979060573,39.9932563202755,5,5,5.5,6,-25.8540681215063,69.4994768282295,6.06218013901623,9.90544194390949,3.27008627375868,9.62169801339088,1,0,1,0,26.4656775150392,45.8561730188794
"11767",11767,"DeltaIJC+Consensus1+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_posting_Absolute",49.9083319923993,45.5593136239837,60.6422920332043,46.8640443379269,5,5,5.5,7,-2.5334819824304,110.525710186387,3.30645433502858,4.47469111462803,1.92536700458395,4.03621692730431,1,0,1,1,14.9528002448538,58.0934855115401
"11838",11838,"DeltaIJC+Consensus1+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_hiring_Absolute",47.4375466309706,37.9839561362117,61.4807944729337,38.613099137355,5,6,5.5,7,-33.0467686652703,138.427277225327,3.90095567883265,3.28559442208801,7.34275734617697,3.57422020591297,0,0,1,0,8.6006342579888,50.6964911141784
