"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"1132",1132,"NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta",48.7260596962297,42.5717151723553,60.4714666839144,43.1170536798046,5,4,7,7,132.775370424474,-20.4139467445787,3.71172375669404,4.44074502509892,3.62380148926827,5.89884915150607,1,1,1,0,50.2569154705878,30.9915662942685
"1136",1136,"NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",47.5013851156996,39.2628579248952,59.4649939553395,39.5457280848491,6,5,7,7,82.2656888881427,-5.00500485279297,3.12810646868908,3.15066570688057,7.44561363525168,3.21571479352369,1,1,0,0,35.2806689893118,46.1866029931807
"1139",1139,"NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta",48.4873098197852,43.6068976940052,61.9892847704976,44.3692779151503,5,4,7,6,110.650278925876,-51.7647569302052,4.05618999829802,6.15597892135762,5.12851136323903,4.84841185288832,0,1,1,0,49.5126303549512,32.9156649176236
"1146",1146,"NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumVerifiedTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta",49.1175679559386,39.1504066496713,63.132778486033,39.510030428784,5,5,7,7,83.4829106405825,-57.2159553202832,5.78202415377825,3.00567798452924,5.73916252889929,4.05200175579551,0,1,1,0,38.9807776268235,22.435677111904
"1161",1161,"NumVerifiedTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_opening_Absolute",49.4422542696901,36.7663899163556,64.3172126721543,37.1028391424448,6,5,7,6,110.420443955736,-25.5044768300974,3.21817756397927,3.98212568408759,6.22040594015517,3.59312887852687,0,0,1,1,43.295464416,43.0689779837507
"1184",1184,"NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.6180771837314,37.6905439582753,63.6581869957006,37.8534279735863,6,5,7,7,119.46718985295,-12.0642783873168,5.26282605304691,2.24475240944155,5.49246913970967,2.42539429136218,0,1,0,0,19.2019390913732,42.4661490612026
"1203",1203,"NumVerifiedTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_opening_Absolute+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_opening_AbsoluteDelta",49.4591905038125,37.6927541144079,65.1584642714566,37.9233558239599,6,5,7,6.5,112.708178556478,-11.9637146432584,4.49888619744535,4.45626376326786,4.980059160015,4.45522317084173,1,1,1,1,42.3617797092659,24.8276455345866
"1207",1207,"NumVerifiedTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",46.8836667160092,40.6411524394559,59.1795256234193,40.8215474148141,6,5,7,7,108.361066499703,-44.0730441745029,4.00976687802624,4.02799070122791,5.76545152643569,4.079512625446,1,0,0,0,25.4074064035529,45.8663507531938
"1217",1217,"NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",45.5111470209552,39.1069451383144,57.3827935931119,39.5626927514893,6,5,7,7,137.76209106544,20.3576314070424,1.77201784710793,2.96801476638602,4.17450145746769,3.77578301566297,0,1,1,1,56.1668691894786,39.2522565036559
"1231",1231,"NumVerifiedTweets_Month1_hiring_Absolute+NumVerifiedTweets_Week1_hiring_Absolute",47.8370507711674,38.3886236695476,65.8560188578655,38.5748991857536,6,5,7,7,91.1921354625965,-1.97612197220174,4.3039957971101,4.54836332976707,10.0403711217151,5.21317515512249,1,0,0,1,27.0415789866938,24.2352403708291
"1248",1248,"NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",49.3726211613802,44.0592551771792,61.4210607310573,44.5997600501093,5,5,7,7,96.1961085403085,-20.0848389194269,2.82733717240173,7.4541642551838,5.34984235121927,6.68426217319829,1,0,0,0,82.0219137435974,40.8764327483887
