"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"3812",3812,"Consensus1+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_hiring_AbsoluteDelta+NumVerifiedTweets_Week2_hiring_AbsoluteDelta",47.1082181506811,39.7274522977189,59.3365459837526,40.0313385049844,6.02,5.16,7.12,6.9,128.177818493189,19.1258184931891,5.4400122082822,7.39773952895227,6.37875262249698,7.36294571501574,0.803269665301977,0.854220572164175,0.706805515480482,0.793724918717963,58.3259650358247,47.9901902105563
"3957",3957,"Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Month1_allold_AbsoluteDelta",47.156804042613,42.6880204948608,57.0646697015984,43.029820060913,5.72,4.82,7.14,6.9,114.27195957387,-10.7000404261298,5.51321584314948,7.4722913849521,6.13636255794881,7.46744718580339,0.768465862343712,0.812399752009942,0.683552718726704,0.694613005837914,75.4333909339135,62.3618287312711
"3962",3962,"Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta",49.831188073776,42.7041693019023,62.7283189616165,43.1406315550768,5.9,5.16,7.28,7.14,92.2781192622402,-6.33588073775977,4.83324702670905,6.23137216073549,6.26444264114127,6.15809458796987,0.824117661198157,0.861385775442519,0.646871259541317,0.735527245339012,75.8378986089586,72.6426212337689
"3966",3966,"Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta",46.2364379405214,40.7848099274732,56.3201286125326,41.1640588915462,6,4.98,7.42,7.14,114.595620594786,-12.2023794052143,4.98889704623024,6.32358897481498,6.00292004129801,6.34939431292239,0.760102234329301,0.755967026950927,0.577068784676777,0.683552718726704,67.7837163917028,53.3870972119878
"3976",3976,"Consensus1+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",47.1767358934233,40.1862336782502,58.5485534912604,40.5575107397899,5.92,5.28,7.28,7.3,126.882641065767,21.1546410657674,4.58560261203746,6.23134477982096,5.69571573165975,6.21242034731797,0.750663647374761,0.822549973661914,0.554804841709748,0.712090278217323,74.7381974603576,54.174070942049
"4007",4007,"Consensus1+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",43.5858868020631,36.041164316741,55.1893704356084,36.4145875887495,6.62,5.42,7.44,7.18,148.841131979369,18.9151319793695,5.82985600780503,6.29173901321379,7.81101552680288,6.31158298640314,0.5959321983712,0.873642816124573,0.598710452119061,0.715878019184247,50.3726341240231,51.7848040959067
"4120",4120,"Consensus1+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Week2_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",49.4670527879243,37.1130473643152,65.8245209278683,37.7059312143263,6.3,5.38,7.24,7,87.3394721207572,-31.4785278792429,5.781175482121,7.34220582895249,7.73421327069224,7.41714593094748,0.658267844402488,0.759212231940129,0.697350668623262,0.701218032461265,59.0834957381647,49.8676148358581
"4129",4129,"Consensus1+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",43.4083508086907,32.9832625670381,56.2773348558811,33.3453747529754,6.38,6.06,7.14,7.3,148.206491913093,44.9464919130932,5.81837769408311,6.53878635346359,7.63640679726649,6.56266166806308,0.751072929149554,0.794962938450611,0.617410432123656,0.778083485328787,65.3399040752435,52.9718104615838
"4145",4145,"Consensus1+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta+NumVerifiedTweets_Week2_hiring_AbsoluteDelta",47.9675918158186,37.5184953870461,62.7204135148925,38.1908344885218,6.1,5.68,7.16,7.04,122.944081841814,3.48408184181371,5.07935953733717,7.29476451604799,6.66256137613306,7.17162597257816,0.809064016655221,0.787427574657249,0.610905399671729,0.775789298943849,62.9583857122248,55.6260090870091
"4149",4149,"Consensus1+NumPopularTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta+NumVerifiedTweets_Week2_hiring_AbsoluteDelta",45.1904578203406,34.0989867935005,61.2739155074249,34.5894998277125,5.9,6.1,7.18,7.68,115.425421796594,21.0674217965942,5.66858249631404,7.35193863171702,7.49894075101071,7.35249848913577,0.824117661198157,0.888709138883309,0.614216564301817,0.755560396279286,63.2448426712874,61.9341779253383
"4150",4150,"Consensus1+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",44.5265347955773,33.968127009341,57.1449380110036,34.3713969553354,6.24,5.34,7,7.4,142.614652044227,5.94665204422747,5.19943381236439,6.78074626100666,6.61547560527909,6.84089371262928,0.748367532958664,0.697791221240724,0.607272629703196,0.655929407724445,56.0434953767748,48.4387378402683
