"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"32948",32948,"TwoMonthBefore_UnRevised+IJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",42.7842834590535,49.6370557010604,49.9191207666271,49.6790299443953,8,4,10,7,111.588598491357,-71.2114015086426
"33627",33627,"TwoMonthBefore_UnRevised+IJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",47.0785998284022,54.752849534802,55.6083757706831,55.1290215928786,6,4,9,6,60.0568020591734,-122.743197940827
"34261",34261,"TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.8370174268948,35.1997570286403,58.2259566017117,37.1226891818149,8,5,9,7,86.9557908772622,-95.8442091227378
"34333",34333,"TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",45.0789632506025,38.5153449134008,56.5548369520687,38.5712226704131,8,5,9,7,84.0524409927703,-98.7475590072297
"34362",34362,"TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",42.1614024017209,22.4258711738305,54.3292926295189,22.4484810181439,7,4,9,6,119.06317117935,-63.7368288206504
"34473",34473,"TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",44.5368910301419,30.7508435487161,59.2554460179244,30.7508445082549,8,5,9,6,90.5573076382967,-92.2426923617033
"34477",34477,"TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",41.1540748803418,22.1584772210181,56.7000056946678,22.1785821869973,8,6,9,8,131.151101435899,-51.6488985641012
"35156",35156,"TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",47.2939536286168,42.6383116588837,61.7668364674579,43.3529955627631,8,5,9,6,57.4725564565989,-125.327443543401
"35668",35668,"TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",46.2327602374954,32.9748246707702,65.622610951967,33.8927092247884,9,5,9,6,70.206877150055,-112.593122849945
"35741",35741,"TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",45.9615257402213,39.0191129823858,57.2037081053012,39.0193142310602,8,6,9,8,73.4616911173439,-109.338308882656
"35784",35784,"TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.1423065670221,29.1779708950472,58.5547721306817,29.3216934683211,8,3,9,5,107.292321195735,-75.5076788042648
"35974",35974,"TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_allold_AbsoluteDelta+NumPopularTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",45.7500086190646,44.2094141005423,54.9611949687444,44.2465844197681,8,5,9,8,75.9998965712244,-106.800103428776
"36006",36006,"TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.9596005210532,33.1529506804832,62.2260342357671,33.3988804709538,8,3,9,5,61.4847937473615,-121.315206252639
"37324",37324,"TwoMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",49.7930096383283,43.2505693859938,62.4517436244406,43.6679724150614,8,4,9,6,27.4838843400609,-155.316115659939
"37327",37327,"TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",47.6564793332455,40.072270794546,60.7374169488113,40.2421695113212,8,5,9,8,53.1222480010536,-129.677751998946
"37399",37399,"TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",42.9250324100106,38.5707436882484,56.1771205677525,38.9103063219104,9,4,9,7,109.899611079872,-72.9003889201276
"37401",37401,"TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",45.0988502130997,35.7488672956922,59.4525245540866,36.0291624342886,7,6,9,8,83.8137974428042,-98.9862025571958
"37428",37428,"TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",37.3812359601581,21.1032792691562,52.4634361308417,21.9786169251975,9,7,10,8,176.425168478103,-6.37483152189742
"37502",37502,"TwoMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",48.5000101955567,36.0800862226821,62.1987673837428,36.2049368678224,7,3,9,6,42.9998776533201,-139.80012234668
"37539",37539,"TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",43.6422704029506,27.4743990887267,60.3050552451147,27.5741328299218,7,5,9,8,101.292755164592,-81.5072448354077
"37543",37543,"TwoMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.9874391791468,36.7063101152523,59.8250173335015,36.8819791382599,7,5,9,8,85.1507298502384,-97.6492701497616
"37731",37731,"TwoMonthBefore_Revised+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",48.0038138369045,48.9333322784988,63.9660445495311,49.0084400090138,7,6,9,8,48.9542339571462,-133.845766042854
"37759",37759,"TwoMonthBefore_Revised+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.5078916134088,44.1770910356157,64.4002858253996,44.7027391431221,8,4,9,7,30.9053006390944,-151.894699360906
"37979",37979,"TwoMonthBefore_Revised+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",48.7688450244061,42.0329130905999,67.5575952876249,45.8747071857441,8,4,10,7,39.7738597071269,-143.026140292873
"37996",37996,"TwoMonthBefore_Revised+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",46.5698565224896,40.2367445633452,62.5119496085367,40.242434610419,8,5,9,7,66.1617217301254,-116.638278269875
"38179",38179,"TwoMonthBefore_Revised+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",49.1460335123208,34.8903321411847,67.7161076048271,35.0139418436045,8,5,9,7,35.2475978521503,-147.55240214785
"38196",38196,"TwoMonthBefore_Revised+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",39.6409948760068,22.5293362522887,63.1345036736418,22.9506312386338,7,7,9,9,149.308061487919,-33.4919385120813
"38807",38807,"TwoMonthBefore_Revised+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",44.5165307174952,38.4980961451616,56.0009640203529,39.2211096095064,8,7,9,8,90.8016313900571,-91.9983686099429
"38850",38850,"TwoMonthBefore_Revised+Consensus1+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.1984238829064,39.3423331118344,60.0233614560041,40.1400857560924,7,4,10,5,58.6189134051235,-124.181086594877
"38870",38870,"TwoMonthBefore_Revised+Consensus1+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.3571312951405,52.2453198397027,57.4079196670738,52.3228263485849,6,4,9,7,56.7144244583138,-126.085575541686
"39045",39045,"TwoMonthBefore_Revised+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",45.7393516586099,50.2961005172058,56.5835540420748,51.2785642338705,8,3,9,5,76.1277800966808,-106.672219903319
"39080",39080,"TwoMonthBefore_Revised+Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.2568278367926,53.9269851016373,57.6427443364912,54.1129927801817,7,5,9,8,57.9180659584885,-124.881934041512
"39874",39874,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta",47.8992492159223,42.3339429019293,59.3152942901758,42.5547166784737,9,5,9,6,50.209009408932,-132.590990591068
"39882",39882,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta",47.8957264989093,42.3330004282914,59.3279862693049,42.5525506943878,9,5,9,6,50.2512820130883,-132.548717986912
"40043",40043,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.0912561491586,38.9638969602487,57.2654154163729,40.210343226189,9,5,9,6,71.904926210097,-110.895073789903
"40044",40044,"TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.9959310880752,41.1715373300662,58.0233812146535,42.1698967956423,9,5,9,6,61.0488269430977,-121.751173056902
"40080",40080,"TwoMonthBefore_Revised+IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute",48.4376726676941,36.8670098335868,59.0893874812535,37.1127778543302,9,4,9,5,43.7479279876713,-139.052072012329
"40139",40139,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute",48.0277300685353,41.5707288416536,60.3417292870972,41.6943453049828,9,7,9,8,48.6672391775764,-134.132760822424
"40141",40141,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute",47.7065582791504,42.2352838929185,60.446805645174,42.4192947402492,9,7,9,8,52.5213006501952,-130.278699349805
"40143",40143,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute",48.2807680076919,36.2717509729589,60.1407876809157,36.46678089375,9,5,9,6,45.6307839076972,-137.169216092303
"40147",40147,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute",49.2041553619063,38.1044557607603,63.9292167407573,38.1047793432017,8,5,9,7,34.5501356571249,-148.249864342875
"40161",40161,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta",49.1675271710808,42.6223769976561,60.4137355966455,42.9509196348409,9,4,9,5,34.9896739470304,-147.81032605297
"40171",40171,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta",49.1968435405756,43.2348638338185,61.6216567469663,43.5136014522952,9,6,9,7,34.6378775130927,-148.162122486907
"40184",40184,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute",47.5453465297487,41.430620339903,59.6888711727031,41.5230260772455,9,5,9,6,54.4558416430154,-128.344158356985
"40186",40186,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute",46.8612273236121,38.9220226674393,59.7107312182001,39.1486702735538,9,6,9,7,62.6652721166546,-120.134727883345
"40187",40187,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute",48.9581793043969,36.6736228367751,61.552449535078,36.9588901517085,9,6,9,7,37.5018483472378,-145.298151652762
"40188",40188,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute",46.758325096151,37.6123020166998,59.7462587402923,38.6829233008808,9,5,9,6,63.9000988461881,-118.899901153812
"40194",40194,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute",47.3990482161458,33.7372130041334,61.1555280948666,34.9144439474567,9,6,9,7,56.2114214062507,-126.588578593749
"40196",40196,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute",47.6662774024192,32.8596012512216,62.5336453099487,33.446899682328,8,5,9,7,53.0046711709696,-129.79532882903
"40199",40199,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_AbsoluteDelta",49.6975464633539,45.5609912758494,60.8593545581574,46.1955882098344,9,5,9,6,28.6294424397532,-154.170557560247
"40205",40205,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_AbsoluteDelta",48.9847463774255,42.515108304448,59.9740186425396,42.9621880736746,9,5,9,6,37.1830434708937,-145.616956529106
"40207",40207,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",49.925798372527,46.13072313452,61.0433289923581,46.9246148463952,9,5,9,6,25.8904195296757,-156.909580470324
"40214",40214,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_AbsoluteDelta",49.6838210388382,45.386803489789,61.942803463904,45.7987734319586,9,7,9,8,28.7941475339414,-154.005852466059
"40216",40216,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta",48.4535544901567,43.2163167747255,61.5449841941571,43.8254763226178,9,7,9,8,43.5573461181197,-139.24265388188
"40220",40220,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_AbsoluteDelta",49.2668121371124,43.2453142835076,60.3189786066604,43.5706668042891,9,5,9,6,33.7982543546517,-149.001745645348
"40224",40224,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",49.6048426263978,34.5165468553042,65.2565196098336,35.0561169564183,8,5,9,7,29.7418884832259,-153.058111516774
"40229",40229,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute",49.2215939442456,42.260299005208,61.7536346290834,42.4116457142575,9,7,9,8,34.340872669053,-148.459127330947
"40231",40231,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute",47.5128316191037,41.0428540819892,60.5793572603845,41.4516146436241,9,6,9,7,54.8460205707554,-127.953979429245
"40235",40235,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",49.4723944032371,41.9953826399936,61.2980421455922,42.5164275062535,9,6,9,7,31.3312671611545,-151.468732838846
"40246",40246,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",49.0776275375667,46.7560749405958,60.0475990049844,47.1046043603334,9,5,9,6,36.0684695491992,-146.731530450801
"40267",40267,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",46.981455397371,34.3758273613282,63.67429132047,35.9010785470386,8,5,9,7,61.2225352315486,-121.577464768451
"40269",40269,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute",47.6941980191165,40.2885404697819,60.4491131642892,40.3182552404241,9,7,9,8,52.6696237706018,-130.130376229398
"40271",40271,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_Absolute",46.6495842685569,39.4969494189359,60.7239051910486,39.4975822142832,9,7,9,8,65.2049887773174,-117.595011222683
"40277",40277,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opening_Absolute",46.5805886771489,34.6029771311906,62.6570532555037,34.6034581417346,9,6,9,7,66.0329358742133,-116.767064125787
"40279",40279,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opening_Absolute",46.2211280497699,35.9565529306104,60.3779410969727,36.1931868477542,9,6,9,7,70.3464634027617,-112.453536597238
"40283",40283,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta",45.9283404902324,37.5424364691306,58.4585835242447,37.8204129309918,8,4,9,5,73.8599141172115,-108.940085882789
"40286",40286,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.707095215909,41.4035077418873,59.2414812631752,41.5114366412472,9,4,9,5,52.5148574090915,-130.285142590909
"40287",40287,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",45.9933266403646,35.8947898845625,59.4635006035637,36.1333953663441,8,5,9,6,73.0800803156253,-109.719919684375
"40291",40291,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",45.6946028507984,37.029985559809,58.7330118910573,37.3411559094369,8,6,9,7,76.6647657904194,-106.135234209581
"40294",40294,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",47.9367733006746,41.6339733980764,59.4848676142033,41.725445186174,9,4,9,5,49.7587203919044,-133.041279608096
"40295",40295,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",46.2128627934897,34.1905800093675,60.2109386748316,34.3458698720524,8,6,9,7,70.4456464781238,-112.354353521876
"40298",40298,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta",48.9060643171095,34.6862682893243,62.9715837616431,34.6918342211452,9,5,9,6,38.1272281946856,-144.672771805314
"40301",40301,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.2609176410891,39.4928748247514,61.3005970162585,39.4928817783675,9,7,9,8,57.868988306931,-124.931011693069
"40302",40302,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.5175107836998,32.6791417151942,61.9735247840936,32.9660903207146,9,5,9,6,54.7898705956024,-128.010129404398
"40304",40304,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.9638769865609,33.6407790365746,63.3829859503497,35.671813467268,8,3,9,5,37.433476161269,-145.366523838731
"40316",40316,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",42.6145021101786,29.5870613656317,61.2444966806493,32.2894413522831,10,7,10,8,113.625974677856,-69.1740253221436
"40318",40318,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",43.8254991589036,26.8852938694606,60.5485825005134,27.0233952310228,9,6,9,7,99.0940100931569,-83.7059899068431
"40322",40322,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",44.185120882244,26.5430274018566,63.5361357593709,29.0372695864381,9,7,9,9,94.7785494130719,-88.0214505869281
"40324",40324,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",45.0223174669632,30.4761498071053,62.2967128970555,30.7953689007095,9,5,9,7,84.7321903964419,-98.0678096035581
"40326",40326,"TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",43.1169025326767,27.8311943804699,61.0333001454812,28.318703561973,9,6,9,8,107.597169607879,-75.2028303921208
