#Field:candidate	AggregationKey	Score	AverageScore	NumTweets	NumTweetsWeighted	NumPositive	NumNegative	NumNeutral	FanCount	NumDistinctTweets	NumDistinctUsers	NumPopularTweets	NumVerifiedTweets
hashtags	20130713	1138.4370565374	0.0358788861184178	31730	180267.773344546	9726	1611	20393	0	29761	7763	1467	302
hashtags	20130714	1739.24586411119	0.0532628732807985	32654	182038.324871727	10271	1804	20579	0	31013	7923	1379	184
hashtags	20130715	2838.50012803735	0.0585873831872143	48449	272680.722674905	15150	2419	30880	0	45762	13075	2009	310
hashtags	20130716	3172.60633178363	0.0670301986390237	47331	268609.967099658	14717	2351	30263	0	44484	13428	1829	378
hashtags	20130717	3523.29704163634	0.0807780691390133	43617	251314.504588607	13920	2104	27593	0	41029	12081	1740	429
hashtags	20130718	2868.23518472502	0.0619556147472734	46295	260711.041385197	14430	1941	29924	0	43655	14188	1638	834
hashtags	20130719	2139.30357960072	0.0494145376758533	43293	245965.268665003	13224	1946	28123	0	41471	12741	1410	338
hashtags	20130720	1377.5067158372	0.0449651286383939	30635	170501.066836164	9320	1534	19781	0	29350	8865	915	288
hashtags	20130721	830.623223908728	0.0256246559897803	32415	177790.466898356	9780	1571	21064	0	31106	9102	1010	257
hashtags	20130722	2332.98423359733	0.051005339606413	45740	266950.451027241	14349	2304	29087	0	43010	12513	1687	297
hashtags	20130723	2849.48863381841	0.0620587297198887	45916	NaN	14471	2302	29143	0	43578	12892	1692	268
hashtags	20130724	2178.03287318749	0.0499892787052441	43570	266397.132895524	12758	2877	27935	0	38943	12804	1572	2810
hashtags	20130725	2606.52488085913	0.0642650183894852	40559	233632.718280097	12837	2188	25534	0	37626	12079	1784	275
hashtags	20130726	2790.6244161502	0.0668669290302918	41734	243481.125800053	13598	2221	25915	0	37607	11076	2462	350
hashtags	20130727	1656.16538605078	0.0522449648596461	31700	177477.084780915	10384	1574	19742	0	28691	8522	1797	229
hashtags	20130728	1237.34647434797	0.0386441323697794	32019	177609.567756616	10083	1595	20341	0	29215	8874	1783	263
hashtags	20130729	3306.77587343278	0.069369524710667	47669	273400.111339628	15498	2867	29304	0	43024	13149	2841	516
hashtags	20130730	4503.60002834418	0.0930534325456462	48398	271736.556056981	16085	2860	29453	0	43919	14364	2873	596
hashtags	20130731	3205.76368231258	0.0662142658744725	48415	277012.450624984	15643	2355	30417	0	44224	13523	2750	601
hashtags	20130801	3188.79829703136	0.0660083689795143	48309	273775.400050239	15603	2258	30448	0	44386	12673	2824	396
hashtags	20130802	2398.11609323526	0.052197638230748	45943	261765.118310285	14152	2704	29087	0	41571	12424	2703	1098
hashtags	20130803	1889.97261081695	0.0730001008426788	25890	152598.141466725	8335	1759	15796	0	23679	5246	1689	169
hashtags	20130804	1926.96885394434	0.0763730670185226	25231	149982.930508174	8367	1834	15030	0	22969	5011	1683	159
hashtags	20130805	3101.34271220825	0.0704514370915757	44021	247759.397473372	14405	2190	27426	0	40136	12789	2590	342
hashtags	20130806	2774.26032747173	0.0570295672300236	48646	276489.007790552	15557	2455	30634	0	44101	13237	2890	541
hashtags	20130807	2987.39957494278	0.0613391284919365	48703	NaN	15468	2243	30992	0	44552	13259	2923	332
hashtags	20130808	2642.41980460991	0.0545053590059801	48480	272471.059801487	15217	2440	30823	0	44589	12751	2669	266
hashtags	20130809	2717.81804686686	0.0564588900009734	48138	NaN	15156	2284	30698	0	44423	12747	2631	372
hashtags	20130810	1270.36596290585	0.0398034203191457	31916	176049.89868391	10072	1714	20130	0	29614	8198	1711	158
hashtags	20130811	1097.78685616758	0.034374588432101	31936	177579.097258162	9897	1604	20435	0	29392	8593	1737	193
hashtags	20130812	2592.99297403236	0.0517966675462407	50061	281899.077726668	15656	2618	31787	0	45544	13143	2931	668
hashtags	20130813	2827.25095000797	0.0560606549414652	50432	NaN	15915	2441	32076	0	45864	13429	3060	400
hashtags	20130814	3188.43292241656	0.0610787502857469	52202	294070.635020066	16521	2419	33262	0	47971	13571	3028	278
hashtags	20130815	3370.61151614497	0.0637010095089103	52913	300430.722008146	16943	2477	33493	0	48284	13911	3261	380
hashtags	20130816	3147.97198854441	0.0595338613866977	52877	298015.517657646	16799	2656	33422	0	48241	13961	3179	393
hashtags	20130817	1793.7795418926	0.0524236356750328	34217	186116.454620021	11035	1813	21369	0	31354	9851	2016	244
hashtags	20130818	1979.5790207918	0.0564448980865046	35071	NaN	11193	1880	21998	0	32299	9344	2021	222
hashtags	20130819	2725.32217884337	0.0544171993699008	50082	280787.934273671	15765	2441	31876	0	45600	13351	3168	259
hashtags	20130820	3254.92129146805	0.0609547237114562	53399	300688.19881485	17155	2511	33733	0	48668	13749	3207	363
hashtags	20130821	3080.76467485212	0.0575650187759654	53518	304824.068510653	17004	2611	33903	0	48606	13647	3179	573
hashtags	20130822	3337.82988571108	0.0608993027734692	54809	306435.514772774	17356	2810	34643	0	49993	13721	3372	388
hashtags	20130823	3446.54400914947	0.0669257837032403	51498	288206.550846215	16559	2368	32571	0	47399	12954	3050	197
hashtags	20130824	2271.89055976016	0.0597928876660744	37996	208193.934062552	12104	1893	23999	0	35114	9469	2171	247
hashtags	20130825	1672.46220878113	0.0478393080314967	34960	192642.618006072	10875	1750	22335	0	32266	8790	1997	196
hashtags	20130826	2513.83340318802	0.0531443364590931	47302	266533.318192301	14819	2424	30059	0	43290	12072	2702	325
hashtags	20130827	3358.63358603529	0.0619411243574736	54223	303456.628668065	17250	2643	34330	0	49231	13739	3526	362
hashtags	20130828	2972.57438987701	0.0548739065159774	54171	307340.905820447	16865	2448	34858	0	49565	13631	3410	218
hashtags	20130829	3535.00356491478	0.0627519138855517	56333	NaN	17981	2802	35550	0	51468	13295	3493	464
hashtags	20130830	3358.51141720935	0.0629217516713383	53376	295845.955860106	17066	2355	33955	0	49101	12774	3213	283
hashtags	20130831	477.194723048719	0.0120045966906171	39751	213823.673219201	11092	5532	23127	0	34393	10095	2092	152
hashtags	20130901	1341.9592102349	0.0361831107159971	37088	203872.644847421	11516	1900	23672	0	33758	9122	2330	152
hashtags	20130902	2001.64341468153	0.0426162663603979	46969	262083.245260904	14276	2099	30594	0	42705	11442	3017	296
hashtags	20130903	3288.9511371542	0.0591240227431186	55628	314969.016330557	17739	2653	35236	0	50214	13645	3401	357
hashtags	20130904	2150.13149821621	0.0414731019638958	51844	294418.816810602	15742	2337	33765	0	46720	13267	3489	229
hashtags	20130905	2803.92925354368	0.0493658207634584	56799	318915.038381513	17682	2746	36371	0	51468	13858	3754	372
hashtags	20130906	2568.31868454661	0.044227216416914	58071	334163.846606137	17930	4116	36025	0	51235	14127	3670	532
hashtags	20130907	1012.27337934546	0.0266086633374198	38043	204601.151180416	11475	2379	24189	0	34563	9654	2510	173
hashtags	20130908	1881.18333705912	0.0717160358758386	26231	153636.559407146	8601	1478	16152	0	23134	5301	2179	116
hashtags	20130909	2719.92893921893	0.0501813390505688	54202	307438.828494718	17203	2689	34310	0	48677	13600	3824	330
hashtags	20130910	2989.67323740164	0.051356602147278	58214	328021.089122923	18253	2724	37237	0	52435	13843	4030	299
hashtags	20130911	2758.16061805594	0.0475799240638261	57969	319853.551867151	17967	2559	37443	0	52099	13720	4354	282
hashtags	20130912	2552.22872140416	0.0417173984766694	61179	340100.167525393	18746	3101	39332	0	55420	13817	4229	523
hashtags	20130913	2088.92534919438	0.0379694152463716	55016	307520.309568851	16639	2477	35900	0	49680	12759	3792	692
hashtags	20130914	1256.8871440998	0.0343627728927961	36577	202655.203375145	11038	1732	23807	0	32742	8526	2929	174
hashtags	20130915	537.378204671065	0.014400359210844	37317	203119.482661853	11018	1837	24462	0	33377	9263	2827	187
hashtags	20130916	1695.53791536842	0.0328745524152399	51576	291956.345392916	15945	2276	33355	0	45984	12624	3767	266
hashtags	20130917	2640.53300743415	0.0497172526865273	53111	294719.990467085	16465	2301	34345	0	47858	13061	3749	342
hashtags	20130918	2737.76232812297	0.0463407019096967	59079	326284.846246104	18004	2734	38341	0	52921	13572	4185	424
hashtags	20130919	2406.72859141749	0.0374961610229253	64186	366789.365192073	19944	4140	40102	0	56473	15331	4366	371
hashtags	20130920	3109.30357315382	0.0532944289389089	58342	321289.734727202	18212	2538	37592	0	53309	13367	3820	257
hashtags	20130921	1283.09618060902	0.0297157456311869	43179	237914.65356663	13374	2079	27726	0	39011	10159	3108	233
hashtags	20130922	1157.68850024979	0.0283212686902117	40877	224539.401872999	12481	1907	26489	0	36887	9458	2987	203
hashtags	20130923	2976.24160140405	0.0475757153586121	62558	352446.391858235	20441	2737	39380	0	55727	14348	4205	344
hashtags	20130924	3357.2836789761	0.0513118598629981	65429	361584.567847127	20681	2998	41750	0	58997	15015	4457	573
hashtags	20130925	2542.56830435359	0.0432954450218572	58726	327360.228039401	18213	2842	37671	0	52955	13958	3969	414
hashtags	20130926	3196.86178137797	0.0531782184672627	60116	339521.947057764	18776	2640	38700	0	54151	14126	4346	424
hashtags	20130927	3308.28374560825	0.0521293311946843	63463	351032.212992317	19952	2968	40543	0	57571	13723	4168	348
hashtags	20130928	1359.11221481754	0.031868882097628	42647	230359.144266223	12961	1935	27751	0	38627	9705	3064	175
hashtags	20130929	1918.11204743086	0.0435984099882	43995	233560.747047562	13734	2038	28223	0	39801	9720	3129	156
hashtags	20130930	3366.08103874811	0.0507597345771346	66314	354371.270484485	20432	3428	42454	0	59443	15171	4641	416
hashtags	20131001	4109.04766619364	0.068394075570393	60079	326804.260768083	19347	2985	37747	0	53715	12424	4486	419
hashtags	20131002	4385.93929823425	0.0752602106874796	58277	321903.34233037	18930	2743	36604	0	51553	12185	4427	376
hashtags	20131003	4204.35092080852	0.0687187558564368	61182	331840.490202316	19882	2876	38424	0	55045	12431	4583	302
hashtags	20131004	4395.66903723904	0.0762633859127492	57638	315953.902330988	19061	2713	35864	0	51478	11973	4463	477
hashtags	20131005	2928.64982158165	0.0734181454395	39890	213599.563335254	13406	1971	24513	0	35519	8575	3340	112
hashtags	20131006	2583.75104908562	0.0665143789184095	38845	207384.191796374	12766	2071	24008	0	34684	8520	3106	274
hashtags	20131007	4017.96398624623	0.0701093000566433	57310	316038.556790322	18793	3145	35372	0	50709	12251	4524	474
hashtags	20131008	4397.95381943873	0.0757902016171284	58028	318193.136956742	18881	2873	36274	0	51864	12388	4626	294
hashtags	20131009	4634.42801414068	0.078419371453191	59098	321556.17269781	19371	2858	36869	0	53219	11940	4421	255
hashtags	20131010	4996.3769114528	0.0862902302416635	57902	323204.58643008	19485	2827	35590	0	51778	11954	4537	360
hashtags	20131011	4696.53292209272	0.0826141695032933	56849	313470.762537505	18762	2627	35460	0	50946	11367	4403	278
hashtags	20131012	2413.98654824269	0.0623656327858705	38707	205736.336012166	12496	2132	24079	0	34705	8441	2987	186
hashtags	20131013	2385.15648043733	0.063349087154055	37651	200986.420272273	12320	1867	23464	0	33586	8060	3084	192
hashtags	20131014	4817.55254576139	0.0964996603922318	49923	270104.063895622	16634	2239	31050	0	44891	10883	3783	192
hashtags	20131015	4767.49248663989	0.0944413241940511	50481	275251.483687831	16699	2324	31458	0	47190	11203	2454	173
hashtags	20131016	4809.25523024426	0.0974539551002911	49349	270549.493957579	16521	2222	30606	0	46279	11257	2288	241
hashtags	20131017	4424.63481690516	0.0900597357399789	49130	269506.137849074	16235	2205	30690	0	45903	11007	2318	353
hashtags	20131018	3977.00627173054	0.0910049260138335	43701	235802.22734322	14433	1940	27328	0	41312	10357	1847	186
hashtags	20131019	1992.5394113746	0.0680837631167428	29266	152543.944036207	9278	1334	18654	0	27706	7426	1217	218
hashtags	20131020	2273.81805911448	0.078456216241615	28982	153527.220399014	9377	1240	18365	0	27401	7283	1190	59
hashtags	20131021	4165.89364079417	0.0945762268614731	44048	240307.11163017	14878	2424	26746	0	40945	10330	2090	155
hashtags	20131022	4444.5686831418	0.0943905681640749	47087	257970.691805757	15822	2602	28663	0	43755	10820	2256	445
hashtags	20131023	6179.56570272781	0.134954481387373	45790	244992.254450261	16094	2347	27349	0	42798	10425	2200	310
hashtags	20131024	4551.79615302958	0.101263540668066	44950	NaN	15271	2403	27276	0	42066	10692	2066	224
hashtags	20131025	4377.06275422621	0.0993409762426229	44061	240265.23396264	14932	2227	26902	0	41284	10161	2028	394
hashtags	20131026	2830.67049486133	0.0926509064827614	30552	159885.03629107	10380	1579	18593	0	28986	7244	1191	148
hashtags	20131027	2524.88797889011	0.0830828555080656	30390	NaN	10195	1586	18609	0	28864	7114	1201	106
hashtags	20131028	4278.62995568181	0.100010049920102	42782	231104.179995171	14540	2190	26052	0	39935	10133	2018	162
hashtags	20131029	5061.09113677611	0.109856547357849	46070	251910.884062977	15513	2282	28275	0	43017	10577	2161	302
hashtags	20131030	4085.19242353562	0.0882369092301098	46298	253282.841856342	15513	2404	28381	0	43512	10759	2070	224
hashtags	20131031	3718.10310523776	0.0834703462921552	44544	242915.462906239	14833	2337	27374	0	41749	10167	1965	355
hashtags	20131101	3396.97010341923	0.0803237119817274	42291	231898.595523176	13776	2016	26499	0	39968	9753	1812	90
hashtags	20131102	3835.27704106703	0.117125577678028	32745	160227.5423668	11552	1725	19468	0	31333	7368	1151	98
hashtags	20131103	3798.94050878584	0.118277048126836	32119	161722.317055964	11554	1767	18798	0	30343	7351	1304	102
hashtags	20131104	5232.9386499961	0.115502111199314	45306	239574.376590925	15799	2409	27098	0	42279	10076	2156	224
hashtags	20131105	4601.54239557938	0.0957537538617317	48056	253963.33922923	16215	2485	29356	0	44870	10641	2291	207
hashtags	20131106	5107.08424466336	0.111669310461874	45734	248865.542544742	15941	2338	27455	0	42316	10446	2175	636
hashtags	20131107	4601.73993159258	0.102133787544225	45056	241375.209093706	15510	2238	27308	0	42247	10297	2071	204
hashtags	20131108	4878.45944435647	0.109763965448453	44445	238874.663782735	15729	2493	26223	0	41320	10404	2079	399
hashtags	20131109	3337.62646153579	0.110294651912884	30261	156539.372805412	10846	1624	17791	0	28497	7289	1299	80
hashtags	20131110	2382.00070394683	0.0782420412543303	30444	158085.230579188	10197	1745	18502	0	28642	7038	1227	90
hashtags	20131111	3928.72026769165	0.085293855272175	46061	249077.853501581	15310	2706	28045	0	42972	10355	2090	164
hashtags	20131112	3851.35477710105	0.0893047066062479	43126	234253.252415504	14263	2042	26821	0	40103	10331	2025	243
hashtags	20131113	3850.88128229149	0.101727150503011	37855	204833.51917082	12750	1726	23379	0	35330	9783	1635	375
hashtags	20131114	4791.37557031866	0.103160133710517	46446	251702.607843203	16019	1995	28432	0	43252	10431	2202	229
hashtags	20131115	4347.29036761319	0.102154581436535	42556	235698.839131777	14459	1865	26232	0	39178	9757	1944	277
hashtags	20131116	3718.02368690706	0.116362784392434	31952	170639.92853818	11282	1363	19307	0	30048	7307	1422	253
hashtags	20131117	3593.25800526526	0.10020239836211	35860	192929.508507686	12456	1677	21727	0	33558	8128	1680	221
hashtags	20131118	5276.59141028638	0.103334927644016	51063	283080.86226907	17323	2316	31424	0	47298	11096	2622	394
hashtags	20131119	5026.48738185335	0.0938740756719273	53545	297115.024550085	17930	2727	32888	0	49810	11463	2707	369
hashtags	20131120	5770.5307102099	0.111204846894643	51891	288563.836684387	18639	2422	30830	0	47630	11188	2438	273
hashtags	20131121	5797.92244212453	0.113504481942885	51081	280284.375425347	17849	2378	30854	0	47762	11553	2391	250
hashtags	20131122	5386.2247465818	0.108709402114796	49547	271381.685181056	17109	2384	30054	0	46264	10663	2378	222
hashtags	20131123	3716.41233056793	0.103308287390002	35974	190679.206118734	12560	1698	21716	0	33797	8087	1573	156
hashtags	20131124	3349.36736109358	0.101244403636224	33082	176863.973607158	11370	1525	20187	0	31131	7763	1443	197
hashtags	20131125	5010.92175908462	0.0977359422485784	51270	283824.329593729	17287	2375	31608	0	47735	11129	2492	283
hashtags	20131126	5825.59139273308	0.111158437504447	52408	NaN	18275	2396	31737	0	48674	11186	2576	374
hashtags	20131127	4998.68265118789	0.102001441684444	49006	270206.430005283	16984	2158	29864	0	45451	10739	2381	198
hashtags	20131128	4465.7853045248	0.0959022742886397	46566	253180.224440186	15739	2303	28524	0	43420	9644	2283	187
hashtags	20131129	4243.28336938419	0.096099725271978	44155	242096.624618814	15041	2009	27105	0	41545	9657	1944	148
hashtags	20131130	3016.17072766607	0.0946309016304105	31873	170676.83719617	10967	1651	19255	0	30048	7311	1374	246
hashtags	20131201	3696.46610279473	0.114459393181444	32295	172572.897047134	11468	1547	19280	0	30377	7427	1487	157
hashtags	20131202	5312.86356404056	0.110063258769045	48271	265707.429420037	16533	2229	29509	0	44878	11269	2337	341
hashtags	20131203	5185.66277503233	0.100153789810772	51777	NaN	17253	2279	32245	0	47170	11518	2525	222
hashtags	20131204	5126.97468707901	0.0998164996316293	51364	285133.223792947	17514	2349	31501	0	47889	11661	2440	264
hashtags	20131205	4714.73706255963	0.093654146886489	50342	281437.3441942	17004	2348	30990	0	47066	11402	2417	220
hashtags	20131206	4456.3589099922	0.0915834462276701	48659	272699.249376067	16308	2465	29886	0	45294	11091	2302	508
hashtags	20131207	3380.0443679428	0.0989242673830134	34168	NaN	11768	1598	20802	0	32324	7965	1479	204
hashtags	20131208	3689.20606546314	0.112458651591622	32805	NaN	11763	1462	19580	0	30922	7927	1318	119
hashtags	20131209	4448.10869618608	0.0992637677397532	44811	248603.707033888	15013	1985	27813	0	41702	10764	2130	276
hashtags	20131210	5449.73836571258	0.104355137883932	52223	286429.508771299	17949	2512	31762	0	48551	11736	2511	477
hashtags	20131211	4827.36706533951	0.0974851484347324	49519	NaN	16646	2247	30626	0	45771	11508	2544	398
hashtags	20131212	5335.98422656098	0.0733650143892782	72732	NaN	16341	2038	54353	0	69446	33002	2330	259
hashtags	20131213	4933.01652344135	0.103149392009061	47824	259022.643409852	16208	2078	29538	0	44559	10732	2266	377
hashtags	20131214	4076.99779910691	0.114297667482672	35670	184997.664779322	13846	1442	20382	0	32845	7923	1438	254
hashtags	20131215	3700.58954002159	0.103267463095342	35835	188870.026250183	14879	1176	19780	0	30751	7857	1541	67
hashtags	20131216	4618.66628260815	0.0969941258055389	47618	257052.635969378	16083	2029	29506	0	44477	10977	2263	262
hashtags	20131217	5306.74311700364	0.107596016240621	49321	267547.33798036	17039	2132	30150	0	46222	11377	2256	258
hashtags	20131218	4970.39223416356	0.102600780987606	48444	NaN	16471	2169	29804	0	45553	11006	2163	275
hashtags	20131219	4563.94600104886	0.0961154494366284	47484	257556.988374361	15915	2150	29419	0	44653	10777	1990	364
hashtags	20131220	4466.11330999436	0.0967822413642431	46146	250781.486021114	15712	2079	28355	0	43416	10240	1909	285
hashtags	20131221	3156.6523449913	0.0978079055893692	32274	168484.798471571	11048	1442	19784	0	30188	7417	1239	144
hashtags	20131222	2823.8098629352	0.0885068128172762	31905	165463.9939143	10732	1405	19768	0	30421	7666	1175	125
hashtags	20131223	3912.26562055	0.0919321745594042	42556	NaN	14214	1703	26639	0	39886	9701	1932	157
hashtags	20131224	3320.70172790926	0.0847506949086127	39182	NaN	13185	1666	24331	0	36803	8671	1665	138
hashtags	20131225	2622.92218301393	0.0827472453471491	31698	164258.129678516	10625	1475	19598	0	30103	7354	1231	157
hashtags	20131226	3508.0278953937	0.0889797817474624	39425	221600.622992366	15347	1848	22230	0	34387	8462	1561	140
hashtags	20131227	3618.52615793171	0.096873776080414	37353	201052.505915482	13087	1635	22631	0	34851	8774	1564	146
hashtags	20131228	4808.07449786742	0.1467128798324	32772	171660.590081273	12027	1495	19250	0	30665	7684	1506	81
hashtags	20131229	2812.93663362405	0.0899966929109307	31256	165799.728709037	10952	1365	18939	0	29035	7625	1364	101
hashtags	20131230	3637.07419240193	0.087354073215533	41636	223030.349101177	13880	2374	25382	0	38689	9553	1912	158
hashtags	20131231	3612.12300884317	0.0917108365623108	39386	207419.599204086	13382	2496	23508	0	37104	8912	1679	173
hashtags	20140101	2614.02014494979	0.0782828265737238	33392	NaN	10973	2254	20165	0	31298	8009	1408	83
hashtags	20140102	4225.74609455173	0.0923337432712436	45766	NaN	15257	2237	28272	0	42602	10342	2206	134
hashtags	20140103	4662.80681451839	0.0973446099064381	47900	NaN	16138	2015	29747	0	44887	10579	2232	203
hashtags	20140104	2957.30091150038	0.0879180935131069	33637	NaN	11173	1471	20993	0	31809	8025	1361	90
hashtags	20140105	3070.14098691097	0.0870369390177177	35274	NaN	11859	1462	21953	0	33267	9029	1440	111
hashtags	20140106	5412.43408535306	0.102011687154439	53057	NaN	19130	2305	31622	0	47551	11321	2843	329
hashtags	20140107	5423.12499337274	0.100659384389575	53876	NaN	18487	2476	32913	0	49126	12051	2930	384
hashtags	20140108	4716.4455398774	0.092255017993064	51124	NaN	17070	2149	31905	0	47225	11924	2597	373
hashtags	20140109	4876.96297827377	0.0915122619907638	53293	NaN	17820	2286	33187	0	49353	12027	2680	279
hashtags	20140110	5117.57620442141	0.0948894200923646	53932	NaN	18115	3158	32659	0	49194	12147	2727	650
hashtags	20140111	3038.42311421902	0.0818739218619553	37111	197732.680647071	12174	3002	21935	0	34311	8181	1764	243
hashtags	20140112	3488.29140691191	0.100149045589042	34831	184208.189710967	12048	1676	21107	0	32684	8297	1506	185
hashtags	20140113	5125.00777664053	0.0990358804351878	51749	NaN	17513	2631	31605	0	47153	11547	2748	337
hashtags	20140114	4507.97054778712	0.0915286800086721	49252	NaN	16718	2436	30098	0	44972	11251	2604	628
hashtags	20140115	4785.53079696773	0.0995036968638028	48094	NaN	16367	2682	29045	0	43606	10235	2797	346
hashtags	20140116	5588.96787451028	0.107345968971675	52065	NaN	19181	2799	30085	0	46750	11290	3225	361
hashtags	20140117	4995.81277080203	0.0998902839422156	50013	281679.159952345	17163	2689	30161	0	45869	10140	2733	282
hashtags	20140118	3935.31760013977	0.113944974958444	34537	184754.476171475	12622	1924	19991	0	31752	7936	1772	250
hashtags	20140119	3789.47650641125	0.12177372365472	31119	NaN	11162	1822	18135	0	28728	7002	1642	168
hashtags	20140120	4735.92131325778	0.100599471360915	47077	NaN	16069	2455	28553	0	42964	10522	2640	209
hashtags	20140121	5118.03682562843	0.0976128476050585	52432	NaN	18002	2825	31605	0	47453	10727	3048	313
hashtags	20140122	5379.43470920357	0.100467553959427	53544	NaN	18560	2904	32080	0	48865	11662	2999	414
hashtags	20140123	5476.16576238703	0.10297803156168	53178	299936.151892775	18070	3185	31923	0	48075	10820	2983	378
hashtags	20140124	5221.63055439384	0.100182854404057	52121	NaN	17983	2680	31458	0	47689	10968	2916	518
hashtags	20140125	3580.3470114287	0.103177055745618	34701	NaN	12130	1884	20687	0	32007	7053	1978	244
hashtags	20140126	3011.27544556331	0.0924044263398585	32588	175039.852254305	11098	1756	19734	0	30031	7641	1784	112
hashtags	20140127	6514.85135951208	0.114133448249191	57081	NaN	20323	4127	32631	0	51743	10866	3239	518
hashtags	20140128	6897.60701039988	0.117252401285122	58827	326867.867925797	21609	3694	33524	0	52089	12224	3373	1972
hashtags	20140129	7379.60713565019	0.131741058548454	56016	NaN	20175	2940	32901	0	51166	11044	3063	307
hashtags	20140130	7178.49053611563	0.125803798323121	57061	306241.993983843	20370	2843	33848	0	52425	11585	3230	425
hashtags	20140131	11945.6440793024	0.183184494629778	65211	312795.856059271	25083	3280	36848	0	60978	10722	2889	312
hashtags	20140201	6297.69088252526	0.141397222266446	44539	217840.429374466	16688	2637	25214	0	41303	7736	2024	205
hashtags	20140202	3593.46275297231	0.105013669393387	34219	187091.773696181	12038	1960	20221	0	31566	7370	1887	167
hashtags	20140203	6556.63515480299	0.121723478228961	53865	300703.559120581	19371	2745	31749	0	49192	11456	3297	292
hashtags	20140204	7419.41938254176	0.128459223687895	57757	320981.813173472	21226	2972	33559	0	52456	11326	3370	379
hashtags	20140205	6130.98938712012	0.106722416570118	57448	329900.01574931	20697	4105	32646	0	51495	11099	3282	441
hashtags	20140206	6356.30421962552	0.105698819669175	60136	336222.715666135	21475	3474	35187	0	54963	11758	3153	401
hashtags	20140207	5873.46122003197	0.0939979390258777	62485	339168.959459209	21080	4055	37350	0	57633	11973	3096	557
hashtags	20140208	3745.50956611331	0.089398037236874	41897	225152.47812428	14591	2331	24975	0	38167	8443	2050	157
hashtags	20140209	3914.58924074305	0.105582836356216	37076	199569.87077363	13355	2137	21584	0	34019	7962	1958	181
hashtags	20140210	6292.57127579613	0.110888175159852	56747	316846.336476331	20066	2947	33734	0	50698	11896	3221	338
hashtags	20140211	6057.38946416543	0.107187667471783	56512	316248.193559571	20268	2737	33507	0	50880	11759	3189	361
hashtags	20140212	6967.88878056251	0.12166097079885	57273	321434.800148296	20748	2807	33718	0	51658	12121	3382	554
hashtags	20140213	6675.35316489101	0.116732590100394	57185	317803.111853861	20405	2863	33917	0	52383	11795	3233	386
hashtags	20140214	6644.2345455159	0.106304350989023	62502	338473.813063901	21917	3518	37067	0	58478	11365	2826	310
hashtags	20140215	4375.26857299304	0.102429323960975	42715	NaN	15339	2362	25014	0	39933	8340	2020	215
hashtags	20140216	4324.4621170097	0.110281338255418	39213	NaN	13748	1785	23680	0	34656	7805	2125	256
hashtags	20140217	5789.33372124051	0.103355120527734	56014	NaN	19641	3292	33081	0	50937	10956	3213	670
hashtags	20140218	6190.46683249817	0.101222539243229	61157	NaN	21249	3298	36610	0	55788	11864	3428	526
hashtags	20140219	6841.00364489343	0.110572397240838	61869	NaN	21910	3603	36356	0	56509	11787	3443	569
hashtags	20140220	6806.11291122563	0.105785183344871	64339	NaN	22526	3397	38416	0	59397	11865	3226	440
hashtags	20140221	7060.25048156349	0.107035118425207	65962	NaN	23126	3627	39209	0	61329	11523	3119	390
hashtags	20140222	4684.17564379206	0.106905597128721	43816	NaN	15505	2345	25966	0	40618	8000	2238	164
hashtags	20140223	4575.88117639347	0.106900623207417	42805	NaN	15212	2591	25002	0	39592	7730	2221	150
hashtags	20140224	6806.55375299864	0.109526973256073	62145	NaN	21543	3435	37167	0	57014	11806	3330	309
hashtags	20140225	7072.26798700649	0.107553196468862	65756	357483.781434192	23064	3577	39115	0	60437	11902	3593	308
hashtags	20140226	7364.326305208	0.106166224161808	69366	377536.658759124	24289	3750	41327	0	63721	12193	3680	581
hashtags	20140227	6833.93837998239	0.100177935148823	68218	NaN	23495	3844	40879	0	63096	12042	3562	460
hashtags	20140228	7038.57338878567	0.0930154668074384	75671	442435.639847128	25305	3817	46549	0	62973	11674	3585	399
hashtags	20140301	4580.82321610243	0.0921602095584434	49705	269708.299376025	16953	4631	28121	0	44274	8393	2616	280
hashtags	20140302	4264.8824803343	0.0968279180932276	44046	241766.604689124	14795	2473	26778	0	38851	8184	2391	175
hashtags	20140303	6122.19523696313	0.0961551003135406	63670	351267.190930008	21715	3436	38519	0	58397	11550	3548	415
hashtags	20140304	7640.94819063557	0.103836982450949	73586	397279.51695281	25551	4048	43987	0	67670	13149	3932	457
hashtags	20140305	7119.94101413358	0.0979817385590728	72666	398991.07696979	25019	3858	43789	0	66779	13234	3839	490
hashtags	20140306	7178.33032054727	0.0996671940983751	72023	402889.264130233	24304	3741	43978	0	64688	12989	3769	422
hashtags	20140307	7006.07452404181	0.0958436438807892	73099	397152.004306299	25269	4422	43408	0	67551	12900	3675	689
hashtags	20140308	4594.47414967929	0.0957261886340381	47996	254279.189046454	16631	2595	28770	0	44732	9154	2373	371
hashtags	20140309	4345.98018623166	0.103083021495058	42160	225684.381159122	14903	2264	24993	0	38849	8676	2256	212
hashtags	20140310	6503.29836145554	0.103653087477974	62741	341864.481639211	21749	3375	37617	0	57703	12184	3503	358
hashtags	20140311	6228.42038612899	0.094570610175053	65860	358243.905678031	22378	3808	39674	0	60674	12604	3389	375
hashtags	20140312	6644.04299410952	0.0983719720774284	67540	373849.139926289	23154	3500	40886	0	62176	12301	3484	355
