Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
OneMonthBefore_Revised+DeltaIJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,49.14833537,48.09308951,61.07361931,48.09981564,8,5,9,8,24.21997562,-125.5800244,193.0585847
OneMonthBefore_Revised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,41.40241846,18.56150238,58.07777788,18.70745685,9,6,9,7,117.1709784,-32.62902156,211.9845477
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,36.59001135,14.87526014,53.90653375,14.87896041,9,7,10,9,174.9198637,25.11986374,207.5729472
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,40.12182969,16.97520501,55.68103005,17.18745615,8,6,10,9,132.5380438,-17.26195622,206.3625999
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,39.05034724,20.05726035,55.46719958,20.07060388,9,6,10,9,145.3958331,-4.404166939,208.3825507
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,47.90852815,35.51589456,60.30655805,35.64789195,7,4,9,8,39.09766216,-110.7023378,204.2896166
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,49.21419715,42.99531312,61.93788844,43.01906462,8,3,9,5,23.42963424,-126.3703658,201.8045973
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,41.45728575,18.87004922,56.49202012,19.44763822,8,7,9,9,116.512571,-33.287429,207.3480816
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,39.59891334,27.543312,54.03795637,28.47501097,11,4,11,7,138.81304,-10.98696002,224.1775849
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,47.07084666,27.40617498,63.75717757,27.41207976,6,6,9,8,49.14984008,-100.6501599,208.188055
TwoMonthBefore_UnRevised+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,49.43604797,49.25873606,60.36436605,49.56859609,7,4,9,8,20.76742438,-129.0325756,169.0562125
TwoMonthBefore_UnRevised+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.23015019,31.87965843,58.68932923,31.912727,7,6,9,9,59.2381977,-90.5618023,160.7363562
TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,39.32011738,25.95367581,52.64656534,26.22532814,8,6,10,8,142.1585914,-7.641408599,198.8052152
TwoMonthBefore_UnRevised+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,43.49480836,15.77617586,63.54816032,15.88902121,8,6,9,7,92.06229963,-57.73770037,184.0901147
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,41.94390311,32.45592185,58.83924961,35.08613209,8,6,9,9,110.6731627,-39.12683728,230.9356318
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,44.39625357,44.04818105,57.90523618,44.38795583,7,5,9,9,81.24495718,-68.55504282,273.3887287
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,47.54270092,41.7892971,58.21148746,41.93211449,8,5,9,8,43.48758898,-106.312411,297.755834
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,41.23525907,27.19039344,53.42937499,27.71438071,7,5,9,8,119.1768911,-30.62310886,344.9797531
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,48.15311607,26.32856538,70.75671768,28.12490838,8,6,9,9,36.16260712,-113.6373929,328.8250382
TwoMonthBefore_UnRevised+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,48.80614885,38.56836294,60.20558742,38.5851853,6,5,9,7,28.3262138,-121.4737862,164.7916642
TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,43.76247549,34.28382446,61.40175204,37.41151337,9,6,9,7,88.85029414,-60.94970586,231.3204853
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,42.32588048,34.44051005,55.76168365,34.52454601,8,5,9,7,106.0894343,-43.71056572,224.0259447
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,49.64599148,47.67060611,57.79724521,49.10538223,8,4,10,6,18.24810227,-131.5518977,151.5312163
TwoMonthBefore_UnRevised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,45.18530374,30.92759821,57.66699865,30.92791849,8,5,9,7,71.77635514,-78.02364486,226.9709885
TwoMonthBefore_UnRevised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,46.45830598,28.69604819,58.42120752,28.72918346,8,5,9,8,56.50032819,-93.29967181,204.5851281
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute,49.25238051,41.64054538,61.09039693,43.04907624,9,5,9,7,22.97143388,-126.8285661,227.5724316
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opening_Absolute,47.21089396,40.46569765,60.03408615,42.22688753,9,6,9,7,47.46927253,-102.3307275,225.8036966
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opening_Absolute,49.26100252,36.46774018,62.32274321,39.48458108,8,5,9,7,22.86796972,-126.9320303,221.1861379
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta,47.82122908,36.69392783,60.75791716,38.12306833,9,5,9,7,40.145251,-109.654749,229.1350398
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opening_Absolute,46.76649772,37.15197378,59.67758906,37.55764592,9,6,9,7,52.80202734,-96.99797266,224.6130432
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_Absolute,49.25173483,37.6440264,62.84367945,38.23335657,8,5,9,7,22.97918204,-126.820818,227.9740511
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_allold_Absolute,47.4197583,35.34420429,60.15362913,36.94882964,8,5,9,7,44.96290045,-104.8370996,227.8884547
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute,48.67917544,35.5987357,62.27149118,36.62709141,8,5,9,7,29.84989476,-119.9501052,226.301905
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_opportunity_Absolute,49.84528293,35.31735121,62.58291467,35.59287777,8,5,9,7,15.85660483,-133.9433952,228.6432415
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute,44.82365887,21.35040197,60.9208477,21.37676153,8,5,9,7,76.11609352,-73.68390648,227.3909555
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.93588973,20.40841078,61.84590798,20.88573672,8,5,9,8,62.76932325,-87.03067675,244.8822914
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.69234077,37.91886115,60.24527748,37.96000185,7,4,9,6,41.69191071,-108.1080893,231.3372949
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.85299672,23.80502388,62.21214796,23.81726477,9,6,9,7,51.76403934,-98.03596066,227.5432727
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,46.19457956,35.80394071,60.53840326,38.24840562,9,6,9,7,59.6650453,-90.1349547,224.058404
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.98935946,36.53560154,59.9524157,36.94457748,9,6,9,7,50.12768651,-99.67231349,224.6093266
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,48.63465233,40.32694699,61.05285936,41.85886911,8,5,9,7,30.38417209,-119.4158279,233.6672418
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,45.54938778,19.81977858,61.80423536,19.94000121,8,5,9,7,67.40734669,-82.39265331,229.57107
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,49.23363555,49.414944,60.6643809,49.80502099,7,4,9,6,23.19637337,-126.6036266,230.3859115
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.41073987,20.97006225,62.04678159,21.0051319,9,6,9,7,57.07112156,-92.72887844,229.8703349
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,47.80136814,41.69325963,60.49354256,43.58482852,9,6,9,7,40.38358232,-109.4164177,225.5981056
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta,48.3590323,38.67524403,61.59465998,40.48889333,8,5,9,7,33.69161246,-116.1083875,225.0903497
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,49.00840975,37.26918558,62.69752162,38.19835822,8,5,9,7,25.89908298,-123.900917,226.4297014
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.17205125,31.22759909,61.16160917,32.43265191,8,5,9,7,35.935385,-113.864615,228.2596135
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.18222485,33.87499251,62.44794879,34.95954977,8,5,9,7,23.81330184,-125.9866982,225.3558928
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.49270442,31.01005292,59.99953593,32.95511301,8,5,9,7,56.087547,-93.712453,217.5143698
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,43.46014737,20.71230767,59.16955821,20.71507932,8,5,9,7,92.47823157,-57.32176843,218.2263172
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.56808045,27.69133746,61.77015571,27.78011179,8,5,9,7,43.18303464,-106.6169654,226.1781484
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,46.75939527,33.85634914,61.72873082,35.53516641,8,6,9,8,52.88725677,-96.91274323,224.0444516
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,46.79316981,29.62214095,60.47916541,32.29254471,7,5,9,7,52.48196229,-97.31803771,219.4098149
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,40.46557302,19.1714759,56.97100326,19.23918216,9,7,9,8,128.4131237,-21.38687629,227.0610881
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,38.11135836,15.18922102,54.78915371,15.25722279,9,6,10,9,156.6636997,6.863699712,207.8332138
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,41.46399354,19.71467827,56.85860779,19.74295906,8,6,10,9,116.4320775,-33.36792252,205.9558905
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,40.41693341,20.89504693,56.55401548,20.9172838,8,6,9,9,128.9967991,-20.80320089,208.0712446
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.33317181,39.29380684,61.89746901,39.39721798,7,4,9,8,22.00193833,-127.7980617,204.1707875
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,42.1137195,21.02569309,56.40624524,21.99501484,8,6,9,8,108.635366,-41.164634,204.1087069
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,39.2356789,25.15436781,53.55145191,25.33033199,10,4,11,7,143.1718533,-6.628146748,218.4083871
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,48.08183588,27.24989651,63.72787716,27.73478043,7,5,9,8,37.0179694,-112.7820306,205.8814794
TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.84679275,32.5720914,59.6061982,32.66490282,7,6,9,9,51.83848702,-97.96151298,163.1299954
TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,38.60113439,22.00271406,52.56348922,22.00669186,7,6,9,8,150.7863873,0.98638728,195.1022877
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,44.40613992,13.93651005,64.91174731,13.93678998,8,7,9,7,81.12632096,-68.67367904,186.5122173
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,43.29970907,33.29151336,60.75657578,35.90367824,9,6,9,8,94.40349116,-55.39650884,230.1598773
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,44.81442052,46.2775397,57.66770986,46.9714656,7,5,9,9,76.22695381,-73.57304619,271.9099275
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,49.66162732,37.8754838,59.37991621,38.22038489,8,4,9,7,18.06047216,-131.7395278,302.849594
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,42.42377407,26.64009886,54.92929647,27.06240647,7,5,9,8,104.9147111,-44.88528886,345.1584342
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,47.4513388,27.70712551,70.16274019,28.50045495,8,6,9,9,44.58393443,-105.2160656,325.8898574
TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,49.58836561,38.51910283,60.85074402,38.52126887,6,5,9,7,18.93961272,-130.8603873,176.7134744
TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,45.42618907,35.82322378,63.6826736,37.6236818,9,5,9,6,68.88573121,-80.91426879,230.0671975
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,49.69237874,36.99587223,66.94349098,40.20575778,9,5,9,6,17.69145516,-132.1085448,250.3716138
TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,45.876489,32.82998696,57.99050235,32.8375304,8,5,9,7,63.48213205,-86.31786795,224.4139832
TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,47.00702188,28.84539877,58.9659135,28.90093058,8,5,9,7,49.91573739,-99.88426261,208.458032
TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,36.94849928,12.36916749,55.24047555,13.62037121,8,8,9,9,170.6180087,20.81800865,200.4112673
TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,41.69703249,28.54074727,58.22818876,32.05418793,7,8,9,10,113.6356101,-36.1643899,198.6893125
TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,39.69712872,18.40110824,56.47298937,18.50425918,7,5,9,9,137.6344553,-12.16554468,202.5066876
