"MonthId","NumTweets_Lag_0_all","NumDistinctTweets_Lag_0_all","NumDistinctUsers_Lag_0_all","NumPopularTweets_Lag_0_all","NumVerifiedTweets_Lag_0_all","NumTweets_Lag_1_all","NumDistinctTweets_Lag_1_all","NumDistinctUsers_Lag_1_all","NumPopularTweets_Lag_1_all","NumVerifiedTweets_Lag_1_all","NumTweets_Lag_2_all","NumDistinctTweets_Lag_2_all","NumDistinctUsers_Lag_2_all","NumPopularTweets_Lag_2_all","NumVerifiedTweets_Lag_2_all","NumTweets_Lag_3_all","NumDistinctTweets_Lag_3_all","NumDistinctUsers_Lag_3_all","NumPopularTweets_Lag_3_all","NumVerifiedTweets_Lag_3_all","NumTweets_Lag_0_allold","NumDistinctTweets_Lag_0_allold","NumDistinctUsers_Lag_0_allold","NumPopularTweets_Lag_0_allold","NumVerifiedTweets_Lag_0_allold","NumTweets_Lag_1_allold","NumDistinctTweets_Lag_1_allold","NumDistinctUsers_Lag_1_allold","NumPopularTweets_Lag_1_allold","NumVerifiedTweets_Lag_1_allold","NumTweets_Lag_2_allold","NumDistinctTweets_Lag_2_allold","NumDistinctUsers_Lag_2_allold","NumPopularTweets_Lag_2_allold","NumVerifiedTweets_Lag_2_allold","NumTweets_Lag_3_allold","NumDistinctTweets_Lag_3_allold","NumDistinctUsers_Lag_3_allold","NumPopularTweets_Lag_3_allold","NumVerifiedTweets_Lag_3_allold","NumTweets_Lag_0_opening","NumDistinctTweets_Lag_0_opening","NumDistinctUsers_Lag_0_opening","NumPopularTweets_Lag_0_opening","NumVerifiedTweets_Lag_0_opening","NumTweets_Lag_1_opening","NumDistinctTweets_Lag_1_opening","NumDistinctUsers_Lag_1_opening","NumPopularTweets_Lag_1_opening","NumVerifiedTweets_Lag_1_opening","NumTweets_Lag_2_opening","NumDistinctTweets_Lag_2_opening","NumDistinctUsers_Lag_2_opening","NumPopularTweets_Lag_2_opening","NumVerifiedTweets_Lag_2_opening","NumTweets_Lag_3_opening","NumDistinctTweets_Lag_3_opening","NumDistinctUsers_Lag_3_opening","NumPopularTweets_Lag_3_opening","NumVerifiedTweets_Lag_3_opening","NumTweets_Lag_0_posting","NumDistinctTweets_Lag_0_posting","NumDistinctUsers_Lag_0_posting","NumPopularTweets_Lag_0_posting","NumVerifiedTweets_Lag_0_posting","NumTweets_Lag_1_posting","NumDistinctTweets_Lag_1_posting","NumDistinctUsers_Lag_1_posting","NumPopularTweets_Lag_1_posting","NumVerifiedTweets_Lag_1_posting","NumTweets_Lag_2_posting","NumDistinctTweets_Lag_2_posting","NumDistinctUsers_Lag_2_posting","NumPopularTweets_Lag_2_posting","NumVerifiedTweets_Lag_2_posting","NumTweets_Lag_3_posting","NumDistinctTweets_Lag_3_posting","NumDistinctUsers_Lag_3_posting","NumPopularTweets_Lag_3_posting","NumVerifiedTweets_Lag_3_posting","NumTweets_Lag_0_opportunity","NumDistinctTweets_Lag_0_opportunity","NumDistinctUsers_Lag_0_opportunity","NumPopularTweets_Lag_0_opportunity","NumVerifiedTweets_Lag_0_opportunity","NumTweets_Lag_1_opportunity","NumDistinctTweets_Lag_1_opportunity","NumDistinctUsers_Lag_1_opportunity","NumPopularTweets_Lag_1_opportunity","NumVerifiedTweets_Lag_1_opportunity","NumTweets_Lag_2_opportunity","NumDistinctTweets_Lag_2_opportunity","NumDistinctUsers_Lag_2_opportunity","NumPopularTweets_Lag_2_opportunity","NumVerifiedTweets_Lag_2_opportunity","NumTweets_Lag_3_opportunity","NumDistinctTweets_Lag_3_opportunity","NumDistinctUsers_Lag_3_opportunity","NumPopularTweets_Lag_3_opportunity","NumVerifiedTweets_Lag_3_opportunity","NumTweets_Lag_0_hiring","NumDistinctTweets_Lag_0_hiring","NumDistinctUsers_Lag_0_hiring","NumPopularTweets_Lag_0_hiring","NumVerifiedTweets_Lag_0_hiring","NumTweets_Lag_1_hiring","NumDistinctTweets_Lag_1_hiring","NumDistinctUsers_Lag_1_hiring","NumPopularTweets_Lag_1_hiring","NumVerifiedTweets_Lag_1_hiring","NumTweets_Lag_2_hiring","NumDistinctTweets_Lag_2_hiring","NumDistinctUsers_Lag_2_hiring","NumPopularTweets_Lag_2_hiring","NumVerifiedTweets_Lag_2_hiring","NumTweets_Lag_3_hiring","NumDistinctTweets_Lag_3_hiring","NumDistinctUsers_Lag_3_hiring","NumPopularTweets_Lag_3_hiring","NumVerifiedTweets_Lag_3_hiring","NumTweets_Lag_0_hashtags","NumDistinctTweets_Lag_0_hashtags","NumDistinctUsers_Lag_0_hashtags","NumPopularTweets_Lag_0_hashtags","NumVerifiedTweets_Lag_0_hashtags","NumTweets_Lag_1_hashtags","NumDistinctTweets_Lag_1_hashtags","NumDistinctUsers_Lag_1_hashtags","NumPopularTweets_Lag_1_hashtags","NumVerifiedTweets_Lag_1_hashtags","NumTweets_Lag_2_hashtags","NumDistinctTweets_Lag_2_hashtags","NumDistinctUsers_Lag_2_hashtags","NumPopularTweets_Lag_2_hashtags","NumVerifiedTweets_Lag_2_hashtags","NumTweets_Lag_3_hashtags","NumDistinctTweets_Lag_3_hashtags","NumDistinctUsers_Lag_3_hashtags","NumPopularTweets_Lag_3_hashtags","NumVerifiedTweets_Lag_3_hashtags"
201308,1907882,1722562,851827,114883,32299,1804449,1646128,820440,95774,34720,1626614,1510587,739621,67404,33497,1625011,1534912,757135,50722,35451,197568,161233,97420,14712,9486,189568,158047,99294,13052,8119,170745,148048,94489,9775,6013,171977,152101,96125,7955,6837,89483,83183,40129,3693,1163,84097,78884,40861,3187,877,77473,73430,38705,2256,1012,79765,76456,38644,1652,1147,28947,25341,14134,2095,633,29414,26076,15135,1829,814,27951,24891,15412,1904,643,28437,24774,16242,1622,1689,32745,25712,19078,3124,1449,32720,26553,19414,2755,1379,28817,24693,17836,1890,896,27589,24740,17995,1501,557,49077,29063,26480,6103,6301,46066,28737,26189,5523,5081,39057,27224,24603,3880,3500,38381,28087,25102,3290,3443,1823273,1663690,806182,106196,25612,1721429,1585385,773483,88234,28956,1552071,1451939,693991,62079,28997,1551001,1475415,710810,46308,30045
201309,2013071,1795671,874127,141757,31270,2028219,1821108,887779,133862,32765,1953648,1765172,868917,120139,30075,1907882,1722562,851827,114883,32299,197398,154351,92813,18598,11968,203171,159810,98561,17498,12975,194652,156561,95693,15264,10397,197568,161233,97420,14712,9486,92513,82983,40086,5359,2522,93167,83629,41920,5025,2797,88083,80802,39794,4229,1604,89483,83183,40129,3693,1163,29579,23003,12424,4381,755,28259,23922,13211,2825,641,27647,24064,13121,2124,670,28947,25341,14134,2095,633,28746,21924,16159,2825,1474,32138,24659,18376,3252,1513,31810,24534,18389,3155,1629,32745,25712,19078,3124,1449,49854,28696,26312,6691,7277,52994,29967,27421,7001,8085,49943,29268,26718,6198,6532,49077,29063,26480,6103,6301,1923119,1738029,829452,130126,20871,1936040,1761084,840907,123180,21945,1868137,1707256,823867,110999,22182,1823273,1663690,806182,106196,25612
201310,2150243,1941951,929300,142026,30857,2106221,1872003,903277,158166,31517,2134183,1897272,912411,158498,32467,2041550,1822056,885468,144757,31623,213825,170796,97341,18973,12153,206886,161323,91627,20277,12514,214425,168139,96639,21072,12165,202922,158547,95069,19212,12364,100321,93903,41511,4016,1338,98093,90669,40151,4865,1153,103630,94366,42541,5408,2249,95152,85460,41091,5466,2567,34838,25729,14939,6582,387,33501,23039,12590,7175,662,32828,23618,12697,6204,732,30328,23478,12656,4576,761,28803,22521,16288,2476,1472,27054,20546,15001,2480,1558,28899,21965,16091,2860,1773,29886,22585,16672,2940,1783,51794,29867,26708,6180,9165,50290,28466,25822,6106,9267,51844,30066,27405,7106,7537,50776,29230,26808,6870,7313,2057305,1882444,883619,129287,20580,2013184,1814373,858714,144652,20663,2038519,1836842,865864,144608,22108,1948769,1762888,839607,132639,20687
201311,2124618,1975463,921370,99144,27632,2119994,1967349,926201,100041,28610,2076225,1903657,906054,117151,28551,2150243,1941951,929300,142026,30857,264613,230906,137179,14051,9950,243057,206358,121569,14766,11191,211300,174341,98951,15709,11196,213825,170796,97341,18973,12153,111070,106151,54176,2590,1374,109284,104418,49026,2657,1200,100550,95196,41334,3063,1446,100321,93903,41511,4016,1338,44224,39251,13009,3414,854,35856,30132,14630,4118,650,31551,24660,14501,5196,295,34838,25729,14939,6582,387,62538,56601,47008,2842,1100,48894,42829,34419,2611,1139,32296,26961,19987,2203,1028,28803,22521,16288,2476,1472,48525,30019,27124,5418,6707,50882,30108,26852,5626,8358,48766,28677,25517,5501,8581,51794,29867,26708,6180,9165,2036034,1912467,875276,89683,19940,2030128,1906399,880727,90076,19111,1990633,1846835,862749,106669,19097,2057305,1882444,883619,129287,20580
201312,2048976,1907025,932016,93639,23950,2099021,1947158,934146,100109,26517,2128149,1973767,927895,101686,27503,2096261,1949743,910534,97671,27019,251943,222432,143621,12419,7322,271833,239437,148416,13635,9019,278243,243333,150355,14345,9949,260942,228428,136646,13659,9363,108117,102647,56050,2427,1383,108428,103425,57144,2500,1635,109987,104912,57767,2657,1319,108585,103830,53686,2506,1307,30491,26570,11428,2710,424,45645,40688,13279,3332,715,47666,42542,13483,3384,841,43859,38996,12796,3327,842,72479,67408,57296,2492,671,72965,67406,56942,2726,614,73285,67273,56939,3001,837,62973,57229,47710,2788,1063,42180,26636,23607,4934,5019,46384,28968,25865,5246,6201,48925,29676,26863,5494,7082,47173,29421,26602,5237,6237,1968860,1848935,889986,85348,18964,2013569,1885330,889706,91099,20509,2038221,1909675,881610,92153,20455,2010091,1888039,865336,88547,19900
201401,2055249,1882090,907997,103824,30669,2047236,1898195,924563,93453,26251,1967416,1834932,904693,86876,22755,2050894,1909489,933082,93377,23875,255653,211664,138333,15560,14274,253369,217781,140022,12867,11252,238698,211282,137585,11262,7865,251397,222012,143529,12346,7318,107901,99666,57643,2782,4073,112342,104711,57139,2482,3281,106116,99875,55074,2271,2317,108108,102610,56117,2440,1366,33012,27323,10892,3454,1042,27964,23629,9445,2692,754,25078,21621,9346,2511,415,30126,26241,11293,2670,418,62892,56165,47831,2800,1508,70159,64519,55120,2465,1430,71128,66335,56639,2219,927,72566,67501,57429,2485,680,54194,29744,26188,6750,8255,44585,25808,22997,5358,6213,37487,24204,21388,4381,4287,41930,26505,23505,4894,5023,1955068,1817456,858850,92620,18634,1960186,1839443,880883,84455,17036,1892755,1781163,865467,79431,16702,1971237,1851762,891301,85151,18853
201402,2237284,2024246,895976,122713,37684,2099214,1898881,881197,117279,35783,2129037,1935861,919325,114613,33786,2041204,1873942,904697,101256,29236,243029,189998,131324,18670,16703,240125,188262,130726,18438,15972,260908,210416,139780,18064,15262,253011,211625,137354,14754,13420,90322,82776,53658,3358,2591,92886,85606,54320,3318,2497,105556,97796,58395,3205,3058,108296,100331,57246,2675,3955,37018,31146,13127,3850,852,32958,26672,12863,3878,980,35676,29286,12205,3837,1126,31975,26575,10412,3275,1046,51464,42148,36484,3396,2248,51597,42508,36248,3313,2030,59050,50804,43311,3241,1895,63833,57424,48919,2683,1484,67069,35475,30863,8384,11541,65346,34984,30265,8220,10932,63288,33960,29528,8050,9751,51085,28441,25091,6314,7531,2125235,1955006,843004,109394,23083,1986879,1828441,827226,104025,21864,2017414,1865008,865074,101556,20923,1945111,1811136,857230,90706,18031
201403,2721973,2501182,1044414,136888,36071,2636900,2409596,1002044,136442,37224,2399607,2179538,927794,127658,37177,2222764,2013227,887601,121321,36536,296970,246251,146035,18207,14111,273211,221110,142588,18469,15249,248295,195203,132627,18038,16609,238719,187422,129107,18140,16046,115497,108502,53569,2993,2242,99298,91653,54834,3088,2827,88999,81649,52717,3071,2490,88070,80904,52481,3292,2350,52711,46702,12867,3843,826,49346,43511,13117,3790,901,41278,35506,13046,3685,1046,37056,31433,12839,3711,789,69743,60634,53818,3696,1482,62609,53496,47204,3640,1693,55327,45406,39539,3478,2114,50873,41871,36277,3310,2182,61994,32166,28693,8018,10142,65050,34151,30356,8298,10550,65756,34225,30128,8106,11687,65459,34735,30273,8124,11213,2612789,2431862,991876,124375,24417,2525538,2339536,948942,123533,24394,2288450,2110905,875800,114850,22627,2113813,1945537,835939,108463,22535
201404,3049116,2823119,1142084,140259,37796,2920263,2702056,1111239,138097,34054,2914339,2688324,1115602,142698,36136,2721973,2501182,1044414,136888,36071,340865,282049,155357,20349,22267,333205,281002,151619,19367,16256,333171,280276,155942,19761,15341,296970,246251,146035,18207,14111,159431,150337,55558,3631,3769,151701,142934,54032,3384,3573,140261,132413,56157,3376,2896,115497,108502,53569,2993,2242,36834,30918,12731,4066,721,46097,40109,12527,4119,602,55061,48742,13261,4204,694,52711,46702,12867,3843,826,83288,68501,60485,4206,7696,75371,67201,59500,3788,1359,76038,67427,59860,3870,1513,69743,60634,53818,3696,1482,64010,33885,29756,8764,10671,62793,32394,28584,8395,11328,64804,33431,29755,8693,10961,61994,32166,28693,8018,10142,2931545,2747131,1086966,126347,24286,2806984,2630283,1057868,124774,20322,2799481,2615213,1060781,129107,23529,2612789,2431862,991876,124375,24417
201405,3170167,2923925,1133368,157804,35096,3128831,2887662,1142146,148991,39836,3038990,2815752,1123701,138161,37825,3065965,2839786,1144875,140482,38138,330112,278883,153827,17877,16402,335841,277977,154739,18862,21974,323614,267661,149945,18585,21523,339216,280364,154898,20345,22463,154388,145458,55014,3652,2242,160717,152302,55680,3685,1928,152917,144660,53013,3427,2956,158724,149625,55328,3646,3766,29056,25109,12267,1687,1348,31165,26045,12661,2519,1478,30454,25095,12114,3057,1305,35918,30038,12613,4037,748,78412,68949,60379,4449,2488,84221,68586,60540,4587,8468,82300,67563,59759,4266,7811,83029,68352,60411,4188,7670,71190,41113,29243,8423,10789,62468,32796,28991,8414,10415,60305,31884,28097,8102,9763,64154,33887,29694,8781,10866,3058895,2851071,1079902,146580,23164,3013931,2812127,1087041,136790,27808,2926279,2742271,1070457,125735,24941,2948540,2763981,1089947,126575,24439
201406,3565777,3310730,1192413,173938,31631,3388582,3135978,1170476,168775,32991,3309559,3062228,1136787,161024,34434,3170167,2923925,1133368,157804,35096,329195,283692,157544,17985,13706,342056,294005,160007,18522,13816,331625,281958,154200,17656,15759,330112,278883,153827,17877,16402,154007,146729,55062,3680,1861,154412,146585,56200,3603,2152,155251,146643,55244,3587,2252,154388,145458,55014,3652,2242,24078,20834,11830,1655,721,26415,23249,12249,1636,614,27279,24030,11971,1677,617,29056,25109,12267,1687,1348,81060,70513,61635,4528,3766,81279,71131,61693,4617,2906,78869,69013,60299,4439,2786,78412,68949,60379,4449,2488,72255,47033,32033,8342,7561,82644,54607,32992,8943,8530,73189,43961,29748,8288,10592,71190,41113,29243,8423,10789,3462614,3240696,1139504,162908,22081,3281209,3063574,1116874,157295,23985,3202118,2991247,1084380,149988,23913,3058895,2851071,1079902,146580,23164
201407,4279526,3996557,1311899,181470,39660,4067901,3788670,1267367,183404,38110,3809223,3535621,1253093,185320,33226,3635979,3374998,1208965,177287,32069,401818,345970,173358,20657,18240,360392,308061,161837,19276,18650,347649,299389,162819,19422,13817,336732,289924,160282,18560,13830,185627,171716,56260,4951,6257,175257,161956,54480,4768,6606,167113,158654,56301,4277,2107,158179,150726,56157,3807,1826,26814,22633,13587,1693,843,24180,20835,12671,1617,747,24596,21193,12710,1718,734,24642,21306,12122,1710,733,80209,70553,62263,4388,2313,80197,70246,61867,4357,3455,82644,72030,62837,4689,3595,81978,71188,62176,4637,3686,112562,82697,44569,10007,9223,83326,56538,36013,8834,8176,75678,48993,34115,9005,7530,74213,48115,32870,8623,7768,4166186,3924538,1258413,169104,24632,3959116,3719138,1215046,171942,22823,3702393,3464074,1198978,173536,23052,3530205,3303369,1154770,165886,22407
201408,4650476,4389033,1395604,168579,38268,4534645,4262546,1367388,174875,39326,4339599,4064383,1315737,173587,42479,4281682,4001452,1311789,179894,40035,485082,431962,235032,21297,14279,450979,394917,203325,21783,16135,422702,365825,181360,20417,19693,402920,347125,173839,20477,18517,173035,161311,60771,4285,5252,182599,171580,60936,4733,3422,184124,169276,55849,4794,7215,185107,171257,56245,4890,6260,27908,24117,12573,2002,806,29738,25181,13501,2041,1016,26734,22646,13166,1724,875,26793,22626,13555,1684,846,94888,85100,73084,4500,2239,88409,78166,68224,4475,1993,79482,69851,62168,4066,2097,79973,70291,62039,4312,2474,193189,162873,92902,10799,7863,153225,121455,64536,10869,9889,135533,105590,53452,10158,9851,114490,84585,45324,9984,9333,4532614,4311581,1338733,156404,25556,4415358,4184050,1310516,161866,26616,4225041,3992289,1262930,161438,25907,4168252,3929486,1258584,167571,24686
201409,4623193,4388152,1470651,148538,36202,4849981,4608496,1480807,154528,34792,4865041,4609803,1462467,163254,35302,4650476,4389033,1395604,168579,38268,472802,423198,240242,19637,14983,527477,477297,269715,20671,12168,522479,469066,262119,21875,13458,485082,431962,235032,21297,14279,200942,193591,84232,4310,1417,179807,170492,71674,4002,3556,172343,162145,66106,4185,4142,173035,161311,60771,4285,5252,26688,22444,12273,1782,1447,26318,22778,12320,1831,610,29712,25676,13275,2065,908,27908,24117,12573,2002,806,104511,94497,78157,4455,2921,105312,95205,79012,4572,2688,105279,94755,79012,4832,2710,94888,85100,73084,4500,2239,143435,114674,70294,9352,9464,220561,190736,111490,10550,7342,219483,188108,108573,11102,7749,193189,162873,92902,10799,7863,4505658,4307713,1409135,136499,24797,4728968,4525990,1418215,142557,24131,4739734,4525272,1400014,150595,23522,4532614,4311581,1338733,156404,25556
201410,6734574,6481812,1776770,168143,34833,6004750,5756788,1662204,161233,35903,5217530,4978635,1549630,155546,36679,4673555,4433922,1482163,150539,37075,538495,488939,303628,19845,15105,499316,451028,274738,19348,15759,474244,425503,251313,19497,15469,474398,423608,241147,20048,15446,359766,348494,194669,6202,2830,320334,310864,165423,5676,2130,262555,254064,125295,5162,1716,204700,197159,86498,4469,1446,26037,21443,12191,1779,1619,26394,21377,12046,1720,2216,26439,21423,11820,1782,2221,27233,22857,12493,1839,1471,99600,90460,74585,4234,2346,99052,89924,74893,4294,2627,100910,91787,76603,4306,2441,105282,94989,78413,4535,3048,56195,30629,26817,7976,8568,56102,30793,26869,7933,8909,86939,60184,42157,8491,9265,140005,110635,68448,9474,9751,6628155,6410877,1718834,156775,23766,5900098,5687005,1604982,149894,24336,5107175,4904313,1490353,143825,25006,4553820,4352298,1419543,138168,25294
201411,4014376,3810469,1395194,119991,32326,4925399,4691618,1540446,143654,34565,5964788,5720390,1678276,159647,34862,6734574,6481812,1776770,168143,34833,361687,311691,172602,16670,15827,428191,374124,218607,18675,16385,488157,438901,264273,18931,15649,538495,488939,303628,19845,15105,174189,164419,65046,3937,1482,239823,227576,110766,5032,2391,305299,294386,155643,5591,2748,359766,348494,194669,6202,2830,21151,18103,10889,1471,635,23053,19424,11568,1640,986,24143,20598,11893,1622,830,26037,21443,12191,1779,1619,113349,101688,76206,3857,4470,111049,98936,74997,4169,4046,105295,95623,75395,4130,2965,99600,90460,74585,4234,2346,55348,29098,25521,7730,9381,57163,30028,26259,8226,9236,56338,30243,26232,7981,9332,56195,30629,26817,7976,8568,3898335,3732760,1341464,108996,19980,4806657,4613373,1484430,131898,21776,5856483,5647614,1622729,148549,23452,6628155,6410877,1718834,156775,23766
201412,3359874,3198922,1226334,93309,27548,3611481,3446153,1278479,96916,28542,3465533,3287135,1262270,99290,28686,4003959,3801074,1394510,118145,32027,291501,252702,142952,13200,13108,313979,273296,152920,13982,13992,313317,267074,151354,14937,14174,361606,311588,172487,16550,15651,143667,137019,54178,2906,2339,153680,147111,57864,3025,2118,148872,140478,57119,3260,1311,173854,164143,64981,3886,1461,18642,15956,9496,1240,543,18959,16353,9793,1246,408,18652,15824,9675,1346,564,21172,18186,10891,1455,632,85110,77883,62621,3039,2132,94206,86366,67368,3237,2652,97461,86647,65951,3494,4142,113618,101671,76108,3842,4611,46453,23346,20781,6290,8332,49492,25013,22203,6737,9005,50701,25663,22875,7124,8330,55393,29225,25596,7705,9088,3274365,3144317,1182982,84427,17068,3518643,3385518,1232431,87552,17551,3363450,3221000,1214615,89197,17629,3887779,3723253,1340872,107224,19890
201501,3835851,3587533,1326036,108925,48192,3468936,3264059,1251499,97862,36744,3417859,3258785,1236936,91243,25252,3314928,3156015,1212169,91954,26829,420132,344347,152553,17193,27212,302759,247436,140202,14345,18598,284098,248712,140186,11764,11406,285241,247999,139910,12789,12717,216683,204307,53692,3745,3880,134727,125115,48663,3165,3396,141575,134625,51593,2823,2507,141094,134599,52716,2837,2349,21903,16973,9625,1551,1088,19551,15789,9013,1390,956,17400,15017,8732,1093,423,18161,15522,9255,1207,540,111517,96815,69412,4070,6262,94153,83951,65894,3324,3981,85724,79324,65809,2781,2030,83589,76875,61961,2960,1966,73114,27673,24483,8108,16807,57284,23864,21123,6744,11086,41722,20981,18393,5297,6895,44600,22416,19997,6040,8100,3700162,3514080,1271788,96875,26870,3360972,3202489,1204371,87827,21094,3338206,3207265,1196531,83572,16033,3232907,3103581,1170324,83393,16634
