Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.84775336,35.42569373,59.34118713,35.45990148,9,6,9,7,62.82695969,-119.9730403,244.7642063
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,47.22108808,38.12920611,59.60097279,38.15564149,9,6,9,7,58.34694305,-124.453057,235.6359769
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,46.96447156,36.94864691,59.17120684,37.00348836,9,6,9,7,61.42634134,-121.3736587,243.0340764
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,48.70986972,41.33429028,60.42182514,41.33811495,9,6,9,7,40.48156335,-142.3184367,253.0642016
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.74828696,34.79277673,59.43709435,35.63753087,9,6,9,7,64.02055643,-118.7794436,240.2764298
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.07150483,30.6067604,59.03779945,32.40491305,9,6,9,7,72.14194203,-110.658058,239.9044281
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.35691335,35.8032346,61.2675861,39.39152522,9,5,9,6,68.71703979,-114.0829602,246.7196929
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,46.29722305,30.2831975,59.82592265,30.80817893,9,6,9,7,69.43332338,-113.3666766,254.7908994
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,47.53236796,35.46553919,59.7355486,35.46890637,9,6,9,7,54.61158453,-128.1884155,240.6587377
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.9948292,34.31698136,59.17904518,34.31709443,9,6,9,7,61.0620496,-121.7379504,245.5175597
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute,48.05421707,40.97515208,60.56809084,41.95753163,9,6,9,7,48.34939519,-134.4506048,251.2122716
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute,48.54726989,36.16194098,60.92554575,36.77909833,8,5,9,7,42.43276133,-140.3672387,256.3161265
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opening_Absolute,46.86876373,39.49310671,59.34047332,40.03431323,9,6,9,7,62.57483524,-120.2251648,247.405837
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta,49.18860876,38.21927072,61.77326735,39.24539786,9,5,9,7,34.73669488,-148.0633051,255.3767193
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_allold_Absolute,46.92783046,36.17966182,59.63705543,36.34113699,9,6,9,7,61.8660345,-120.9339655,245.18469
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opportunity_Absolute,46.22779454,30.76698469,59.99234385,31.47337498,9,6,9,7,70.26646557,-112.5335344,272.7366306
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opening_Absolute,46.63172317,38.01082353,58.96262363,38.13272109,9,6,9,7,65.41932191,-117.3806781,257.0307047
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta,46.99187778,40.30554581,59.3403506,40.42305011,9,6,9,7,61.09746669,-121.7025333,251.2527427
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.88354809,37.27462631,61.10865046,37.27469261,9,6,9,7,50.39742292,-132.4025771,250.0503509
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.99026863,36.07119371,61.3203392,38.10405791,9,5,9,7,49.11677644,-133.6832236,262.9950102
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,49.29327719,37.93932837,61.55612448,38.80088896,8,5,9,7,33.4806737,-149.3193263,259.8904751
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,48.98031508,43.48682217,60.99433076,45.71094875,9,6,9,7,37.23621899,-145.563781,222.6283367
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.02023807,41.46760976,59.67600663,41.84525718,9,6,9,7,48.75714317,-134.0428568,234.4762797
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,46.2600549,33.21519601,60.537825,36.33734218,9,6,9,7,69.87934124,-112.9206588,284.510744
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_allold_Absolute,47.05702186,40.50612575,60.31678587,41.23053898,9,6,9,7,60.31573766,-122.4842623,261.904633
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute,49.61003595,39.36560686,61.9306704,39.92417742,8,5,9,7,29.67956859,-153.1204314,256.4907409
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_opportunity_Absolute,47.29023639,35.77403149,60.45692232,36.19331816,8,5,9,7,57.51716335,-125.2828367,260.2052594
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_opening_Absolute,47.13931878,37.13611007,59.27057423,37.36474913,9,6,9,7,59.3281747,-123.4718253,246.2330334
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opening_Absolute,49.41182181,33.52141159,63.84655322,33.86091422,8,4,9,7,32.05813823,-150.7418618,280.7202607
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta,46.36117023,33.28880653,59.14177683,33.48149186,9,6,9,7,68.66595721,-114.1340428,245.8205177
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.05409972,36.00042233,59.10736061,36.05002028,9,6,9,7,60.35080331,-122.4491967,249.7186506
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.25152414,36.21373504,60.0962052,36.31573432,9,6,9,7,57.98171032,-124.8182897,248.8083359
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.8516147,37.31122214,60.94857364,37.90034494,8,5,9,7,50.78062361,-132.0193764,260.8442073
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.07698775,40.05525381,61.27493954,40.55594367,9,6,9,7,60.07614696,-122.723853,268.7131072
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,43.46974432,28.39423241,60.48688689,29.24166325,10,5,10,7,103.3630682,-79.43693183,259.1824154
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,47.27910627,26.89581436,64.13052876,27.60166307,8,4,9,8,57.65072471,-125.1492753,295.8991435
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,43.1799775,27.22929162,60.5760009,28.49150496,9,6,10,7,106.84027,-75.95972999,256.9918433
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,40.65854686,20.20415177,54.08378993,20.24636171,7,5,9,9,137.0974376,-45.70256238,301.6925567
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,49.1944061,30.34534337,64.53809171,30.99156716,8,5,9,7,34.66712677,-148.1328732,243.0828114
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.90462124,40.04868062,61.85650935,40.69330804,9,6,9,7,50.14454512,-132.6554549,278.6203055
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.45688007,38.49474456,58.97557427,38.55252502,9,6,9,7,67.51743921,-115.2825608,265.5067284
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,46.1865906,41.06750447,55.89050452,41.11145908,8,5,10,8,70.76091282,-112.0390872,273.134583
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.94346028,39.72904348,59.62823309,39.74727565,7,5,9,8,49.6784767,-133.1215233,266.9094628
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,46.99792811,35.61150997,58.76120959,36.05741754,8,5,9,8,61.02486268,-121.7751373,209.508632
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,49.34636515,43.0343557,61.47338808,43.2209381,8,4,9,7,32.84361819,-149.9563818,272.8864376
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.15293715,40.60220889,63.34515999,41.28026771,9,6,9,7,35.16475423,-147.6352458,278.9909461
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,45.18049087,33.94555636,61.33002539,34.96918127,9,5,10,7,82.83410961,-99.96589039,247.8693805
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,43.60870865,41.29863768,52.11762405,41.48407539,6,4,9,7,101.6954962,-81.10450384,288.902719
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,45.73059183,38.95953817,55.16567299,39.02442438,8,5,10,8,76.23289804,-106.567102,230.0338556
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,44.0820269,29.74789674,60.22174604,30.58317272,9,6,10,7,96.01567724,-86.78432276,261.4362385
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute,49.35488259,46.56963314,61.72957972,47.46156034,9,6,9,7,32.74140893,-150.0585911,234.5659513
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute,49.33434851,43.09415952,61.56948215,44.29833086,8,5,9,7,32.98781783,-149.8121822,248.4973601
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute,48.42796536,36.80696153,60.83701328,37.30751531,9,5,9,7,43.86441573,-138.9355843,255.2066603
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,47.09924371,39.81902223,59.60899606,40.40524995,9,6,9,7,59.80907548,-122.9909245,247.1794265
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta,47.102054,36.64839372,60.10323134,36.74023537,9,6,9,7,59.77535197,-123.024648,249.4082177
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,47.71920034,36.98783023,60.02066597,37.22779602,9,5,9,7,52.36959595,-130.4304041,245.228926
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,46.47315117,31.02665171,60.12920632,31.72813398,9,6,9,7,67.32218598,-115.477814,272.4241835
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,47.15828502,39.13823422,59.64889911,39.18469303,9,6,9,7,59.10057974,-123.6994203,251.2795446
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.267749,35.92829024,60.75479235,36.66587935,9,6,9,7,57.787012,-125.012988,259.2467952
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,48.28491745,41.16808004,60.16891095,41.48728698,9,6,9,7,45.58099056,-137.2190094,238.5656301
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.19189164,39.74210346,61.17165503,40.34205903,9,5,9,7,46.69730037,-136.1026996,261.9993431
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.90946596,39.70967027,62.2109292,40.13682783,8,5,9,7,26.08640848,-156.7135915,248.9409542
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,46.74200362,35.28531629,60.00255884,35.49844363,9,5,9,7,64.09595657,-118.7040434,256.342054
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,47.77158367,41.96671358,60.06477499,42.54456012,9,5,9,7,51.74099592,-131.0590041,254.8624872
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,46.95697796,35.99037692,59.43198345,36.49035353,9,6,9,7,61.51626445,-121.2837355,241.3736761
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,48.12420896,37.17584382,61.56220813,37.37660055,9,6,9,7,47.50949254,-135.2905075,243.4470739
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,47.0021517,32.94474162,61.2473334,33.07721274,9,7,9,8,60.9741796,-121.8258204,217.9528292
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.28059484,38.92141161,62.52682665,39.08622932,9,6,9,7,45.63286186,-137.1671381,270.1211978
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,44.20049326,28.3054601,61.15474397,28.89848831,9,5,10,7,94.59408093,-88.20591907,257.818308
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.64926126,43.53941092,61.15145751,45.49833761,9,5,9,7,41.20886488,-141.5911351,233.0860679
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.63320805,41.68756664,59.10790916,41.78033665,8,3,9,5,65.40150341,-117.3984966,203.1427054
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,44.6107594,37.18775951,60.95144645,37.20351855,9,6,10,7,89.67088717,-93.12911283,251.2374556
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.48693857,39.09713115,62.46925979,39.60529784,9,5,9,7,43.15673713,-139.6432629,280.2467165
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,46.53528123,41.25844045,56.36486075,41.26709432,8,5,10,8,66.57662527,-116.2233747,269.3706624
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.15053535,41.01053299,63.92275997,41.43269159,9,6,9,7,35.19357575,-147.6064243,285.1373142
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,47.57615505,39.62923719,62.97772734,40.7599142,8,4,9,6,54.08613937,-128.7138606,244.5002569
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week1_all_AbsoluteDelta,48.02599242,37.71693806,60.06621827,37.96158357,9,6,9,7,48.688091,-134.111909,240.3530767
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,48.00950804,37.12688113,61.44907768,39.3772813,9,6,9,7,48.88590352,-133.9140965,245.2240535
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_Absolute,47.20221301,35.07057745,59.62421765,35.19562794,9,6,9,7,58.57344388,-124.2265561,243.3994285
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_opportunity_Absolute,46.76932415,33.58939572,62.16593364,33.60781905,9,6,9,7,63.76811016,-119.0318898,240.2664958
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.17496631,33.36914725,64.97828434,34.31626104,8,5,9,6,34.90040423,-147.8995958,241.624829
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.10153628,32.57803497,63.56695554,32.70263978,9,5,9,7,59.78156467,-123.0184353,224.8362522
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,48.89738314,34.94746877,67.14318631,37.46903768,9,5,9,6,38.23140228,-144.5685977,225.9221298
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,42.42225922,21.19722167,60.0118876,21.23832273,9,7,9,8,115.9328893,-66.8671107,226.3907236
TwoMonthBefore_UnRevised+IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,47.26157571,40.44819276,64.41540451,40.55493041,9,6,9,7,57.86109153,-124.9389085,218.9065695
TwoMonthBefore_UnRevised+IJC+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,47.73051832,36.65874433,59.97832879,37.07356835,9,6,9,7,52.23378018,-130.5662198,241.1889163
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,47.20741486,39.2704841,61.35414981,41.88807516,9,6,9,7,58.51102163,-124.2889784,232.5734857
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,46.68841809,34.33196818,59.39710562,34.33828881,9,6,9,7,64.73898293,-118.0610171,237.5685312
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,46.51560891,30.14829896,61.78329052,30.18113364,9,6,9,7,66.81269312,-115.9873069,241.8373253
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,49.33870566,32.65127593,65.45699493,33.35252416,8,4,9,6,32.9355321,-149.8644679,230.1516871
TwoMonthBefore_UnRevised+IJC+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,49.17790141,23.81481648,82.29488881,24.23321696,9,7,9,8,34.86518312,-147.9348169,226.2716585
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,43.72971776,29.71839856,60.00003479,31.88463085,10,7,10,8,100.2433869,-82.55661314,217.4061329
TwoMonthBefore_UnRevised+IJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,44.62714292,27.16836455,65.33190381,27.53970603,9,5,10,8,89.47428496,-93.32571504,184.135844
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta,47.80499091,40.22339668,60.08917339,40.70857602,9,6,9,7,51.34010914,-131.4598909,245.4697448
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute,43.43783357,14.7554747,71.06720654,15.32993433,8,8,9,10,103.7459971,-79.05400286,207.5545935
TwoMonthBefore_UnRevised+IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,49.12856267,41.61543473,61.25310545,41.67394543,8,5,10,8,35.45724802,-147.342752,278.939179
