"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"841","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log","45.9313474437977","36.6139996199727","60.9847257799129","36.6202623388509","5","6","7","8","123","161.6","186.209315236933"
"842","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","46.518727999318","36.9684574903723","63.279566715658","37.214858005407","5","7","7","9","123","179.6","177.798290762597"
"843","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","45.8613515566896","35.7352110399282","62.0088397440727","35.9594519804714","5","6","7","8","123","161.6","186.672594120982"
"844","OneMonthBefore+NumTweets_Week1_hashtags_Log","46.6714901161871","37.8156333206245","61.9657362923756","37.8209640552597","5","5","7","8","123","119.2","182.551792065522"
"845","OneMonthBefore+NumTweets_Week1_hashtags_LogDelta","46.3545327690235","37.525574459465","61.9083082394817","37.5268068759967","5","7","7","9","123","179.6","180.092406645031"
"846","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta","46.8813646561232","38.6305839903524","62.4882832999655","38.6348053096894","5","6","7","9","123","137.2","180.444816429821"
"847","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log","46.7362334422286","38.3637140347603","61.5196936552553","38.3644538945362","5","5","7","8","123","119.2","186.816629600103"
"848","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","46.511261038172","37.7551531205397","62.0144758207126","37.7599283095242","5","6","7","9","123","137.2","180.204632089177"
"849","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","49.0589759477298","43.8034271877373","63.1878832113731","43.8136671803505","5","5","7","9","123","53.4","187.106795166177"
"850","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log","46.6893208853552","37.8320873219981","61.9521276096874","37.8376665515787","5","5","7","8","123","119.2","182.97163557698"
"851","OneMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","46.4884681653461","36.7127022792351","63.3656313869457","36.9689262767394","5","7","7","9","123","179.6","177.245523536512"
"852","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","47.9053648157811","39.0874946319364","63.4159635612547","39.3215662022815","5","6","7","9","123","137.2","184.407005989556"
"853","OneMonthBefore+NumTweets_Week2_hashtags_Log","46.6954677285662","37.7852644894803","61.9348962586142","37.7905377251052","5","5","7","8","123","119.2","183.425510101375"
"854","OneMonthBefore+NumTweets_Week2_hashtags_LogDelta","46.706832537487","37.7662243738227","62.2162313316373","37.7684594639449","5","6","7","9","123","137.2","179.648574465049"
"855","OneMonthBefore+NumTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta","46.8025515475902","37.9311022314994","62.1188623346457","37.9341549353732","5","5","7","8","123","119.2","183.053960793021"
"856","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log","46.3923768112996","38.9626295839042","61.5345063374397","38.9668433731453","5","5","7","8","123","119.2","185.37150898754"
"857","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","46.2001363746988","37.2488422653379","61.6190850743063","37.2490455357731","5","7","7","9","123","179.6","180.451785673945"
"858","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","47.4235765869305","40.7003029807177","62.2974479161795","40.7007711932695","5","5","7","8","123","119.2","183.463741202582"
"859","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log","46.7095303304682","37.8143085153852","61.9354522281379","37.8200801170433","5","5","7","8","123","119.2","183.5843363337"
"860","OneMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","46.4635613977348","37.163396086537","63.382195293023","37.5137046799256","5","7","7","9","123","179.6","176.435394347454"
"861","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","45.6990442787065","35.6878956600985","62.1014854456255","36.0488173235494","5","6","7","8","123","161.6","185.543368180151"
"862","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log","46.7352172360346","37.8390045395757","61.97102315212","37.8435762685043","5","5","7","8","123","119.2","183.388896392834"
"863","OneMonthBefore+NumTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","46.0548825556656","38.0887179633777","61.7999253892627","38.1077723067668","5","6","7","9","123","137.2","179.230488702825"
"864","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","46.765614521307","39.2290107243583","61.9090893302529","39.234096464035","5","5","7","8","123","120.8","184.75246936935"
"865","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log","44.1092614143536","31.9097920997228","57.4928063528146","31.9463187245101","5","5","7","7","123","145.2","205.138197628099"
"866","OneMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta","45.3722614665019","35.472693131387","60.5233520830095","35.5070026225927","5","6","7","8","123","161.6","183.23042906783"
"867","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta","43.8795649219562","31.8114959731082","57.5470953101588","31.9115658363584","5","6","7","8","123","161.6","202.790129676619"
"868","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log","46.4767146606866","37.2375551990375","61.4007418271239","37.2422954206328","5","5","7","8","123","119.2","188.417451619051"
"869","OneMonthBefore+NumDistinctTweets_Month2_hashtags_LogDelta","45.3860637438773","35.315692118788","62.7279699948476","35.6040145469087","5","7","7","9","123","179.6","177.914655311376"
"870","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta","43.7925541101127","31.2505587327802","59.8982212278319","31.6197342423798","7","6","8","8","149","161.6","196.841135248534"
"871","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","43.8762893310754","31.7938917266959","57.6276598340264","31.9077430123555","5","6","7","8","123","161.6","202.477376301521"
"872","OneMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","45.2063433078777","34.8953904019692","62.2318839810764","35.1113760806304","5","7","7","9","123","179.6","179.928104127462"
"873","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","45.5723663651868","29.4996055398386","63.7244197351079","29.506450244934","6","7","7","9","145","179.6","200.88483293962"
"874","OneMonthBefore+NumDistinctTweets_Week1_hashtags_Log","46.0286048010288","36.3099384807035","60.8657080949545","36.3121795695256","5","6","7","8","123","161.6","188.505285448755"
"875","OneMonthBefore+NumDistinctTweets_Week1_hashtags_LogDelta","46.2310677422721","37.3568639040154","61.7678310686947","37.35818432717","5","7","7","9","123","179.6","180.502443974551"
"876","OneMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta","46.5949225751378","38.1397805441557","61.8019543881718","38.1422996568901","5","5","7","8","123","119.2","186.339129735792"
"877","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","44.5141843478725","31.613044944227","56.3817257448343","31.7359187453688","5","5","7","7","123","145.2","214.22397478811"
"878","OneMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","44.905676438059","33.9269905281441","59.6661877110118","34.0876489049726","5","6","7","8","123","161.6","184.866013016179"
"879","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","45.1198954642759","27.8036399015085","55.8858515040659","27.8432177689384","5","4","7","7","123","61.4","220.032487958079"
"880","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","46.0073588643535","36.1839174105585","60.6808981630399","36.1860778075822","5","6","7","8","123","161.6","191.781560421004"
"881","OneMonthBefore+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","45.8558406038927","35.222975387489","63.6154116099566","35.822869556436","5","7","7","9","123","179.6","176.213070079464"
"882","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","44.4523169092413","32.1327846266577","61.019969638373","32.807785135695","6","5","7","7","145","145.2","195.16104591747"
"883","OneMonthBefore+NumDistinctTweets_Week2_hashtags_Log","46.2914692721854","36.6259391116358","61.0447387579081","36.6266245305277","5","6","7","8","123","161.6","189.371911053367"
"884","OneMonthBefore+NumDistinctTweets_Week2_hashtags_LogDelta","46.6642969252264","37.4305062705113","62.1022764145563","37.4305636252529","5","7","7","9","123","179.6","180.255224546953"
"885","OneMonthBefore+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_LogDelta","46.6672917136514","37.390135354741","61.6407019313409","37.3902278236523","5","5","7","8","123","119.2","188.529297314931"
"886","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","41.3558127685653","29.7056881931198","53.6906128610957","29.7118711929485","4","5","6","7","71","145.2","215.280423887782"
"887","OneMonthBefore+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","41.4005577017101","30.9403162252943","55.7846627823747","31.2589762043902","6","6","8","8","127","161.6","187.448210856611"
"888","OneMonthBefore+NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","37.3960547293376","25.7057147453589","49.8049274774139","25.7566423080687","5","6","7","8","124","161.6","215.009221376529"
"889","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","46.2628993000517","36.5234848431689","60.8877529988374","36.5242818187811","5","6","7","8","123","161.6","191.946528421884"
"890","OneMonthBefore+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","45.4551608037209","35.601611008714","63.3021622273563","36.303848505001","5","7","7","9","123","179.6","175.80863406139"
"891","OneMonthBefore+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","43.9289958080768","30.7946960183632","60.752680571003","31.721389232098","6","6","8","8","145","161.6","193.148734742988"
"892","OneMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","45.7322854092078","36.472000246519","60.9459955047601","36.4936534753195","5","6","7","8","123","161.6","186.702312344744"
"893","OneMonthBefore+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","44.2817915536309","37.3353003683979","60.7724502189747","37.3918496258497","6","6","8","9","127","137.2","178.88348674507"
"894","OneMonthBefore+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","47.9429572011092","38.8385759204265","61.63704292445","38.9810485701281","5","4","7","8","123","37","197.946934829678"
"895","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log","41.6485530256866","27.6757016868551","54.3732888575442","27.6887284311378","6","5","7","7","97","145.2","219.316271970414"
"896","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta","45.4422255765176","35.3060601817538","60.5098081090143","35.3273004175734","5","6","7","8","123","161.6","183.190105030043"
"897","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta","42.2596343606664","28.5686319038081","55.0679050411329","28.5693975811161","4","5","6","7","71","145.2","216.226102788783"
"898","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","46.0939332480543","35.9852260433578","60.6301590058454","35.9895389996788","5","6","7","8","123","161.6","193.987649359337"
"899","OneMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","45.709042041312","35.707240833735","62.9521946054447","35.9867693164191","5","7","7","9","123","179.6","177.75193166433"
"900","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","43.4208628287406","29.2931373022135","59.1054608190041","29.7433259241438","7","5","8","7","149","145.2","204.954214241632"
"901","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","41.9876629296131","28.5239792484866","54.8607850373811","28.5240637447449","5","5","6","7","93","145.2","216.783296846076"
"902","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","45.6462334327313","35.1676644295534","62.3173671659784","35.3650307983063","5","7","7","9","123","179.6","180.061903328151"
"903","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","43.5880211522049","24.3565890594008","61.0393595558724","24.3567639001448","6","5","7","7","145","-71.2","214.95213546907"
"904","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","45.1524990047554","33.7143309207122","59.6830275196621","33.7190439502969","5","6","7","8","123","161.6","192.616014787693"
"905","OneMonthBefore+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","46.2499930324798","37.3851004328876","61.7877596764417","37.3862522263116","5","7","7","9","123","179.6","180.47150681601"
"906","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","45.3761440615751","34.2462793503369","59.9900449368112","34.251583076346","5","6","7","8","123","161.6","193.345987251934"
"907","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","40.7439335171788","30.1239399564046","52.153430146579","30.2481572686634","6","6","7","7","146","181.4","238.519671328062"
"908","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","45.0140569350478","33.8434507459436","59.6801230499951","33.967704458357","5","6","7","8","123","161.6","184.8621096962"
"909","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","41.2588115956999","31.7277710591079","51.4773580933974","32.0172049146479","6","6","7","7","146","181.4","247.366312943339"
"910","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","44.8961785113335","32.7381779145432","58.9589788938111","32.7451164966248","5","5","7","7","123","145.2","201.025584687664"
"911","OneMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","46.2055726168898","35.5758302239011","63.8252345107978","36.1731339026295","5","7","7","9","123","179.6","176.123621045777"
"912","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","43.3840476770792","28.0147962503153","58.744289381488","28.7124533667812","7","5","8","7","149","145.2","210.550184864522"
"913","OneMonthBefore+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","45.9377320027993","35.3785417340328","60.3933294060124","35.378546189993","5","6","7","8","123","161.6","192.061326025036"
"914","OneMonthBefore+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","46.6893257637249","37.3843776157114","62.100667220637","37.3845261789009","5","6","7","9","123","137.2","180.196865857346"
"915","OneMonthBefore+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","46.5060987667691","36.7324651863355","61.241088651517","36.7324711211869","5","5","7","8","123","119.2","191.42713982259"
"916","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","36.5726851837872","26.1127539334375","48.8788156214615","26.744923553347","8","6","9","7","296","181.4","239.060766391111"
"917","OneMonthBefore+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","41.2776102098794","30.6980066402956","55.6647326509563","30.9824455162335","6","6","8","8","127","161.6","187.465893291125"
"918","OneMonthBefore+NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","34.0819987239588","28.1652913845527","45.6685370280045","28.6162590685534","7","6","8","7","292","181.4","239.88662058425"
"919","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","45.5813360727585","34.2011552273548","59.5420323545779","34.2013122041071","5","5","7","7","123","145.2","200.374868782742"
"920","OneMonthBefore+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","45.9614601217879","35.8485870273077","63.5030441411622","36.4731975617153","5","7","7","9","123","179.6","175.725318038572"
"921","OneMonthBefore+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","43.3079470192668","29.1821170052069","59.4684446133925","29.9727956770878","6","5","8","7","145","145.2","205.34101493787"
"922","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","45.4760018726893","34.3388949084065","59.9130086067597","34.3409418255402","5","6","7","8","123","161.6","193.712719414112"
"923","OneMonthBefore+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","44.1337294124725","36.7960246769143","60.7149011347796","36.8351945720328","6","6","8","9","127","137.2","178.458206477992"
"924","OneMonthBefore+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","46.3150846177241","36.7447554898713","58.7500141744254","36.7858153634127","6","3","8","7","176","19","215.428963516939"
"925","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log","45.3585390693707","34.6773416560647","59.7713236054502","34.678127913918","5","6","7","8","123","161.6","189.745177317104"
"926","OneMonthBefore+NumDistinctUsers_Month1_hashtags_LogDelta","46.0574580116581","37.0222371132708","61.6125877063825","37.0461022176425","5","7","7","9","123","179.6","180.22836625091"
"927","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta","45.2062655104165","34.780010523238","59.869937400513","34.8144606469685","5","6","7","8","123","161.6","188.687665899342"
"928","OneMonthBefore+NumDistinctUsers_Month2_hashtags_Log","46.5367075552139","37.3441343621126","61.722626011843","37.3523272882775","5","5","7","8","123","119.2","183.10729224788"
"929","OneMonthBefore+NumDistinctUsers_Month2_hashtags_LogDelta","43.9355453061393","31.6314236351341","62.0805383542371","31.785006128458","6","7","7","9","145","179.6","183.201541469474"
"930","OneMonthBefore+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_LogDelta","42.3433728054546","28.2908807500395","60.2357799033402","28.5601989114252","6","6","7","8","145","161.6","192.78482817872"
"931","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","45.1872196023519","34.726767236834","59.9486178319582","34.7739140992768","5","6","7","8","123","161.6","188.61459897941"
"932","OneMonthBefore+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","43.9052606785366","31.4996509098038","62.3072225606567","31.7831731597734","6","7","7","9","145","179.6","183.183222810634"
"933","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","45.0026514032195","25.0922235673793","65.3107602654084","25.1483300891466","6","5","7","8","145","-72.8","195.786555370894"
"934","OneMonthBefore+NumDistinctUsers_Week1_hashtags_Log","46.3212923583738","36.9108261203461","61.4931818651019","36.9154073590441","5","6","7","8","123","161.6","183.848753095002"
"935","OneMonthBefore+NumDistinctUsers_Week1_hashtags_LogDelta","46.3923630413138","37.3633459485733","62.0119643666671","37.3635063218604","5","7","7","9","123","179.6","180.106316815204"
"936","OneMonthBefore+NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_LogDelta","46.6476491203685","37.9289461188958","62.1513739138194","37.929351821158","5","6","7","9","123","137.2","182.563630574132"
"937","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","46.0355954495052","37.0107660307934","59.609129205151","37.0351626935495","5","5","7","7","123","145.2","190.455728477716"
"938","OneMonthBefore+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","45.9346226023163","37.0916406656439","61.4014451133014","37.1810958282048","5","7","7","9","123","179.6","179.565478497738"
"939","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","47.7780604962472","35.5357919449107","60.6489504948638","35.5464618285543","5","5","7","8","123","79.4","188.136139388091"
"940","OneMonthBefore+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","46.3247955298097","36.8330866992906","61.3928941201165","36.8391761778813","5","6","7","8","123","161.6","184.879067916212"
"941","OneMonthBefore+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","43.6499406220497","30.1164817384222","62.7222733453265","30.6357184602462","6","7","7","9","145","179.6","182.880688543283"
"942","OneMonthBefore+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","42.3686115750941","27.3768009337192","61.4178857644731","28.1719161055517","6","6","7","8","145","161.6","191.469145415164"
"943","OneMonthBefore+NumDistinctUsers_Week2_hashtags_Log","46.3514787814557","36.8208921907665","61.428760118666","36.8225951098262","5","6","7","8","123","161.6","184.089003715523"
"944","OneMonthBefore+NumDistinctUsers_Week2_hashtags_LogDelta","46.6671044650462","37.7366412480009","62.3365978255081","37.7366491807109","5","7","7","9","123","179.6","179.433319563788"
"945","OneMonthBefore+NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_LogDelta","46.537877743534","37.3090750082345","61.8674955559679","37.30907504963","5","6","7","8","123","161.6","183.524463660477"
"946","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","44.0436767576786","34.5145302006647","57.8282928279047","34.5475854941094","5","5","7","7","123","145.2","194.590495589355"
"947","OneMonthBefore+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","44.043435002426","35.1510915910163","58.8672816702174","35.4268576086473","5","6","7","8","123","161.6","181.482902681342"
"948","OneMonthBefore+NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","41.3015344147887","34.4386556584737","55.5462214948008","34.5150378195241","6","6","7","8","145","161.6","196.176453902652"
"949","OneMonthBefore+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","46.3945669211215","36.872932383241","61.445422968572","36.8745325932548","5","6","7","8","123","161.6","184.657114365457"
"950","OneMonthBefore+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","43.1057611894589","30.1345625772987","62.095393903942","30.7507592428558","6","7","7","9","145","179.6","183.626071963348"
